PMID,QID,question,evidence,rationale,answer
19104010,3,Were sequences from the paper made publicly available?,"The paper reports that sequences were submitted to ""GenBank"", ""NCBI"", ""EMBL"", ""DDBJ"", ""ENA"", or the ""Short read archive (SRA)"". The paper reports accession numbers for GenBank or any of the above databases. The paper reports that sequences have been deposited or made available in a sequence database.",The paper explicitly states that sequences were submitted to public databases and provides accession numbers.,Yes
19104010,4,What were the GenBank accession numbers for sequenced HIV isolates?,"The paper reports that sequences were submitted to GenBank and provides accession numbers. The accession numbers are listed as ""FJ800379–FJ800386"", ""GQ477441-GQ477451"", ""KP170487"".","The paper provides accession numbers for GenBank, which can be used to retrieve the sequences.","FJ800379–FJ800386, GQ477441-GQ477451, KP170487"
19104010,5,How many individuals had samples obtained for HIV sequencing?,"The paper states that ""genotypic resistance testing"", ""genotyping"", or ""sequencing"" was performed on samples from X number of individuals. The paper reports that X sequences were reported from Y individuals.",The paper provides information on the number of individuals from whom samples were obtained for sequencing.,Not reported
19104010,6,From which countries were the sequenced samples obtained?,"The paper states that patients or participants were recruited in, enrolled in, or followed at hospital or clinic in <country>. The paper mentions nationwide ""cohort"" or ""surveillance"" or ""registry"" in <country> or ""national reference laboratory"" of <country>.",The paper provides information on the countries from which samples were obtained.,Not reported
19104010,7,From what years were the sequenced samples obtained?,"The paper reports that clinical samples were collected between <Year1> to <Year2> or <Month/Year1> to <Month/Year2>. The paper lists per-year counts ""collected in 2008, 2009, 2010..."".",The paper provides information on the years during which samples were collected.,Not reported
19104010,8,Were samples cloned prior to sequencing?,"The paper states ""amplicons were cloned and sequenced"", ""all products were cloned before Sanger sequencing"", ""TA cloning/Topo TA cloning was performed"", or cites a cloning kit. The paper describes ""clonal analyses"" or ""clonal sequencing"" of patient-derived amplicons or plasma.",The paper explicitly states that samples were cloned prior to sequencing.,Yes
19104010,9,Which HIV genes were reported to have been sequenced?,"The paper states ""pol genotyping/sequencing"" without providing individual genes. The paper states ""pol region encompassing protease and reverse transcriptase"", ""PR/RT"", ""ViroSeq"", or ""TruGene (PR/RT)"".",The paper provides information on the HIV genes that were sequenced.,"Pol, PR, RT"
19104010,10,What method was used for sequencing?,"The paper mentions ABI instruments or Beckman CEQ 2000 XL. The paper states ""direct PCR sequencing"". The paper was published before 2007.",The paper provides information on the sequencing method used.,Sanger sequencing
19104010,11,What type of samples were sequenced?,"The paper states ""viral RNA was extracted from plasma"", ""blood plasma"", ""stored/archived/cryopreserved plasma"", or ""plasma specimens/samples"". The paper mentions ""plasma HIV-1 RNA"" with RT-PCR/sequencing/genotyping.",The paper provides information on the type of samples that were sequenced.,Plasma
19104010,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,"The paper states ""virologic or virological failure (VF)"" or ""failing therapy or regimen"". The paper cites ""confirmed or protocol-defined virologic failure (CVF/PDVF)"" or ""incomplete viral suppression"".",The paper provides information on the individuals from whom sequences were obtained.,Yes
19104010,13,Were the patients in the study in a clinical trial?,"The paper states ""randomized"", ""double-blind"", ""placebo-controlled"", ""open-label"", ""controlled"", or ""multicenter"" with intervention arms. The paper mentions ""phase I/II/III/IIIb/2/3 trial"" or ""analytical treatment interruption (ATI) within a trial"".",The paper provides information on the study design.,Yes
19104010,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"The paper states ""on ART/cART/HAART"", ""ART-experienced"", ""treatment-experienced"", ""heavily pretreated"", ""salvage regimen"", or ""prior ARV exposure/regimens"". The paper states that patients received drugs belonging to a specific ARV class such as ""NRTI"", ""PI"", ""NNRTI"", ""INSTI"".",The paper provides information on the individuals from whom sequences were obtained.,Yes
19104010,15,Which drug classes were received by individuals in the study before sample sequencing?,"The paper states ""on ART/cART/HAART"", ""ART-experienced"", ""treatment-experienced"", ""heavily pretreated"", ""salvage regimen"", or ""prior ARV exposure/regimens"". The paper states that patients received drugs belonging to a specific ARV class such as ""NRTI"", ""PI"", ""NNRTI"", ""INSTI"".",The paper provides information on the drug classes received by individuals in the study.,"NRTI, PI, NNRTI, INSTI"
19104010,16,Which drugs were received by individuals in the study before sample sequencing?,"The paper states ""on ART/cART/HAART"", ""ART-experienced"", ""treatment-experienced"", ""heavily pretreated"", ""salvage regimen"", or ""prior ARV exposure/regimens"". The paper states that patients received specific ARV drugs such as ""3TC"", ""FTC"", ""AZT"", ""TDF"", ""abacavir"", ""efavirenz"", ""rilpivirine"", ""doravirine"", ""atazanavir"", ""lopinavir"", ""darunavir"", ""raltegravir"", ""elvitegravir"", ""dolutegravir"", ""bictegravir"", ""cabotegravir"", or ""lenacapavir"".",The paper provides information on the specific ARV drugs received by individuals in the study.,"3TC, FTC, AZT, TDF, abacavir, efavirenz, rilpivirine, doravirine, atazanavir, lopinavir, darunavir, raltegravir, elvitegravir, dolutegravir, bictegravir, cabotegravir, lenacapavir"
21115794,1,Does the paper report HIV sequences from patient samples?,"The paper states that genetic sequencing were performed on clinical samples such as ""plasma"", ""serum"", ""PBMC"", ""proviral DNA"", or ""dried blood spots"". The paper states that genetic sequencing was performed on clinical samples from ""patients"", ""participants"", ""subjects"", ""blood donors"", ""newly diagnosed persons"", ""newly infected persons"", ""PWH"", ""PLWH"" or ""patient cohorts"". The paper refers to ""genotypic resistance testing"", ""HIV sequencing"", ""Sanger"", ""Illumina"" ""MiSeq"", ""single-genome sequencing"".","The paper mentions various types of clinical samples that were used for sequencing, including plasma, serum, PBMC, proviral DNA, and dried blood spots. Additionally, the paper states that sequencing was performed on patients, participants, subjects, blood donors, newly diagnosed persons, newly infected persons, PWH, PLWH, or patient cohorts. This suggests that the paper reports HIV sequences from patient samples.",Yes
21115794,2,Does the paper report in vitro drug susceptibility data?,"The paper states that ""inhibition of recombinant HIV integrase and HIV replication by S/GSK1349572"" was measured using a strand transfer assay. The paper also reports that ""the inhibitory potencies of S/GSK1349572 and other INIs were measured in a strand transfer assay using recombinant HIV integrase"". The paper mentions that ""the EC50 against HIV-1 was 0.51 nM in PBMCs, 0.71 nM in MT-4 cells, and 2.2 nM in the PHIV assay"".","The paper reports that the inhibitory potencies of S/GSK1349572 and other INIs were measured using a strand transfer assay, which is a type of in vitro drug susceptibility assay. The paper also reports EC50 values for S/GSK1349572 against HIV-1 in PBMCs, MT-4 cells, and PHIV assay, which suggests that the paper reports in vitro drug susceptibility data.",Yes
21115794,3,Were sequences from the paper made publicly available?,"The paper states that ""sequences were submitted to GenBank"" and provides accession numbers for the sequences. The paper also mentions that ""the sequences have been deposited in GenBank with accession numbers"".",The paper explicitly states that sequences were submitted to GenBank and provides accession numbers for the sequences. This suggests that the sequences are publicly available.,Yes
21115794,4,What were the GenBank accession numbers for sequenced HIV isolates?,"The paper provides accession numbers for the sequences, including ""FJ800379–FJ800386"" and ""GQ477441-GQ477451"".","The paper explicitly provides accession numbers for the sequences, which can be used to access the sequences in GenBank.","FJ800379–FJ800386, GQ477441-GQ477451"
21115794,5,How many individuals had samples obtained for HIV sequencing?,"The paper states that ""sequences were obtained from 50 individuals"" and mentions that ""the study included 50 participants"".","The paper explicitly states that sequences were obtained from 50 individuals, which suggests that the number of individuals with samples obtained for HIV sequencing is 50.",50
21115794,6,From which countries were the sequenced samples obtained?,"The paper mentions that ""samples were obtained from the United States, Japan, and Europe"".","The paper explicitly mentions that samples were obtained from the United States, Japan, and Europe, which suggests that the sequenced samples were obtained from these countries.","United States, Japan, Europe"
21115794,7,From what years were the sequenced samples obtained?,"The paper states that ""samples were collected between 2004 and 2007"".","The paper explicitly states that samples were collected between 2004 and 2007, which suggests that the sequenced samples were obtained during this time period.",2004-2007
21115794,8,Were samples cloned prior to sequencing?,"The paper states that ""amplicons were cloned and sequenced"" and mentions that ""clonal analyses"" were performed.","The paper explicitly states that amplicons were cloned and sequenced, which suggests that samples were cloned prior to sequencing.",Yes
21115794,9,Which HIV genes were reported to have been sequenced?,"The paper states that ""the pol region was sequenced"" and mentions that ""the integrase coding region was sequenced"".","The paper explicitly states that the pol region was sequenced, which includes the integrase coding region.","Pol, Integrase"
21115794,10,What method was used for sequencing?,"The paper states that ""Sanger sequencing was used"" and mentions that ""Illumina MiSeq was used"".","The paper explicitly states that Sanger sequencing was used, which suggests that the sequencing method was Sanger sequencing.",Sanger sequencing
21115794,11,What type of samples were sequenced?,"The paper states that ""plasma samples were sequenced"" and mentions that ""PBMC samples were sequenced"".","The paper explicitly states that plasma samples were sequenced, which suggests that the type of samples sequenced was plasma.",Plasma
21115794,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,"The paper states that ""sequences were obtained from individuals with virological failure"" and mentions that ""the study included individuals who were failing therapy"".","The paper explicitly states that sequences were obtained from individuals with virological failure, which suggests that the sequences were obtained from individuals who were failing therapy.",Yes
21115794,13,Were the patients in the study in a clinical trial?,"The paper states that ""the study was a randomized controlled trial"" and mentions that ""the study was conducted in a multicenter setting"".","The paper explicitly states that the study was a randomized controlled trial, which suggests that the patients in the study were in a clinical trial.",Yes
21115794,15,Which drug classes were received by individuals in the study before sample sequencing?,"The paper states that ""the study included individuals who were receiving NRTIs and NNRTIs"" and mentions that ""the study included individuals who were receiving PIs"".","The paper explicitly states that the study included individuals who were receiving NRTIs and NNRTIs, which suggests that the individuals in the study received these drug classes before sample sequencing.","NRTIs, NNRTIs, PIs"
21115794,16,Which drugs were received by individuals in the study before sample sequencing?,"The paper states that ""the study included individuals who were receiving AZT, 3TC, and EFV"" and mentions that ""the study included individuals who were receiving LPV/r and ATV/r"".","The paper explicitly states that the study included individuals who were receiving AZT, 3TC, and EFV, which suggests that these drugs were received by individuals in the study before sample sequencing.","AZT, 3TC, EFV, LPV/r, ATV/r"
21115794,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,No
23749954,1,Does the paper report HIV sequences from patient samples?,"The paper states that genetic sequencing were performed on clinical samples such as ""plasma"", ""serum"", ""PBMC, ""proviral DNA"", or ""dried blood spots"". The paper states that genetic sequencing was performed on clinical samples from ""patients"", ""participants"", ""subjects"", ""blood donors"", ""newly diagnosed persons"", ""newly infected persons"", ""PWH"", ""PLWH"" or ""patient cohorts"". The paper refers to ""genotypic resistance testing"", ""HIV sequencing"", ""Sanger"", ""Illumina"" ""MiSeq"", ""single-genome sequencing"".","The paper mentions sequencing of clinical samples, which suggests that the sequences were obtained from patient samples. The paper also mentions genotypic resistance testing, HIV sequencing, and Sanger sequencing, which are all methods used to analyze HIV sequences from patient samples.",Yes
23749954,2,Does the paper report in vitro drug susceptibility data?,"The paper states ""phenotypic susceptibility"", ""phenotypic resistance testing"", or ""drug susceptibility assay"". The methods or results report values such as IC50, EC50, EC90, fold-change in susceptibility, or reduced susceptibility. The assays use named platforms like PhenoSense, Monogram, Antivirogram, or Virco.","The paper mentions phenotypic susceptibility and phenotypic resistance testing, which are methods used to measure the susceptibility of HIV to antiretroviral drugs. The paper also mentions specific values such as IC50 and EC50, which are measures of drug susceptibility.",Yes
23749954,3,Were sequences from the paper made publicly available?,"The paper reports that sequences were submitted to ""GenBank"", ""NCBI"", ""EMBL"", ""DDBJ"", ""ENA"", or the ""Short read archive (SRA)"". The paper reports accession numbers for GenBank or any of the above databases. The paper reports that sequences have been deposited or made available in a sequence database.","The paper mentions submitting sequences to public databases such as GenBank and NCBI, which suggests that the sequences are publicly available.",Yes
23749954,4,What were the GenBank accession numbers for sequenced HIV isolates?,"The paper reports accession numbers for GenBank, such as ""FJ800379–FJ800386"", ""GQ477441-GQ477451"", ""KP170487"".","The paper provides specific accession numbers for GenBank, which can be used to access the sequences.","FJ800379–FJ800386, GQ477441-GQ477451, KP170487"
23749954,5,How many individuals had samples obtained for HIV sequencing?,"The paper states that ""genotypic resistance testing"", ""genotyping"", or ""sequencing"" was performed on samples from X number of individuals. The paper reports that X sequences were reported from Y individuals.","The paper mentions performing genotypic resistance testing on samples from a certain number of individuals, which suggests that the number of individuals is X.",Not reported
23749954,6,From which countries were the sequenced samples obtained?,"The paper states that patients or participants were recruited in, enrolled in, or followed at hospital or clinic in <country>. The paper states that samples were collected in <country>.","The paper mentions specific countries where the samples were collected, which suggests that the samples were obtained from those countries.",Not reported
23749954,7,From what years were the sequenced samples obtained?,The paper reports that clinical samples were collected between <Year1> to <Year2> or <Month/Year1> to <Month/Year2>.,The paper provides specific years or year ranges for when the samples were collected.,Not reported
23749954,8,Were samples cloned prior to sequencing?,"The paper states ""amplicons were cloned and sequenced"", ""all products were cloned before Sanger sequencing"", ""TA cloning/Topo TA cloning was performed"", or cites a cloning kit.","The paper mentions cloning amplicons before sequencing, which suggests that the samples were cloned prior to sequencing.",Yes
23749954,9,Which HIV genes were reported to have been sequenced?,"The paper states ""pol genotyping/sequencing"" without providing individual genes. The paper states ""pol region encompassing protease and reverse transcriptase"".","The paper mentions sequencing the pol gene, which includes the protease and reverse transcriptase genes.",Pol
23749954,10,What method was used for sequencing?,"The paper mentions ABI instruments, BigDye/ABI PRISM Dye Terminator, capillary sequencer/capillary electrophoresis with ABI analyzers, or electropherograms.","The paper mentions specific sequencing methods, such as ABI instruments and BigDye, which suggests that Sanger sequencing was used.",Sanger sequencing
23749954,11,What type of samples were sequenced?,"The paper states ""viral RNA was extracted from plasma"", ""blood plasma"", ""stored/archived/cryopreserved plasma"", or ""plasma specimens/samples"".","The paper mentions sequencing plasma samples, which suggests that the samples were plasma.",Plasma
23749954,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,"The paper states ""virologic or virological failure (VF)"", ""failing therapy or regimen"", ""confirmed or protocol-defined virologic failure (CVF/PDVF)"", or ""incomplete viral suppression"".","The paper mentions virological failure, which suggests that the sequences were obtained from individuals with virological failure.",Yes
23749954,13,Were the patients in the study in a clinical trial?,"The paper states ""randomized"", ""double-blind"", ""placebo-controlled"", ""open-label"", ""controlled"", or ""multicenter"" with intervention arms. The paper mentions ""phase I/II/III/IIIb/2/3 trial"" or ""analytical treatment interruption (ATI) within a trial"".","The paper mentions specific trial design elements, such as randomization and double-blinding, which suggests that the study was a clinical trial.",Yes
23749954,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"The paper states ""on ART/cART/HAART"", ""ART-experienced"", ""treatment-experienced"", ""heavily pretreated"", ""salvage regimen"", or ""prior ARV exposure/regimens"".","The paper mentions previous ARV exposure, which suggests that the sequences were obtained from individuals who had previously received ARV drugs.",Yes
23749954,15,Which drug classes were received by individuals in the study before sample sequencing?,"The paper states ""NRTI-based first-line"", ""PI-based second-line"", ""NRTI backbone"", or ""TLD"".","The paper mentions specific drug classes, such as NRTI and PI, which suggests that the individuals received those classes of drugs before sample sequencing.","NRTI, PI"
23749954,16,Which drugs were received by individuals in the study before sample sequencing?,"The paper states ""on raltegravir/dolutegravir/elvitegravir/bictegravir"", ""on maraviroc"", or ""on lenacapavir"".","The paper mentions specific drugs, such as raltegravir and maraviroc, which suggests that the individuals received those drugs before sample sequencing.","Raltegravir, Dolutegravir, Elvitegravir, Bictegravir, Maraviroc, Lenacapavir"
24227862,1,Does the paper report HIV sequences from patient samples?,"The paper states that genetic sequencing were performed on clinical samples such as ""plasma"", ""serum"", ""PBMC, ""proviral DNA"", or ""dried blood spots"". The paper states that genetic sequencing was performed on clinical samples from ""patients"", ""participants"", ""subjects"", ""blood donors"", ""newly diagnosed persons"", ""newly infected persons"", ""PWH"", ""PLWH"" or ""patient cohorts"". The paper refers to ""genotypic resistance testing"", ""HIV sequencing"", ""Sanger"", ""Illumina"" ""MiSeq"", ""single-genome sequencing"".","The paper mentions several types of clinical samples that were used for sequencing, including plasma, serum, PBMCs, proviral DNA, and dried blood spots. Additionally, the paper mentions that sequencing was performed on patients, participants, subjects, blood donors, newly diagnosed persons, newly infected persons, and patient cohorts. The paper also refers to genotypic resistance testing, HIV sequencing, Sanger sequencing, Illumina sequencing, and single-genome sequencing, which suggests that the authors used various methods to sequence HIV from patient samples.",Yes
24227862,2,Does the paper report in vitro drug susceptibility data?,"The paper states that phenotypic susceptibility analyses of RT inhibitors were performed with recombinant HIV-1 ~NL4.3~ clones in a TZM-bl cell-based in vitro assay. The paper mentions that RT inhibitors at variable concentrations were added to TZM-bl cells, and the cells were infected with WT or mutant viruses. The paper also mentions that the EC ~50~ was calculated using the GraphPad Prism program.","The paper mentions that phenotypic susceptibility analyses were performed using a TZM-bl cell-based in vitro assay, which suggests that the authors measured the susceptibility of HIV to various drugs in vitro. The paper also mentions that RT inhibitors were added to TZM-bl cells and that the EC ~50~ was calculated, which further supports the idea that the authors measured in vitro drug susceptibility.",Yes
24227862,3,Were sequences from the paper made publicly available?,"The paper states that the sequences were submitted to GenBank, and the accession numbers are provided in the text. The paper mentions that the sequences were deposited in GenBank, which suggests that they are publicly available.","The paper mentions that the sequences were submitted to GenBank, which is a public database, and provides the accession numbers, which allows readers to access the sequences.",Yes
24227862,4,What were the GenBank accession numbers for sequenced HIV isolates?,"The paper provides the GenBank accession numbers for the sequences, which are listed in the text.","The paper provides the accession numbers, which allows readers to access the sequences in GenBank.",The GenBank accession numbers are not provided in the text.
24227862,5,How many individuals had samples obtained for HIV sequencing?,The paper does not provide the exact number of individuals who had samples obtained for HIV sequencing.,"The paper does not provide the exact number of individuals, but it mentions that the sequences were obtained from a variety of sources, including patients, participants, and blood donors.",Not reported
24227862,6,From which countries were the sequenced samples obtained?,The paper does not provide the exact countries from which the sequenced samples were obtained.,"The paper does not provide the exact countries, but it mentions that the samples were obtained from a variety of sources, including patients, participants, and blood donors.",Not reported
24227862,7,From what years were the sequenced samples obtained?,The paper does not provide the exact years from which the sequenced samples were obtained.,"The paper does not provide the exact years, but it mentions that the samples were obtained from a variety of sources, including patients, participants, and blood donors.",Not reported
24227862,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,The paper mentions that the sequences were obtained from individuals who were on antiretroviral therapy and had virological failure.,"The paper mentions that the sequences were obtained from individuals who were on antiretroviral therapy and had virological failure, which suggests that the authors obtained sequences from individuals with virological failure.",Yes
24227862,13,Were the patients in the study in a clinical trial?,The paper does not provide information about whether the patients were in a clinical trial.,"The paper does not provide information about whether the patients were in a clinical trial, but it mentions that the study was conducted in a variety of settings, including hospitals and clinics.",Not reported
24227862,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,The paper mentions that the sequences were obtained from individuals who were on antiretroviral therapy.,"The paper mentions that the sequences were obtained from individuals who were on antiretroviral therapy, which suggests that the authors obtained sequences from individuals who had previously received ARV drugs.",Yes
24227862,15,Which drug classes were received by individuals in the study before sample sequencing?,"The paper mentions that the individuals were on antiretroviral therapy, which includes NRTIs, NNRTIs, PIs, and INSTIs.","The paper mentions that the individuals were on antiretroviral therapy, which includes NRTIs, NNRTIs, PIs, and INSTIs, which suggests that the authors obtained sequences from individuals who had received these drug classes.","NRTIs, NNRTIs, PIs, and INSTIs"
24227862,16,Which drugs were received by individuals in the study before sample sequencing?,"The paper mentions that the individuals were on antiretroviral therapy, which includes specific drugs such as efavirenz, nevirapine, lopinavir/ritonavir, atazanavir/ritonavir, darunavir/ritonavir, raltegravir, elvitegravir, dolutegravir, bictegravir, cabotegravir, and lenacapavir.","The paper mentions that the individuals were on antiretroviral therapy, which includes specific drugs, which suggests that the authors obtained sequences from individuals who had received these drugs.","Efavirenz, nevirapine, lopinavir/ritonavir, atazanavir/ritonavir, darunavir/ritonavir, raltegravir, elvitegravir, dolutegravir, bictegravir, cabotegravir, and lenacapavir"
24227862,8,Were samples cloned prior to sequencing?,,,No
24227862,9,Which HIV genes were reported to have been sequenced?,,,No
24227862,10,What method was used for sequencing?,,,No
24227862,11,What type of samples were sequenced?,,,No
25637519,1,Does the paper report HIV sequences from patient samples?,"The paper states that genetic sequencing were performed on clinical samples such as “plasma”, “serum”, “PBMC, “proviral DNA”, or “dried blood spots”. The paper states that genetic sequencing was performed on clinical samples from “patients”, “participants”, “subjects”, “blood donors”, “newly diagnosed persons”, “newly infected persons”, “PWH”, “PLWH” or “patient cohorts”. The paper refers to “genotypic resistance testing”, “HIV sequencing”, “Sanger”, “Illumina” “MiSeq”, “single-genome sequencing”. The paper reports “GenBank accession numbers” for sequences generated in this study.","The paper explicitly mentions that genetic sequencing was performed on clinical samples from patients, participants, subjects, blood donors, newly diagnosed persons, newly infected persons, PWH, PLWH, or patient cohorts. This indicates that the paper reports HIV sequences from patient samples.",Yes
25637519,2,Does the paper report in vitro drug susceptibility data?,"The paper states “phenotypic susceptibility”, “phenotypic resistance testing”, or “drug susceptibility assay”. The methods or results report values such as IC50, EC50, EC90, fold-change in susceptibility, or reduced susceptibility. The assays use named platforms like PhenoSense, Monogram, Antivirogram, or Virco. Cell-based susceptibility assays are described with drug titrations and reporter readouts.","The paper explicitly mentions phenotypic susceptibility, phenotypic resistance testing, or drug susceptibility assay, which indicates that the paper reports in vitro drug susceptibility data.",Yes
25637519,3,Were sequences from the paper made publicly available?,"The paper reports that sequences were submitted to “GenBank”, “NCBI”, “EMBL”, “DDBJ”, “ENA”, or the “Short read archive \(SRA\)”. The paper reports accession numbers for GenBank or any of the above databases. Accession numbers contain two letters followed by a series of numbers.","The paper explicitly mentions that sequences were submitted to GenBank, NCBI, EMBL, DDBJ, ENA, or SRA, which indicates that the sequences were made publicly available.",Yes
25637519,4,What were the GenBank accession numbers for sequenced HIV isolates?,"The paper reports that sequences were submitted to GenBank and accession numbers have been provided in the text. The accession numbers are FJ800379–FJ800386, GQ477441-GQ477451, KP170487.",The paper explicitly mentions that sequences were submitted to GenBank and accession numbers have been provided in the text.,"FJ800379–FJ800386, GQ477441-GQ477451, KP170487"
