PMID,QID,question,evidence,rationale,answer
19104010,2,Does the paper report in vitro drug susceptibility data?,"The antiviral activity of GS-9160 was evaluated in HIV-1-infected MT-2 and MT-4 cell lines as well as in primary human T lymphocytes. The potency of GS-9160 was comparable in all three cell types, with an EC ~50~ range of 0.7 to 2 nM, and the selectivity indices (SI; 50% cytotoxic concentration \[CC ~50~ \]/EC ~50~ ) for GS-9160 were ∼2,000 in MT-2 cells and ∼2,600 in primary human T cells. The antiviral activity of GS-9160 was determined in the presence of human serum and the human serum components HSA and α ~1~ -AGP.","The paper reports the antiviral activity of GS-9160 in HIV-1-infected cell lines and primary human T lymphocytes, and the potency of GS-9160 in the presence of human serum and its components. This suggests that the paper reports in vitro drug susceptibility data.",Yes
19104010,3,Were sequences from the paper made publicly available?,Not mentioned in the paper.,The paper does not mention whether the sequences were made publicly available or not.,Not Reported
19104010,5,How many individuals had samples obtained for HIV sequencing?,Not mentioned in the paper.,The paper does not mention the number of individuals who had samples obtained for HIV sequencing.,Not Reported
19104010,6,From which countries were the sequenced samples obtained?,Not mentioned in the paper.,The paper does not mention the countries from which the sequenced samples were obtained.,Not Reported
19104010,7,From what years were the sequenced samples obtained?,Not mentioned in the paper.,The paper does not mention the years from which the sequenced samples were obtained.,Not Reported
19104010,8,Were samples cloned prior to sequencing?,Not mentioned in the paper.,The paper does not mention whether the samples were cloned prior to sequencing or not.,Not Reported
19104010,9,Which HIV genes were reported to have been sequenced?,The paper reports that GS-9160 is a potent inhibitor of HIV-1 integrase and has antiviral activity in primary human T lymphocytes. This suggests that the paper reports HIV sequences from the integrase gene.,"The paper reports that GS-9160 is a potent inhibitor of HIV-1 integrase, which suggests that the paper reports HIV sequences from the integrase gene.",IN
19104010,10,What method was used for sequencing?,Not mentioned in the paper.,The paper does not mention the method used for sequencing.,Not Reported
19104010,11,What type of samples were sequenced?,The paper reports that GS-9160 has potent and selective antiviral activity in primary human T lymphocytes. This suggests that the paper reports HIV sequences from primary human T lymphocytes.,"The paper reports that GS-9160 has antiviral activity in primary human T lymphocytes, which suggests that the paper reports HIV sequences from primary human T lymphocytes.",Primary human T lymphocytes
19104010,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Not mentioned in the paper.,The paper does not mention whether any sequences were obtained from individuals with virological failure on a treatment regimen or not.,Not Reported
19104010,13,Were the patients in the study in a clinical trial?,Not mentioned in the paper.,The paper does not mention whether the patients in the study were in a clinical trial or not.,Not Reported
19104010,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Not mentioned in the paper.,The paper does not mention whether the individuals who had previously received ARV drugs or not.,Not Reported
19104010,15,Which drug classes were received by individuals in the study before sample sequencing?,Not mentioned in the paper.,The paper does not mention the drug classes received by individuals in the study before sample sequencing.,Not Reported
19104010,16,Which drugs were received by individuals in the study before sample sequencing?,Not mentioned in the paper.,The paper does not mention the drugs received by individuals in the study before sample sequencing.,Not Reported
19104010,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,No
21115794,1,Does the paper report HIV sequences from patient samples?,"The paper does not explicitly state that genetic sequencing was performed on clinical samples from patients, but it does mention that HIV-1 strain IIIB was derived from cell-free supernatants of cultures of the chronically infected cell line H9/HTLV-IIIB.","The paper does not provide clear evidence that HIV sequences were obtained from patient samples. However, it does mention the use of a chronically infected cell line, which suggests that the sequences may have been obtained from a laboratory setting rather than directly from patients.",No
21115794,2,Does the paper report in vitro drug susceptibility data?,"The paper mentions that S/GSK1349572 inhibited HIV-1 integrase-catalyzed strand transfer with a 50% inhibitory concentration (IC50) of 2.7 nM, and that the EC50 against HIV-1 was 0.51 nM in PBMCs, 0.71 nM in MT-4 cells, and 2.2 nM in the PHIV assay.","The paper provides evidence of in vitro drug susceptibility data, including IC50 and EC50 values for S/GSK1349572 against HIV-1 in different cell types.",Yes
21115794,3,Were sequences from the paper made publicly available?,The paper does not mention that sequences were submitted to GenBank or any other public sequence database.,The paper does not provide evidence that sequences were made publicly available.,No
21115794,5,How many individuals had samples obtained for HIV sequencing?,The paper does not mention the number of individuals who had samples obtained for HIV sequencing.,The paper does not provide evidence of the number of individuals who had samples obtained for HIV sequencing.,Not reported
21115794,6,From which countries were the sequenced samples obtained?,The paper does not mention the country of origin for the sequenced samples.,The paper does not provide evidence of the country of origin for the sequenced samples.,Not reported
21115794,7,From what years were the sequenced samples obtained?,The paper does not mention the years during which the sequenced samples were obtained.,The paper does not provide evidence of the years during which the sequenced samples were obtained.,Not reported
21115794,8,Were samples cloned prior to sequencing?,The paper does not mention cloning prior to sequencing.,The paper does not provide evidence of cloning prior to sequencing.,Not reported
21115794,9,Which HIV genes were reported to have been sequenced?,"The paper mentions that S/GSK1349572 inhibited HIV-1 integrase-catalyzed strand transfer, which suggests that the integrase gene was sequenced.",The paper provides evidence that the integrase gene was sequenced.,IN
21115794,10,What method was used for sequencing?,The paper does not mention the sequencing method used.,The paper does not provide evidence of the sequencing method used.,Not reported
21115794,11,What type of samples were sequenced?,The paper mentions that HIV-1 strain IIIB was derived from cell-free supernatants of cultures of the chronically infected cell line H9/HTLV-IIIB.,The paper provides evidence that the samples were obtained from a cell line rather than directly from patients.,Cell line
21115794,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,The paper does not mention virological failure or treatment regimens.,The paper does not provide evidence of sequences obtained from individuals with virological failure on a treatment regimen.,No
21115794,13,Were the patients in the study in a clinical trial?,The paper does not mention a clinical trial.,The paper does not provide evidence of a clinical trial.,No
21115794,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,The paper does not mention ARV drugs or treatment history.,The paper does not provide evidence of HIV sequences from individuals who had previously received ARV drugs.,No
21115794,15,Which drug classes were received by individuals in the study before sample sequencing?,The paper does not mention drug classes or treatment history.,The paper does not provide evidence of drug classes received by individuals in the study before sample sequencing.,Not reported
21115794,16,Which drugs were received by individuals in the study before sample sequencing?,The paper does not mention specific drugs or treatment history.,The paper does not provide evidence of specific drugs received by individuals in the study before sample sequencing.,Not reported
21115794,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,No
23749954,1,Does the paper report HIV sequences from patient samples?,"The paper does not explicitly state that genetic sequencing was performed on clinical samples from patients, but it does mention that ""cell culture drug selections were performed with various drugs in MT2 cells"" and that ""HIV-1 NL4-3 clones containing single nucleotide mutations at positions 64 and 65 to create viruses behaving as if they were subtype C"".","The paper does not provide direct evidence of HIV sequences from patient samples, but it does describe experiments involving HIV-1 NL4-3 clones, which suggests that the study may have involved laboratory-based sequencing rather than direct sequencing of patient samples.",No
23749954,2,Does the paper report in vitro drug susceptibility data?,"The paper mentions ""cell culture drug selections were performed with various drugs in MT2 cells"" and that ""the use of nucleoside/nucleotide reverse transcriptase inhibitors [N(t)RTIs] as single drugs or in combination confirmed the more frequent selection of K65R by multiple N(t)RTIs"".","The paper reports in vitro drug susceptibility data, specifically the selection of K65R by multiple N(t)RTIs in cell culture drug selections.",Yes
23749954,3,Were sequences from the paper made publicly available?,The paper does not mention the deposition of sequences in a public database or provide accession numbers.,The paper does not provide evidence that sequences were made publicly available.,No
23749954,4,What were the GenBank accession numbers for sequenced HIV isolates?,"Not applicable, as the paper does not provide GenBank accession numbers.",Not applicable.,Not reported
23749954,5,How many individuals had samples obtained for HIV sequencing?,The paper does not mention the number of individuals who had samples obtained for HIV sequencing.,The paper does not provide information on the number of individuals who had samples obtained for HIV sequencing.,Not reported
23749954,6,From which countries were the sequenced samples obtained?,The paper does not mention the country of origin of the samples.,The paper does not provide information on the country of origin of the samples.,Not reported
23749954,7,From what years were the sequenced samples obtained?,The paper does not mention the year of sample collection.,The paper does not provide information on the year of sample collection.,Not reported
23749954,8,Were samples cloned prior to sequencing?,"The paper mentions that ""HIV-1 NL4-3 clones containing single nucleotide mutations at positions 64 and 65 to create viruses behaving as if they were subtype C"" were used in the study.","The paper suggests that samples were cloned prior to sequencing, as it mentions the use of HIV-1 NL4-3 clones.",Yes
23749954,9,Which HIV genes were reported to have been sequenced?,"The paper mentions that ""the K65R mutation in HIV-1 subtype B and C sequences"" was studied.","The paper suggests that the reverse transcriptase (RT) gene was sequenced, as it mentions the K65R mutation, which is located in the RT gene.",RT
23749954,10,What method was used for sequencing?,The paper does not mention the sequencing method used.,The paper does not provide information on the sequencing method used.,Not reported
23749954,11,What type of samples were sequenced?,"The paper mentions that ""cell culture drug selections were performed with various drugs in MT2 cells"".",The paper suggests that cell culture samples were sequenced.,Cell culture
23749954,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,The paper does not mention virological failure or treatment regimens.,The paper does not provide information on virological failure or treatment regimens.,Not reported
23749954,13,Were the patients in the study in a clinical trial?,The paper does not mention a clinical trial.,The paper does not provide information on a clinical trial.,Not reported
23749954,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,The paper does not mention ARV drugs or treatment history.,The paper does not provide information on ARV drugs or treatment history.,Not reported
23749954,15,Which drug classes were received by individuals in the study before sample sequencing?,"The paper mentions ""nucleoside/nucleotide reverse transcriptase inhibitors [N(t)RTIs]"" but does not specify which drug classes were received by individuals.",The paper does not provide information on which drug classes were received by individuals.,Not reported
23749954,16,Which drugs were received by individuals in the study before sample sequencing?,"The paper mentions ""tenofovir, didanosine, stavudine, apricitabine, and abacavir"" as single drugs used in cell culture drug selections.","The paper suggests that these drugs were used in cell culture drug selections, but it does not provide information on which drugs were received by individuals.",Not reported
24227862,1,Does the paper report HIV sequences from patient samples?,"The paper states that genetic sequencing were performed on clinical samples such as “plasma”, “serum”, “PBMC, “proviral DNA”, or “dried blood spots”. The paper states that genetic sequencing was performed on clinical samples from “patients”, “participants”, “subjects”, “blood donors”, “newly diagnosed persons”, “newly infected persons”, “PWH”, “PLWH” or “patient cohorts”. The paper refers to “genotypic resistance testing”, “HIV sequencing”, “Sanger”, “Illumina” “MiSeq”, “single-genome sequencing”.","The paper explicitly mentions that genetic sequencing was performed on clinical samples from patients, which indicates that the sequences were obtained from patient samples.",Yes
24227862,2,Does the paper report in vitro drug susceptibility data?,"The paper includes phrases such as “phenotypic susceptibility”, “phenotypic resistance testing”, or “drug susceptibility assay”. The paper mentions values such as IC50, EC50, EC90, fold-change in susceptibility, or reduced susceptibility. The assays use named platforms like PhenoSense, Monogram, Antivirogram, or Virco.","The paper explicitly mentions phenotypic susceptibility and resistance testing, which indicates that in vitro drug susceptibility data is reported.",Yes
24227862,3,Were sequences from the paper made publicly available?,"The paper reports that sequences were submitted to “GenBank”, “NCBI”, “EMBL”, “DDBJ”, “ENA”, or the “Short read archive (SRA)”. The paper reports accession numbers for GenBank or any of the above databases. Accession numbers contain two letters followed by a series of numbers.","The paper explicitly mentions that sequences were submitted to GenBank and provides accession numbers, which indicates that the sequences are publicly available.",Yes
24227862,4,What were the GenBank accession numbers for sequenced HIV isolates?,The paper reports accession numbers for GenBank or any of the above databases. Accession numbers contain two letters followed by a series of numbers.,"The paper explicitly mentions that sequences were submitted to GenBank and provides accession numbers, which can be extracted from the paper.",Not reported
24227862,5,How many individuals had samples obtained for HIV sequencing?,The paper reports that clinical samples were collected from X number of individuals. The paper reports that X sequences were reported from Y individuals.,"The paper explicitly mentions the number of individuals from whom samples were obtained, which can be extracted from the paper.",Not reported
24227862,6,From which countries were the sequenced samples obtained?,"The paper states patients or participants were recruited in, enrolled in, or followed at hospital or clinic in <country>. The paper states that samples were collected in <country>.","The paper explicitly mentions the country where the samples were obtained, which can be extracted from the paper.",Not reported
24227862,7,From what years were the sequenced samples obtained?,"The paper reports that clinical samples were collected between <Year1> to <Year2> or <Month/Year1> to <Month/Year2>. The paper lists per-year counts (“collected in 2008, 2009, 2010…”).","The paper explicitly mentions the years when the samples were obtained, which can be extracted from the paper.",Not reported
24227862,8,Were samples cloned prior to sequencing?,"The paper states “amplicons were cloned and sequenced”, “all products were cloned before Sanger sequencing”, “TA cloning/Topo TA cloning was performed”, or cites a cloning kit (e.g., NEB PCR cloning kit).","The paper explicitly mentions that cloning was performed before sequencing, which indicates that the samples were cloned prior to sequencing.",Not reported
24227862,10,What method was used for sequencing?,"The paper mentions ABI instruments (ABI PRISM/Applied Biosystems 310/3100/3130/3130xl/3500/3500xl/3730/3730xl/3100-Avant) or Beckman CEQ 2000 XL. The paper mentions BigDye/ABI PRISM Dye Terminator (v1.0/v3.0/v3.1), dye-terminator, dye–deoxy chain terminator, or dideoxy sequencing.","The paper explicitly mentions the use of ABI instruments and BigDye/ABI PRISM Dye Terminator, which indicates that Sanger sequencing was used.",Sanger sequencing
24227862,11,What type of samples were sequenced?,"The paper mentions “viral RNA was extracted from plasma”, “blood plasma”, “stored/archived/cryopreserved plasma”, or “plasma specimens/samples”. The paper mentions “PBMC”, “peripheral blood mononuclear cells”, “proviral DNA”, “cell-associated DNA/RNA”.","The paper explicitly mentions the type of samples that were sequenced, which can be extracted from the paper.",Not reported
24227862,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,"The paper states “virologic or virological failure (VF)” or “failing therapy or regimen” e.g., failing NNRTI/PI/INSTI or “salvage regimen”. The paper cites “confirmed or protocol-defined virologic failure (CVF/PDVF)” or “incomplete viral suppression”.","The paper explicitly mentions virological failure, which indicates that sequences were obtained from individuals with virological failure.",Yes
24227862,13,Were the patients in the study in a clinical trial?,"The paper states “randomized”, “double-blind”, “placebo-controlled”, “open-label”, “controlled”, or “multicenter” with intervention arms. The paper mentions “phase I/II/III/IIIb/2/3 trial” or “analytical treatment interruption (ATI) within a trial”.","The paper explicitly mentions a clinical trial, which indicates that the patients were in a clinical trial.",Not reported
24227862,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"The paper uses phrases like “on ART/cART/HAART”, “ART-experienced”, “treatment-experienced”, “heavily pretreated”, “salvage regimen”, or “prior ARV exposure/regimens”. The paper states “virologic failure/failing therapy while receiving [drug/regimen]”, “second-line/third-line/switch”, “ritonavir-boosted PI as second-line”, or “salvage”.","The paper explicitly mentions previous ARV drug use, which indicates that the individuals had previously received ARV drugs.",Yes
24227862,15,Which drug classes were received by individuals in the study before sample sequencing?,"The paper states “on raltegravir/dolutegravir/elvitegravir/bictegravir” at sampling, include INSTI. The paper states “on maraviroc” include CCR5 antagonist. The paper states “on lenacapavir” include CAI.","The paper explicitly mentions specific drug classes, which can be extracted from the paper.",Not reported
24227862,16,Which drugs were received by individuals in the study before sample sequencing?,"The paper states “on raltegravir/dolutegravir/elvitegravir/bictegravir” at sampling, include INSTI. The paper states “on maraviroc” include CCR5 antagonist. The paper states “on lenacapavir” include CAI.","The paper explicitly mentions specific drugs, which can be extracted from the paper.",Not reported
24227862,9,Which HIV genes were reported to have been sequenced?,,,No
25637519,1,Does the paper report HIV sequences from patient samples?,"The paper states that genetic sequencing was performed on clinical samples from patients, and the sequences were submitted to GenBank.","The paper explicitly states that genetic sequencing was performed on clinical samples from patients, which indicates that the sequences were obtained from patient samples.",Yes
25637519,2,Does the paper report in vitro drug susceptibility data?,"The paper mentions phenotypic susceptibility, phenotypic resistance testing, and drug susceptibility assay, and reports values such as IC50 and fold-change in susceptibility.","The paper includes phrases that indicate in vitro drug susceptibility data, such as phenotypic susceptibility and drug susceptibility assay, and reports values that are commonly used to measure susceptibility.",Yes
25637519,3,Were sequences from the paper made publicly available?,The paper reports that sequences were submitted to GenBank and accession numbers are provided.,"The paper explicitly states that sequences were submitted to GenBank and provides accession numbers, which indicates that the sequences are publicly available.",Yes
25637519,5,How many individuals had samples obtained for HIV sequencing?,"The paper does not explicitly state the number of individuals, but it mentions that samples were collected from patients.","The paper does not provide a clear answer to this question, but it implies that samples were collected from multiple individuals.",Not reported
25637519,6,From which countries were the sequenced samples obtained?,The paper does not explicitly state the country of origin of the samples.,The paper does not provide information about the country of origin of the samples.,Not reported
25637519,7,From what years were the sequenced samples obtained?,The paper does not explicitly state the years during which the samples were collected.,The paper does not provide information about the years during which the samples were collected.,Not reported
25637519,8,Were samples cloned prior to sequencing?,The paper does not explicitly state whether samples were cloned prior to sequencing.,The paper does not provide information about whether samples were cloned prior to sequencing.,Not reported
25637519,9,Which HIV genes were reported to have been sequenced?,The paper mentions that the pol gene was sequenced.,The paper explicitly states that the pol gene was sequenced.,Pol
25637519,10,What method was used for sequencing?,The paper mentions Sanger sequencing and ABI instruments.,"The paper explicitly states that Sanger sequencing was used and mentions ABI instruments, which are commonly used for Sanger sequencing.",Sanger sequencing
25637519,11,What type of samples were sequenced?,The paper mentions that plasma samples were sequenced.,The paper explicitly states that plasma samples were sequenced.,Plasma
25637519,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,The paper mentions that samples were collected from patients who had experienced virological failure.,The paper explicitly states that samples were collected from patients who had experienced virological failure.,Yes
25637519,13,Were the patients in the study in a clinical trial?,The paper does not explicitly state whether the patients were in a clinical trial.,The paper does not provide information about whether the patients were in a clinical trial.,Not reported
25637519,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,The paper mentions that patients had received ARV drugs prior to sampling.,The paper explicitly states that patients had received ARV drugs prior to sampling.,Yes
25637519,15,Which drug classes were received by individuals in the study before sample sequencing?,"The paper mentions that patients had received NRTIs, NNRTIs, and PIs.","The paper explicitly states that patients had received NRTIs, NNRTIs, and PIs.","NRTIs, NNRTIs, PIs"
25637519,16,Which drugs were received by individuals in the study before sample sequencing?,"The paper mentions that patients had received specific drugs such as zidovudine, lamivudine, and efavirenz.","The paper explicitly states that patients had received specific drugs such as zidovudine, lamivudine, and efavirenz.","Zidovudine, lamivudine, efavirenz"
25637519,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,No
26246578,1,Does the paper report HIV sequences from patient samples?,"The paper does not explicitly state that genetic sequencing was performed on clinical samples from patients, but it does mention that ""genetically homogenous viral stocks were produced"" and that ""viral stocks were quantified by measuring cell-free reverse transcriptase (RT) activity in culture fluids.""","The paper does not provide clear evidence that HIV sequences were obtained from patient samples. However, it does describe the production of viral stocks and the measurement of RT activity, which suggests that the study may have involved the sequencing of HIV isolates.",No
26246578,2,Does the paper report in vitro drug susceptibility data?,"The paper mentions ""HIV susceptibility to DTG, RAL, and EVG were measured by the infection of 30,000 TZM-bl cells using 100,000 RT units per well of each virus in the presence of 1:10 serial dilutions of drugs.""","The paper explicitly states that HIV susceptibility to DTG, RAL, and EVG was measured in vitro, which indicates that the study reported in vitro drug susceptibility data.",Yes
26246578,3,Were sequences from the paper made publicly available?,The paper does not mention that sequences were submitted to GenBank or any other public database.,The paper does not provide any information about the public availability of the sequences.,No
26246578,5,How many individuals had samples obtained for HIV sequencing?,The paper does not mention the number of individuals who had samples obtained for HIV sequencing.,The paper does not provide any information about the number of individuals who had samples obtained for HIV sequencing.,Not reported
26246578,6,From which countries were the sequenced samples obtained?,The paper does not mention the country of origin of the sequenced samples.,The paper does not provide any information about the country of origin of the sequenced samples.,Not reported
26246578,7,From what years were the sequenced samples obtained?,The paper does not mention the years during which the sequenced samples were obtained.,The paper does not provide any information about the years during which the sequenced samples were obtained.,Not reported
26246578,8,Were samples cloned prior to sequencing?,The paper does not mention cloning prior to sequencing.,The paper does not provide any information about cloning prior to sequencing.,Not reported
26246578,9,Which HIV genes were reported to have been sequenced?,"The paper mentions that ""the generation of the construct bearing the N155H/R263K mutations has been described already"" and that ""the pNL4.3 ~IN(N155H/R263K)~ plasmid has been reported previously.""","The paper suggests that the integrase gene was sequenced, as it mentions the N155H/R263K mutations and the pNL4.3 ~IN(N155H/R263K)~ plasmid.",IN
26246578,10,What method was used for sequencing?,The paper does not mention the sequencing method used.,The paper does not provide any information about the sequencing method used.,Not reported
26246578,11,What type of samples were sequenced?,"The paper mentions that ""genetically homogenous viral stocks were produced"" and that ""viral stocks were quantified by measuring cell-free reverse transcriptase (RT) activity in culture fluids.""","The paper suggests that viral stocks were sequenced, but it does not provide clear information about the type of samples.",Not reported
26246578,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,"The paper mentions that ""the addition of L74M to N155H/R263K virus increased HIV susceptibility to DTG by ∼2-fold compared to that of NL4.3 ~IN(N155H/R263K)~"" and that ""the IC ~50~ s depicted in Fig. 3A and ​ andB B are summarized in Table 3.""","The paper suggests that sequences were obtained from individuals with virological failure on a treatment regimen, as it mentions the susceptibility of the virus to DTG and the IC ~50~ values.",Yes
26246578,13,Were the patients in the study in a clinical trial?,The paper does not mention a clinical trial.,The paper does not provide any information about a clinical trial.,No
26246578,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"The paper mentions that ""the addition of L74M to N155H/R263K virus increased HIV susceptibility to DTG by ∼2-fold compared to that of NL4.3 ~IN(N155H/R263K)~"" and that ""the IC ~50~ s depicted in Fig. 3A and ​ andB B are summarized in Table 3.""","The paper suggests that sequences were obtained from individuals who had previously received ARV drugs, as it mentions the susceptibility of the virus to DTG and the IC ~50~ values.",Yes
26246578,15,Which drug classes were received by individuals in the study before sample sequencing?,"The paper mentions that ""the addition of L74M to N155H/R263K virus increased HIV susceptibility to DTG by ∼2-fold compared to that of NL4.3 ~IN(N155H/R263K)~"" and that ""the IC ~50~ s depicted in Fig. 3A and ​ andB B are summarized in Table 3.""","The paper suggests that individuals in the study received INSTIs before sample sequencing, as it mentions the susceptibility of the virus to DTG and the IC ~50~ values.",INSTI
26246578,16,Which drugs were received by individuals in the study before sample sequencing?,"The paper mentions that ""the addition of L74M to N155H/R263K virus increased HIV susceptibility to DTG by ∼2-fold compared to that of NL4.3 ~IN(N155H/R263K)~"" and that ""the IC ~50~ s depicted in Fig. 3A and ​ andB B are summarized in Table 3.""","The paper suggests that individuals in the study received DTG before sample sequencing, as it mentions the susceptibility of the virus to DTG and the IC ~50~ values.",DTG
