PMID,QID,Question,Answer
30803972,8,Were samples cloned prior to sequencing?,No
30803972,9,Which HIV genes were reported to have been sequenced?,IN
30803972,10,What method was used for sequencing?,No
30803972,11,What type of samples were sequenced?,No
30803972,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
30803972,13,Were the patients in the study in a clinical trial?,No
30803972,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
30803972,15,Which drug classes were received by individuals in the study before sample sequencing?,No
30803972,16,Which drugs were received by individuals in the study before sample sequencing?,No
31988104,1,Does the paper report HIV sequences from patient samples?,Yes
31988104,2,Does the paper report in vitro drug susceptibility data?,Yes
31988104,3,Were sequences from the paper made publicly available?,No
31988104,4,What were the GenBank accession numbers for sequenced HIV isolates?,No
31988104,5,How many individuals had samples obtained for HIV sequencing?,0
31988104,6,From which countries were the sequenced samples obtained?,No
31988104,7,From what years were the sequenced samples obtained?,No
31988104,8,Were samples cloned prior to sequencing?,No
31988104,9,Which HIV genes were reported to have been sequenced?,RT
31988104,10,What method was used for sequencing?,No
31988104,11,What type of samples were sequenced?,No
31988104,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
31988104,13,Were the patients in the study in a clinical trial?,No
31988104,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
31988104,15,Which drug classes were received by individuals in the study before sample sequencing?,No
31988104,16,Which drugs were received by individuals in the study before sample sequencing?,No
32601157,1,Does the paper report HIV sequences from patient samples?,No
32601157,2,Does the paper report in vitro drug susceptibility data?,Yes
32601157,3,Were sequences from the paper made publicly available?,No
32601157,4,What were the GenBank accession numbers for sequenced HIV isolates?,No
32601157,5,How many individuals had samples obtained for HIV sequencing?,0
32601157,6,From which countries were the sequenced samples obtained?,No
32601157,7,From what years were the sequenced samples obtained?,No
32601157,8,Were samples cloned prior to sequencing?,No
32601157,9,Which HIV genes were reported to have been sequenced?,No
32601157,10,What method was used for sequencing?,No
32601157,11,What type of samples were sequenced?,No
32601157,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
32601157,13,Were the patients in the study in a clinical trial?,No
32601157,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
32601157,15,Which drug classes were received by individuals in the study before sample sequencing?,No
32601157,16,Which drugs were received by individuals in the study before sample sequencing?,No
33855437,1,Does the paper report HIV sequences from patient samples?,Yes
33855437,2,Does the paper report in vitro drug susceptibility data?,Yes
33855437,3,Were sequences from the paper made publicly available?,Yes
33855437,4,What were the GenBank accession numbers for sequenced HIV isolates?,"MW484894, MW484895, MW484893, DQ380549, AF492618, MW48492, AF324493"
33855437,5,How many individuals had samples obtained for HIV sequencing?,6
33855437,6,From which countries were the sequenced samples obtained?,"Canada, Ethiopia, United States"
33855437,7,From what years were the sequenced samples obtained?,No
33855437,8,Were samples cloned prior to sequencing?,No
33855437,9,Which HIV genes were reported to have been sequenced?,RT
33855437,10,What method was used for sequencing?,No
33855437,11,What type of samples were sequenced?,No
33855437,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
33855437,13,Were the patients in the study in a clinical trial?,No
33855437,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
33855437,15,Which drug classes were received by individuals in the study before sample sequencing?,No
33855437,16,Which drugs were received by individuals in the study before sample sequencing?,No
34516245,1,Does the paper report HIV sequences from patient samples?,No
34516245,2,Does the paper report in vitro drug susceptibility data?,Yes
34516245,3,Were sequences from the paper made publicly available?,Yes
34516245,4,What were the GenBank accession numbers for sequenced HIV isolates?,OK263149 to OK263162
34516245,5,How many individuals had samples obtained for HIV sequencing?,0
34516245,6,From which countries were the sequenced samples obtained?,No
34516245,7,From what years were the sequenced samples obtained?,No
34516245,8,Were samples cloned prior to sequencing?,Yes
34516245,9,Which HIV genes were reported to have been sequenced?,RT
34516245,10,What method was used for sequencing?,Sanger sequencing
34516245,11,What type of samples were sequenced?,No
34516245,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
34516245,13,Were the patients in the study in a clinical trial?,No
34516245,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
34516245,15,Which drug classes were received by individuals in the study before sample sequencing?,No
34516245,16,Which drugs were received by individuals in the study before sample sequencing?,No
35730213,1,Does the paper report HIV sequences from patient samples?,No
35730213,2,Does the paper report in vitro drug susceptibility data?,No
35730213,3,Were sequences from the paper made publicly available?,No
35730213,4,What were the GenBank accession numbers for sequenced HIV isolates?,No
35730213,5,How many individuals had samples obtained for HIV sequencing?,0
35730213,6,From which countries were the sequenced samples obtained?,No
35730213,7,From what years were the sequenced samples obtained?,No
35730213,8,Were samples cloned prior to sequencing?,No
35730213,9,Which HIV genes were reported to have been sequenced?,No
35730213,10,What method was used for sequencing?,No
35730213,11,What type of samples were sequenced?,No
35730213,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
35730213,13,Were the patients in the study in a clinical trial?,No
35730213,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
35730213,15,Which drug classes were received by individuals in the study before sample sequencing?,No
35730213,16,Which drugs were received by individuals in the study before sample sequencing?,No
35913500,1,Does the paper report HIV sequences from patient samples?,No
35913500,2,Does the paper report in vitro drug susceptibility data?,No
35913500,3,Were sequences from the paper made publicly available?,No
35913500,4,What were the GenBank accession numbers for sequenced HIV isolates?,No
35913500,5,How many individuals had samples obtained for HIV sequencing?,0
35913500,6,From which countries were the sequenced samples obtained?,No
35913500,7,From what years were the sequenced samples obtained?,No
35913500,8,Were samples cloned prior to sequencing?,No
35913500,9,Which HIV genes were reported to have been sequenced?,No
35913500,10,What method was used for sequencing?,No
35913500,11,What type of samples were sequenced?,No
35913500,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
35913500,13,Were the patients in the study in a clinical trial?,No
35913500,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
35913500,15,Which drug classes were received by individuals in the study before sample sequencing?,No
35913500,16,Which drugs were received by individuals in the study before sample sequencing?,No
35945163,1,Does the paper report HIV sequences from patient samples?,Yes
35945163,2,Does the paper report in vitro drug susceptibility data?,No
35945163,3,Were sequences from the paper made publicly available?,No
35945163,4,What were the GenBank accession numbers for sequenced HIV isolates?,No
35945163,5,How many individuals had samples obtained for HIV sequencing?,35
35945163,6,From which countries were the sequenced samples obtained?,No
35945163,7,From what years were the sequenced samples obtained?,2016-2020
35945163,8,Were samples cloned prior to sequencing?,No
35945163,9,Which HIV genes were reported to have been sequenced?,No
35945163,10,What method was used for sequencing?,No
35945163,11,What type of samples were sequenced?,No
35945163,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
35945163,13,Were the patients in the study in a clinical trial?,No
35945163,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
35945163,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI, INSTI"
35945163,16,Which drugs were received by individuals in the study before sample sequencing?,"Cabotegravir (CAB), Rilpivirine (RPV), Darunavir (DRV), Tenofovir (TFV), Emtricitabine (FTC)"
36415058,1,Does the paper report HIV sequences from patient samples?,No
36415058,2,Does the paper report in vitro drug susceptibility data?,No
36415058,3,Were sequences from the paper made publicly available?,No
36415058,4,What were the GenBank accession numbers for sequenced HIV isolates?,No
36415058,5,How many individuals had samples obtained for HIV sequencing?,0
36415058,6,From which countries were the sequenced samples obtained?,No
36415058,7,From what years were the sequenced samples obtained?,No
36415058,8,Were samples cloned prior to sequencing?,No
36415058,9,Which HIV genes were reported to have been sequenced?,No
36415058,10,What method was used for sequencing?,No
36415058,11,What type of samples were sequenced?,No
36415058,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
36415058,13,Were the patients in the study in a clinical trial?,No
36415058,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
36415058,15,Which drug classes were received by individuals in the study before sample sequencing?,No
36415058,16,Which drugs were received by individuals in the study before sample sequencing?,No
36454248,1,Does the paper report HIV sequences from patient samples?,Yes
36454248,2,Does the paper report in vitro drug susceptibility data?,No
36454248,3,Were sequences from the paper made publicly available?,Yes
36454248,4,What were the GenBank accession numbers for sequenced HIV isolates?,OM201778 -- OM201846
36454248,5,How many individuals had samples obtained for HIV sequencing?,76
36454248,6,From which countries were the sequenced samples obtained?,Panama
36454248,7,From what years were the sequenced samples obtained?,2018--2019
36454248,8,Were samples cloned prior to sequencing?,No
36454248,9,Which HIV genes were reported to have been sequenced?,"PR, RT, IN"
36454248,10,What method was used for sequencing?,Sanger sequencing
36454248,11,What type of samples were sequenced?,Plasma
36454248,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
36454248,13,Were the patients in the study in a clinical trial?,No
36454248,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
36454248,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI, INSTI"
36454248,16,Which drugs were received by individuals in the study before sample sequencing?,"Lamivudine (3TC), Zidovudine (AZT), Lopinavir (LPV), Ritonavir (RTV), Efavirenz (EFV), Darunavir (DRV), Raltegravir (RAL), Emtricitabine (FTC), Tenofovir (TFV), Dolutegravir (DTG), Abacavir (ABC), Etravirine (ETR), Rilpivirine (RPV), Nevirapine (NVP), Nelfinavir (NFV), Stavudine (D4T), Didanosine (DDI), Lamivudine (3TC), Zidovudine (ZDV), Doravirine (DOR), Bictegravir (BIC), Cabotegravir (CAB), Elvitegravir (EVG), Raltegravir (RAL)"
36519389,1,Does the paper report HIV sequences from patient samples?,No
36519389,2,Does the paper report in vitro drug susceptibility data?,No
36519389,3,Were sequences from the paper made publicly available?,No
36519389,4,What were the GenBank accession numbers for sequenced HIV isolates?,No
36519389,5,How many individuals had samples obtained for HIV sequencing?,0
36519389,6,From which countries were the sequenced samples obtained?,No
36519389,7,From what years were the sequenced samples obtained?,No
36519389,8,Were samples cloned prior to sequencing?,No
36519389,9,Which HIV genes were reported to have been sequenced?,No
36519389,10,What method was used for sequencing?,No
36519389,11,What type of samples were sequenced?,No
36519389,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
36519389,13,Were the patients in the study in a clinical trial?,Yes
36519389,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
36519389,15,Which drug classes were received by individuals in the study before sample sequencing?,No
36519389,16,Which drugs were received by individuals in the study before sample sequencing?,No
36571282,1,Does the paper report HIV sequences from patient samples?,Yes
36571282,2,Does the paper report in vitro drug susceptibility data?,No
36571282,3,Were sequences from the paper made publicly available?,No
36571282,4,What were the GenBank accession numbers for sequenced HIV isolates?,No
36571282,5,How many individuals had samples obtained for HIV sequencing?,2705
36571282,6,From which countries were the sequenced samples obtained?,"France, Greece, Italy, Portugal, Spain"
36571282,7,From what years were the sequenced samples obtained?,2018-2021
36571282,8,Were samples cloned prior to sequencing?,No
36571282,9,Which HIV genes were reported to have been sequenced?,"RT, IN"
36571282,10,What method was used for sequencing?,Sanger sequencing; NGS
36571282,11,What type of samples were sequenced?,No
36571282,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
36571282,13,Were the patients in the study in a clinical trial?,No
36571282,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
36571282,15,Which drug classes were received by individuals in the study before sample sequencing?,No
36571282,16,Which drugs were received by individuals in the study before sample sequencing?,No
36597160,1,Does the paper report HIV sequences from patient samples?,Yes
36597160,2,Does the paper report in vitro drug susceptibility data?,No
36597160,3,Were sequences from the paper made publicly available?,No
36597160,4,What were the GenBank accession numbers for sequenced HIV isolates?,No
36597160,5,How many individuals had samples obtained for HIV sequencing?,6
36597160,6,From which countries were the sequenced samples obtained?,France
36597160,7,From what years were the sequenced samples obtained?,2014-2015
36597160,8,Were samples cloned prior to sequencing?,No
36597160,9,Which HIV genes were reported to have been sequenced?,"PR, RT, IN"
36597160,10,What method was used for sequencing?,Sanger sequencing
36597160,11,What type of samples were sequenced?,Plasma
36597160,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
36597160,13,Were the patients in the study in a clinical trial?,No
36597160,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
36597160,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI, INSTI"
36597160,16,Which drugs were received by individuals in the study before sample sequencing?,No
36645792,1,Does the paper report HIV sequences from patient samples?,Yes
36645792,2,Does the paper report in vitro drug susceptibility data?,No
36645792,3,Were sequences from the paper made publicly available?,No
36645792,4,What were the GenBank accession numbers for sequenced HIV isolates?,No
36645792,5,How many individuals had samples obtained for HIV sequencing?,6
36645792,6,From which countries were the sequenced samples obtained?,South Africa
36645792,7,From what years were the sequenced samples obtained?,2020-2021
36645792,8,Were samples cloned prior to sequencing?,No
36645792,9,Which HIV genes were reported to have been sequenced?,IN
36645792,10,What method was used for sequencing?,No
36645792,11,What type of samples were sequenced?,Plasma
36645792,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
36645792,13,Were the patients in the study in a clinical trial?,Yes
36645792,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
36645792,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, INSTI"
36645792,16,Which drugs were received by individuals in the study before sample sequencing?,"Tenofovir (TFV), Lamivudine (3TC), Dolutegravir (DTG)"
36659824,1,Does the paper report HIV sequences from patient samples?,No
36659824,2,Does the paper report in vitro drug susceptibility data?,No
36659824,3,Were sequences from the paper made publicly available?,No
36659824,4,What were the GenBank accession numbers for sequenced HIV isolates?,No
36659824,5,How many individuals had samples obtained for HIV sequencing?,0
36659824,6,From which countries were the sequenced samples obtained?,No
36659824,7,From what years were the sequenced samples obtained?,No
36659824,8,Were samples cloned prior to sequencing?,No
36659824,9,Which HIV genes were reported to have been sequenced?,No
36659824,10,What method was used for sequencing?,No
36659824,11,What type of samples were sequenced?,No
36659824,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
36659824,13,Were the patients in the study in a clinical trial?,Yes
36659824,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
36659824,15,Which drug classes were received by individuals in the study before sample sequencing?,No
36659824,16,Which drugs were received by individuals in the study before sample sequencing?,No
36660819,1,Does the paper report HIV sequences from patient samples?,Yes
36660819,2,Does the paper report in vitro drug susceptibility data?,No
36660819,3,Were sequences from the paper made publicly available?,No
36660819,4,What were the GenBank accession numbers for sequenced HIV isolates?,No
36660819,5,How many individuals had samples obtained for HIV sequencing?,1045
36660819,6,From which countries were the sequenced samples obtained?,No
36660819,7,From what years were the sequenced samples obtained?,No
36660819,8,Were samples cloned prior to sequencing?,No
36660819,9,Which HIV genes were reported to have been sequenced?,"PR, RT, IN"
36660819,10,What method was used for sequencing?,No
36660819,11,What type of samples were sequenced?,PBMC
