PMID,QID,Question,Evidence,Rationale,Answer
40400229,2,Does the paper report in vitro drug susceptibility data?,"The paper does not mention in vitro drug susceptibility testing or report any IC₅₀, EC₅₀, or fold change in susceptibility data.","The paper does not report in vitro drug susceptibility data, as it does not mention any relevant testing or data.",No
40400229,3,Were sequences from the paper made publicly available?,The paper does not provide any GenBank accession numbers or mention the deposition of sequences in a public database.,The paper does not provide any evidence that the sequences were made publicly available.,No
40400229,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,
40400229,5,How many individuals had samples obtained for HIV sequencing?,"The paper states that ""Genotypic viral resistance profiles were available for 47 of the participants who seroconverted"".",The paper reports that 47 participants had samples obtained for HIV sequencing.,47
40400229,6,From which countries were the sequenced samples obtained?,The paper mentions that the trial was conducted in England.,The paper reports that the sequenced samples were obtained from England.,England
40400229,7,From what years were the sequenced samples obtained?,The paper mentions that the trial was conducted between October 2017 and July 2020.,The paper reports that the sequenced samples were obtained between 2017 and 2020.,2017-2020
40400229,8,Were samples cloned prior to sequencing?,The paper does not mention cloning or any cloning methods.,The paper does not provide any evidence that the samples were cloned prior to sequencing.,Not reported
40400229,9,Which HIV genes were reported to have been sequenced?,"The paper mentions the use of the Stanford algorithm for genotypic typing, but does not specify which genes were sequenced.",The paper does not provide enough information to determine which HIV genes were sequenced.,Not reported
40400229,10,What method was used for sequencing?,The paper does not mention the sequencing method used.,The paper does not provide enough information to determine the sequencing method used.,Not reported
40400229,11,What type of samples were sequenced?,"The paper mentions that the trial participants were diagnosed with HIV, but does not specify the type of samples sequenced.",The paper does not provide enough information to determine the type of samples sequenced.,Not reported
40400229,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,The paper mentions that some participants had suboptimal PrEP usage and that one participant had a potential breakthrough event.,The paper reports that some sequences were obtained from individuals with virological failure on a treatment regimen.,Yes
40400229,13,Were the patients in the study in a clinical trial?,"The paper mentions that the study was a prospective, open-label, single-arm, multicentre trial.",The paper reports that the patients were in a clinical trial.,Yes
40400229,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,The paper mentions that some participants had previously received PrEP.,The paper reports that some sequences were obtained from individuals who had previously received ARV drugs.,Yes
40400229,15,Which drug classes were received by individuals in the study before sample sequencing?,"The paper mentions that the participants received PrEP, which includes TDF/FTC.",The paper reports that the participants received NRTIs (TDF/FTC) before sample sequencing.,NRTIs
40400229,16,Which drugs were received by individuals in the study before sample sequencing?,"The paper mentions that the participants received PrEP, which includes TDF/FTC.",The paper reports that the participants received TDF/FTC before sample sequencing.,TDF/FTC
40431710,1,Does the paper report HIV sequences from patient samples?,"The paper states that genetic sequencing was performed on clinical samples such as plasma, serum, PBMCs, and proviral DNA.","The paper reports HIV sequences from patient samples, including plasma, serum, PBMCs, and proviral DNA.",Yes
40431710,2,Does the paper report in vitro drug susceptibility data?,"The paper reports IC₅₀, EC₅₀, EC₉₀, fold change in susceptibility, or similar measures, and describes a susceptibility assay.","The paper does not explicitly report in vitro drug susceptibility data, but it does describe a susceptibility assay and reports resistance-associated mutations.",No
40431710,3,Were sequences from the paper made publicly available?,"The paper provides GenBank accession numbers in the Methods, Results, a Supplementary Table, or Data Availability statement.","The paper does not provide GenBank accession numbers, but it does mention that sequences were submitted to GenBank.",No
40431710,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,
40431710,5,How many individuals had samples obtained for HIV sequencing?,The paper reports that sequencing or genotypic resistance testing was performed on samples or sequences from X individuals.,The paper reports that sequencing was performed on samples from one individual.,1
40431710,6,From which countries were the sequenced samples obtained?,The paper reports the country or countries where samples were collected.,"The paper does not explicitly report the country where samples were collected, but it mentions that the patient was part of the Swiss HIV Cohort Study.",Switzerland
40431710,7,From what years were the sequenced samples obtained?,The paper reports the year span or individual years when samples were collected.,The paper reports that samples were collected between 1994 and 2022.,1994-2022
40431710,8,Were samples cloned prior to sequencing?,"The paper states that amplicons were cloned and sequenced, or describes use of a cloning method.",The paper does not mention cloning prior to sequencing.,No
40431710,9,Which HIV genes were reported to have been sequenced?,"The paper reports all applicable gene targets using the abbreviations PR, RT, IN, Pol, CA, and Env.","The paper reports that the protease, reverse transcriptase, and integrase genes were sequenced.","PR, RT, IN"
40431710,10,What method was used for sequencing?,The paper states that Sanger sequencing or next-generation sequencing was used.,The paper reports that next-generation sequencing was used.,NGS
40431710,11,What type of samples were sequenced?,"The paper reports the type of samples sequenced, such as plasma, serum, PBMCs, or proviral DNA.","The paper reports that plasma, serum, and PBMCs were sequenced.","Plasma, serum, PBMCs"
40431710,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,The paper reports that samples were from patients with virological failure or virological rebound.,The paper reports that sequences were obtained from an individual with virological failure on a treatment regimen.,Yes
40431710,13,Were the patients in the study in a clinical trial?,"The paper describes randomization to different treatments, or describes a study as double-blind, placebo-controlled, open-label, controlled, or multicenter.",The paper does not describe a clinical trial.,No
40431710,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,The paper reports that sequences were obtained from individuals who had previously received ARV drugs.,The paper reports that sequences were obtained from an individual who had previously received ARV drugs.,Yes
40431710,15,Which drug classes were received by individuals in the study before sample sequencing?,The paper reports the drug classes received by individuals in the study before sample sequencing.,"The paper reports that the individual received NRTIs, NNRTIs, PIs, and INSTIs before sample sequencing.","NRTIs, NNRTIs, PIs, INSTIs"
40431710,16,Which drugs were received by individuals in the study before sample sequencing?,The paper reports the specific drugs received by individuals in the study before sample sequencing.,"The paper reports that the individual received zidovudine, didanosine, abacavir, tenofovir, lopinavir, ritonavir, atazanavir, darunavir, raltegravir, dolutegravir, bictegravir, doravirine, and fostemsavir before sample sequencing.","Zidovudine, didanosine, abacavir, tenofovir, lopinavir, ritonavir, atazanavir, darunavir, raltegravir, dolutegravir, bictegravir, doravirine, fostemsavir"
40431742,1,Does the paper report HIV sequences from patient samples?,"The paper states that ""Samples from 1667 PLWHA were analyzed"" and ""HIV-1 resistance genotyping was used for the identification of RAMs in the HIV-1 polymerase (pol) gene.""","The paper reports HIV sequences from patient samples, as it describes the analysis of samples from 1667 people living with HIV/AIDS (PLWHA) and the use of HIV-1 resistance genotyping to identify resistance-associated mutations (RAMs) in the HIV-1 polymerase (pol) gene.",Yes
40431742,2,Does the paper report in vitro drug susceptibility data?,"The paper states that ""The Stanford HIVdb was used to analyze RAMs according to the Stanford algorithm and ANRS criteria and to classify DOR, RPV, and first-generation NNRTIs (efavirenz and nevirapine) as susceptible, intermediate, or resistant.""","The paper reports in vitro drug susceptibility data, as it describes the use of the Stanford HIVdb to analyze resistance-associated mutations (RAMs) and classify the susceptibility of different drugs, including DOR, RPV, and first-generation NNRTIs.",Yes
40431742,3,Were sequences from the paper made publicly available?,,,
40431742,4,What were the GenBank accession numbers for sequenced HIV isolates?,The paper does not provide any information about the public availability of the sequences.,"The paper does not mention the public availability of the sequences, and no accession numbers are provided.",No
40431742,5,How many individuals had samples obtained for HIV sequencing?,"The paper states that ""Samples were from ART-naive PLWHA"".","The paper reports that all sequences were obtained from ART-naive individuals, and none were from individuals who had previously received ARV drugs.",None
40431742,6,From which countries were the sequenced samples obtained?,"The paper states that the study was conducted in Buenos Aires, Argentina.",The paper reports that the sequenced samples were obtained from Argentina.,Argentina
40431742,7,From what years were the sequenced samples obtained?,The paper states that the study was conducted over the period 2017-2021.,The paper reports that the sequenced samples were obtained from 2017 to 2021.,2017-2021
40431742,8,Were samples cloned prior to sequencing?,"The paper states that ""HIV-1 resistance genotyping was used for the identification of RAMs in the HIV-1 polymerase (pol) gene.""","The paper reports that the HIV-1 polymerase (pol) gene was sequenced, which includes the protease and reverse transcriptase genes.","PR, RT"
40431742,9,Which HIV genes were reported to have been sequenced?,"The paper states that ""Samples from 1667 PLWHA were analyzed"".",The paper reports that samples from 1667 individuals were analyzed for HIV sequencing.,1667
40431742,10,What method was used for sequencing?,"The paper states that ""The sequencing products were analyzed on an Applied Biosystems/Hitachi 3500 Genetic Analyzer"".","The paper reports that Sanger sequencing was used, as it mentions the use of an Applied Biosystems/Hitachi 3500 Genetic Analyzer.",Sanger sequencing
40431742,11,What type of samples were sequenced?,"The paper states that ""Plasma samples were processed and stored for the determination of drug resistance mutations"".",The paper reports that plasma samples were sequenced.,Plasma
40431742,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,"The paper states that ""Samples were from ART-naive PLWHA"".","The paper reports that all sequences were obtained from ART-naive individuals, and none were from individuals with virological failure on a treatment regimen.",No
40431742,13,Were the patients in the study in a clinical trial?,"The paper states that ""Samples were from ART-naive PLWHA"".","The paper reports that all sequences were obtained from ART-naive individuals, and none were from individuals who had previously received ARV drugs.",No
40431742,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"The paper states that ""Samples were from ART-naive PLWHA"".","The paper reports that all sequences were obtained from ART-naive individuals, and none were from individuals who had previously received ARV drugs.",None
40431742,15,Which drug classes were received by individuals in the study before sample sequencing?,,,
40431742,16,Which drugs were received by individuals in the study before sample sequencing?,,,
40490983,1,Does the paper report HIV sequences from patient samples?,"The paper states that ""Sanger sequencing of plasma HIV-1 RNA was performed by the Kisumu Kenya Medical Research Institute and Nairobi National HIV Reference Laboratories."" Additionally, it mentions that ""genotyping reports were available for all participants and sequences for only 83; 62/83 (75%) of whom were subtype A1.""","The paper explicitly mentions that Sanger sequencing was performed on plasma HIV-1 RNA, which indicates that HIV sequences were obtained from patient samples. Furthermore, it provides information on the subtype of the sequences, which suggests that the sequences were analyzed and reported.",**Yes
40490983,2,Does the paper report in vitro drug susceptibility data?,"The paper does not explicitly mention in vitro drug susceptibility testing or report IC₅₀, EC₅₀, EC₉₀, fold change in susceptibility, or similar measures.","Although the paper discusses drug resistance and predicted resistance to various antiretroviral drugs, it does not provide in vitro drug susceptibility data.",**No
40490983,3,Were sequences from the paper made publicly available?,,,
40490983,4,What were the GenBank accession numbers for sequenced HIV isolates?,The paper does not provide GenBank accession numbers or mention that sequences were submitted to a public database.,"Although the paper mentions that genotyping reports were available for all participants and sequences for only 83, it does not provide any information on making the sequences publicly available.",**No
40490983,5,How many individuals had samples obtained for HIV sequencing?,"The paper mentions that ""NNRTI exposure pre-genotype"" and ""PI exposure pre-genotype"" were assessed.","The paper explicitly states that NNRTI and PI exposure were assessed, which suggests that individuals received these drug classes before sample sequencing.","**NNRTI, PI"
40490983,6,From which countries were the sequenced samples obtained?,The paper mentions that the study was conducted in Kenya.,"The paper explicitly states that the study was conducted in Kenya, which suggests that the sequenced samples were obtained from Kenya.",**Kenya
40490983,7,From what years were the sequenced samples obtained?,The paper mentions that the study was conducted from 2011 to 2021.,"The paper explicitly states that the study was conducted from 2011 to 2021, which suggests that the sequenced samples were obtained during this time period.",**2011-2021
40490983,8,Were samples cloned prior to sequencing?,"The paper mentions that ""protease and reverse transcriptase resistance mutations were obtained from sequences"".",The paper explicitly states that protease and reverse transcriptase genes were sequenced.,"**PR, RT"
40490983,9,Which HIV genes were reported to have been sequenced?,"The paper mentions that ""187 PLWH with genotypes were analysed"".",The paper explicitly states that 187 individuals had samples obtained for HIV sequencing.,**187
40490983,10,What method was used for sequencing?,"The paper mentions that ""Sanger sequencing of plasma HIV-1 RNA was performed"".",The paper explicitly states that Sanger sequencing was used for sequencing.,**Sanger sequencing
40490983,11,What type of samples were sequenced?,"The paper mentions that ""plasma HIV-1 RNA was used for sequencing"".",The paper explicitly states that plasma samples were used for sequencing.,**Plasma
40490983,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,"The paper mentions that ""187 PLWH with genotypes were analysed"" and that ""all participants had second-line viral failure"".","The paper explicitly states that all participants had second-line viral failure, which suggests that sequences were obtained from individuals with virological failure on a treatment regimen.",**Yes
40490983,13,Were the patients in the study in a clinical trial?,"The paper mentions that ""all participants had second-line viral failure"" and that ""187 PLWH with genotypes were analysed"".","The paper explicitly states that all participants had second-line viral failure, which suggests that they had previously received ARV drugs.",**Yes
40490983,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,
40490983,15,Which drug classes were received by individuals in the study before sample sequencing?,,,
40490983,16,Which drugs were received by individuals in the study before sample sequencing?,,,
40573423,1,Does the paper report HIV sequences from patient samples?,"The paper states that ""Viral RNA was extracted from 140 μL of plasma or serum using the QIAcube extraction system (QIAGEN, Hilden, Germany), according to the manufacturer's instructions."" and ""Sanger sequencing was performed using in-house sequencing primers (Table 1)."".","The paper reports that HIV sequences were obtained from patient samples, specifically from plasma or serum, using Sanger sequencing.",Yes
40573423,2,Does the paper report in vitro drug susceptibility data?,"The paper states that ""Drug resistance regions, specifically protease, reverse transcriptase, or integrase, were targeted for analysis using the Stanford drug resistance database, following the criteria outlined in the analysis guide provided by the World Health Organization (WHO)"" and ""The Stanford HIVdb drug resistance algorithm version 9.7 was utilized to evaluate the impact of TDRMs on therapeutic responses.""","The paper reports in vitro drug susceptibility data, specifically using the Stanford HIVdb drug resistance algorithm to evaluate the impact of transmitted drug resistance mutations (TDRMs) on therapeutic responses.",Yes
40573423,3,Were sequences from the paper made publicly available?,"The paper states that ""The data used to support this study are available from the corresponding author upon request.""","The sequences from the paper are not publicly available, but can be obtained from the corresponding author upon request.",No
40573423,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,
40573423,5,How many individuals had samples obtained for HIV sequencing?,"The paper states that ""The study included 487 PWH: 99 from 2021, 143 from 2022, 148 from 2023, and 97 from 2024.""",The paper reports that 487 individuals had samples obtained for HIV sequencing.,487
40573423,6,From which countries were the sequenced samples obtained?,"The paper states that ""The countries of origin for non-Koreans were primarily in Asia and the Americas or were unspecified.""",The paper reports that the sequenced samples were obtained from South Korea and other countries in Asia and the Americas.,"South Korea, Asia, and the Americas"
40573423,7,From what years were the sequenced samples obtained?,"The paper states that ""The initial diagnosis for all included PWH was made between January 2021 and October 2024.""",The paper reports that the sequenced samples were obtained from 2021 to 2024.,2021-2024
40573423,8,Were samples cloned prior to sequencing?,"The paper states that ""Reverse transcription and nested PCR were performed to amplify the envelope (env), gag protein (gag), and pol protein (pol) for genotyping and the protease, reverse transcriptase, and integrase genes for drug resistance analysis.""","The paper does not report that samples were cloned prior to sequencing, but rather that nested PCR was used to amplify the genes of interest.",No
40573423,9,Which HIV genes were reported to have been sequenced?,"The paper states that ""The envelope (env), gag protein (gag), and pol protein (pol) for genotyping and the protease, reverse transcriptase, and integrase genes for drug resistance analysis"" were sequenced.","The paper reports that the env, gag, pol, protease, reverse transcriptase, and integrase genes were sequenced.","env, gag, pol, protease, reverse transcriptase, and integrase"
40573423,10,What method was used for sequencing?,"The paper states that ""Sanger sequencing was performed using in-house sequencing primers (Table 1).""",The paper reports that Sanger sequencing was used.,Sanger sequencing
40573423,11,What type of samples were sequenced?,"The paper states that ""Viral RNA was extracted from 140 μL of plasma or serum using the QIAcube extraction system (QIAGEN, Hilden, Germany), according to the manufacturer's instructions.""",The paper reports that plasma or serum samples were sequenced.,Plasma or serum
40573423,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,"The paper states that ""Recently diagnosed PWH who had not been exposed to ART were included.""","The paper reports that sequences were obtained from individuals who had not been exposed to ART, and therefore did not have virological failure on a treatment regimen.",No
40573423,13,Were the patients in the study in a clinical trial?,The paper does not report that the patients were in a clinical trial.,The paper does not provide information suggesting that the patients were in a clinical trial.,No
40573423,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"The paper states that ""Recently diagnosed PWH who had not been exposed to ART were included.""","The paper reports that sequences were obtained from individuals who had not been exposed to ART, and therefore had not previously received ARV drugs.",No
40573423,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported in the paper.,The paper does not report which drug classes were received by individuals in the study before sample sequencing.,None
40573423,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported in the paper.,The paper does not report which drugs were received by individuals in the study before sample sequencing.,None
40596906,1,Does the paper report HIV sequences from patient samples?,"The paper states that ""genotyping sequences were provided by the Brazilian Ministry of Health"" and that ""genotypic sequences of the HIV pol region (protease/reverse transcriptase-PR/RT) were obtained using the ViroSeq Genotyping System"".","The paper explicitly mentions that genotyping sequences were obtained from patient samples, which indicates that the study generated new HIV nucleotide or amino-acid sequences directly from clinical samples.",Yes
40596906,2,Does the paper report in vitro drug susceptibility data?,"The paper does not mention in vitro drug susceptibility data, but it does report on the analysis of resistance mutations to nucleoside reverse transcriptase inhibitors (NRTIs) and non-nucleoside reverse transcriptase inhibitors (NNRTIs).","The paper does not provide in vitro drug susceptibility data, such as IC₅₀, EC₅₀, EC₉₀, fold change in susceptibility, or similar measures.",No
40596906,3,Were sequences from the paper made publicly available?,"The paper states that ""genotypic sequences of the HIV pol region (protease/reverse transcriptase-PR/RT) were obtained using the ViroSeq Genotyping System, carried out in the laboratories of the National Genotyping Network (RENAGENO) coordinated by the Department of HIV/AIDS of the Brazilian Ministry of Health (GenBank accession number PV526713-PV526742)"".","The paper provides GenBank accession numbers for the sequences generated in the study, which indicates that the sequences were made publicly available.",Yes
40596906,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,
40596906,5,How many individuals had samples obtained for HIV sequencing?,"The paper states that ""the study included 15 mother-child pairs with confirmed vertical transmission of HIV-1"".","The paper explicitly mentions that 15 mother-child pairs were included in the study, which means that 30 individuals (15 mothers and 15 children) had samples obtained for HIV sequencing.",30
40596906,6,From which countries were the sequenced samples obtained?,"The paper states that ""this study was conducted from October 2021 to September 2023 in São Luís, Maranhão, and Recife, Pernambuco"".","The paper explicitly mentions that the study was conducted in Brazil, specifically in the states of Maranhão and Pernambuco.",Brazil
40596906,7,From what years were the sequenced samples obtained?,"The paper states that ""this study was conducted from October 2021 to September 2023"" and that ""the study included 15 mother-child pairs with confirmed vertical transmission of HIV-1 from the cities of Recife and São Luís, located in the Northeast region of Brazil, in 2007–2022"".",The paper provides a range of years (2007-2022) during which the samples were obtained.,2007-2022
40596906,8,Were samples cloned prior to sequencing?,The paper does not mention cloning prior to sequencing.,The paper does not provide information on whether the samples were cloned prior to sequencing.,Not reported
40596906,9,Which HIV genes were reported to have been sequenced?,"The paper states that ""genotypic sequences of the HIV pol region (protease/reverse transcriptase-PR/RT) were obtained using the ViroSeq Genotyping System"".",The paper explicitly mentions that the HIV pol region (protease/reverse transcriptase-PR/RT) was sequenced.,"PR, RT"
40596906,10,What method was used for sequencing?,"The paper states that ""genotypic sequences of the HIV pol region (protease/reverse transcriptase-PR/RT) were obtained using the ViroSeq Genotyping System"".","The paper explicitly mentions that the ViroSeq Genotyping System was used for sequencing, which is a Sanger sequencing-based method.",Sanger sequencing
40596906,11,What type of samples were sequenced?,"The paper states that ""genotypic sequences of the HIV pol region (protease/reverse transcriptase-PR/RT) were obtained using the ViroSeq Genotyping System"".","The paper does not provide explicit information on the type of samples sequenced, but it can be inferred that the samples were likely plasma or PBMCs.",Not reported
40596906,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,"The paper states that ""among the 15 mother-child pairs, nine children had initiated ART, including zidovudine (ZDV) + lamivudine (3TC) + nevirapine (NVP) in three, ZDV + 3TC + lopinavir/ritonavir in two, and ZDV + 3TC + efavirenz (EFV) in two"".","The paper explicitly mentions that some children had initiated ART, which suggests that some sequences were obtained from individuals with virological failure on a treatment regimen.",Yes
40596906,13,Were the patients in the study in a clinical trial?,The paper does not mention a clinical trial.,The paper does not provide information on whether the patients were in a clinical trial.,No
40596906,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"The paper states that ""among the 15 mother-child pairs, nine children had initiated ART, including zidovudine (ZDV) + lamivudine (3TC) + nevirapine (NVP) in three, ZDV + 3TC + lopinavir/ritonavir in two, and ZDV + 3TC + efavirenz (EFV) in two"".","The paper explicitly mentions that some children had initiated ART, which suggests that some sequences were obtained from individuals who had previously received ARV drugs.",Yes
40596906,15,Which drug classes were received by individuals in the study before sample sequencing?,"The paper states that ""among the 15 mother-child pairs, nine children had initiated ART, including zidovudine (ZDV) + lamivudine (3TC) + nevirapine (NVP) in three, ZDV + 3TC + lopinavir/ritonavir in two, and ZDV + 3TC + efavirenz (EFV) in two"".","The paper explicitly mentions that the children received NRTIs (ZDV, 3TC) and NNRTIs (NVP, EFV) before sample sequencing.","NRTIs, NNRTIs"
40596906,16,Which drugs were received by individuals in the study before sample sequencing?,"The paper states that ""among the 15 mother-child pairs, nine children had initiated ART, including zidovudine (ZDV) + lamivudine (3TC) + nevirapine (NVP) in three, ZDV + 3TC + lopinavir/ritonavir in two, and ZDV + 3TC + efavirenz (EFV) in two"".","The paper explicitly mentions that the children received ZDV, 3TC, NVP, EFV, and lopinavir/ritonavir before sample sequencing.","ZDV, 3TC, NVP, EFV, lopinavir/ritonavir"
40713598,1,Does the paper report HIV sequences from patient samples?,"The paper states that ""Genotypic drug resistance testing of stored samples from the 96 individuals with HIV-1 RNA > 1,000 copies/ml was attempted"" and ""HIV-1 pol was amplified using two-round PCR, and next-generation sequencing (NGS) was conducted on the Illumina MiSeq platform"".","The paper reports that genetic sequencing was performed on clinical samples from patients with HIV, and the sequencing method used was next-generation sequencing (NGS).",Yes
40713598,2,Does the paper report in vitro drug susceptibility data?,"The paper does not mention in vitro drug susceptibility testing or report IC₅₀, EC₅₀, EC₉₀, fold change in susceptibility, or similar measures.",The paper does not provide any information on in vitro drug susceptibility testing.,No
40713598,3,Were sequences from the paper made publicly available?,The paper does not provide GenBank accession numbers or state that sequences have been submitted to GenBank or another public database.,The paper does not provide any information on the public availability of the sequences.,No
40713598,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,
40713598,5,How many individuals had samples obtained for HIV sequencing?,"The paper states that ""Twenty samples were successfully amplified and sequenced"".",The paper reports that 20 individuals had samples obtained for HIV sequencing.,20
40713598,6,From which countries were the sequenced samples obtained?,The paper states that the study was conducted in Ghana.,The paper reports that the sequenced samples were obtained from Ghana.,Ghana
40713598,7,From what years were the sequenced samples obtained?,Not reported.,The paper does not provide information on the years when the sequenced samples were obtained.,Not reported
40713598,8,Were samples cloned prior to sequencing?,The paper does not mention cloning prior to sequencing.,The paper does not provide any information on cloning prior to sequencing.,Not reported
40713598,9,Which HIV genes were reported to have been sequenced?,"The paper states that ""HIV-1 pol was amplified using two-round PCR, and next-generation sequencing (NGS) was conducted on the Illumina MiSeq platform"".","The paper reports that the HIV-1 pol gene was sequenced, which includes the protease (PR) and reverse transcriptase (RT) regions.","PR, RT"
40713598,10,What method was used for sequencing?,"The paper states that ""next-generation sequencing (NGS) was conducted on the Illumina MiSeq platform"".",The paper reports that next-generation sequencing (NGS) was used for sequencing.,NGS
40713598,11,What type of samples were sequenced?,"The paper states that ""frozen plasma samples were shipped on dry ice to the Virology Quality Assurance-approved laboratory"".",The paper reports that plasma samples were sequenced.,Plasma
40713598,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,"The paper states that ""Twenty samples were successfully amplified and sequenced from individuals with virologic failure on NNRTI-based therapy"".",The paper reports that sequences were obtained from individuals with virological failure on a treatment regimen.,Yes
40713598,13,Were the patients in the study in a clinical trial?,The paper does not mention a clinical trial.,The paper does not provide any information on a clinical trial.,No
40713598,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"The paper states that ""Twenty samples were successfully amplified and sequenced from individuals with virologic failure on NNRTI-based therapy"".",The paper reports that sequences were obtained from individuals who had previously received ARV drugs.,Yes
