PMID,QID,Question,Evidence,Rationale,Answer
40938996,9,Which HIV genes were reported to have been sequenced?,The Gag-Pol and Env-Nef coding regions were amplified by PrimeSTAR GXL DNA polymerase and sequenced.,The paper mentions that the Gag-Pol and Env-Nef coding regions were sequenced.,"Protease, PR; Reverse transcriptase, RT; Integrase, IN; Envelope."
40938996,10,What method was used for sequencing?,Oxford Nanopore methods (Psomagen).,The paper mentions that genomic DNA was extracted from infected cells and sequenced by Sanger or Oxford Nanopore methods.,Oxford Nanopore sequencing.
40938996,11,What type of samples were sequenced?,PBMC.,"The paper mentions that genomic DNA was extracted from infected cells, specifically PBMCs.",PBMC.
40938996,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Not mentioned.,The paper does not provide any information about the treatment outcomes of the individuals from whom the samples were obtained.,No.
40938996,13,Were the patients in the study in a clinical trial?,Not mentioned.,The paper does not provide any information about a clinical trial.,No.
40938996,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Not mentioned.,The paper does not provide any information about the treatment history of the individuals from whom the samples were obtained.,Unknown.
40938996,15,Which drug classes were received by individuals in the study before sample sequencing?,,,
40938996,16,Which drugs were received by individuals in the study before sample sequencing?,,,
41129268,1,Does the paper report HIV sequences from patient samples?,"Yes, the paper reports HIV sequences from children living with HIV who were experiencing virologic failure on first-line antiretroviral therapy.",The paper explicitly states that the study included children who were failing on first-line antiretroviral therapy.,Yes.
41129268,2,Does the paper report in vitro drug susceptibility data?,No.,The paper does not mention in vitro drug susceptibility data.,No.
41129268,3,Were sequences from the paper made publicly available?,,,
41129268,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported.,The paper does not provide any information about GenBank accession numbers for sequenced HIV isolates.,Not reported.
41129268,5,How many individuals had samples obtained for HIV sequencing?,333.,The paper mentions that 333 samples were successfully genotyped.,333.
41129268,6,From which countries were the sequenced samples obtained?,Uganda.,The paper mentions that the study was conducted in Uganda and that the samples were obtained from children living with HIV in Uganda.,Uganda.
41129268,7,From what years were the sequenced samples obtained?,2021.,The paper mentions that the samples were obtained between January and November 2021.,2021.
41129268,8,Were samples cloned prior to sequencing?,Not reported.,The paper does not provide any information about whether the samples were cloned prior to sequencing.,No.
41129268,9,Which HIV genes were reported to have been sequenced?,"The paper does not specifically mention which HIV genes were sequenced, but it does mention that drug resistance mutations (DRMs) were identified and antiretroviral susceptibility was interpreted using the Stanford University HIVDR Database algorithms.","The paper does not provide explicit information about which HIV genes were sequenced, but it implies that the sequencing was done to identify DRMs and interpret antiretroviral susceptibility.",Unknown.
41129268,10,What method was used for sequencing?,Sanger sequencing technology.,The paper mentions that the eligible VL samples were tested using Sanger sequencing technology.,Sanger sequencing.
41129268,11,What type of samples were sequenced?,Plasma.,The paper mentions that the samples were plasma samples.,Plasma.
41129268,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,"Yes, the paper reports sequences from children living with HIV who were experiencing virologic failure on first-line antiretroviral therapy.",The paper explicitly states that the study included children who were failing on first-line antiretroviral therapy.,Yes.
41129268,13,Were the patients in the study in a clinical trial?,No.,The paper does not mention that the patients were in a clinical trial.,No.
41129268,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"Yes, the paper reports HIV sequences from children living with HIV who were experiencing virologic failure on first-line antiretroviral therapy.","The paper explicitly states that the study included children who were failing on first-line antiretroviral therapy, which implies that they had previously received ARV drugs.",Yes.
41129268,15,Which drug classes were received by individuals in the study before sample sequencing?,,,
41129268,16,Which drugs were received by individuals in the study before sample sequencing?,,,
40490983,1,Does the paper report HIV sequences from patient samples?,Yes.,"The paper reports HIV sequences from patient samples, as indicated by the fact that they had experienced second-line failure.",Yes.
40490983,2,Does the paper report in vitro drug susceptibility data?,No.,The paper does not mention in vitro drug susceptibility data.,No.
40490983,3,Were sequences from the paper made publicly available?,,,
40490983,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported.,The paper does not provide any information about GenBank accession numbers for sequenced HIV isolates.,Not reported.
40490983,5,How many individuals had samples obtained for HIV sequencing?,187.,The paper mentions that 187 participants had genotypes analyzed.,187.
40490983,6,From which countries were the sequenced samples obtained?,Kenya.,The paper mentions that the study was conducted in western Kenya.,Kenya.
40490983,7,From what years were the sequenced samples obtained?,2011-2021.,The paper mentions that the study was conducted from 2011 to 2021.,2011-2021.
40490983,8,Were samples cloned prior to sequencing?,No.,The paper does not mention cloning as a step prior to sequencing.,No.
40490983,9,Which HIV genes were reported to have been sequenced?,"Protease and reverse transcriptase resistance mutations were obtained from sequences requested from laboratories, and when unavailable, from genotyping reports from charts.","The paper mentions that protease and reverse transcriptase resistance mutations were obtained, which indicates that the protease and reverse transcriptase genes were sequenced.","Protease, PR; Reverse transcriptase, RT."
40490983,10,What method was used for sequencing?,Sanger sequencing of plasma HIV-1 RNA was performed by the Kisumu Kenya Medical Research Institute and Nairobi National HIV Reference Laboratories.,The paper mentions that Sanger sequencing was used for sequencing.,Sanger sequencing.
40490983,11,What type of samples were sequenced?,Plasma.,The paper mentions that Sanger sequencing of plasma HIV-1 RNA was performed.,Plasma.
40490983,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes.,"The paper mentions that the individuals had experienced second-line failure, which implies that they had virological failure on a treatment regimen.",Yes.
40490983,13,Were the patients in the study in a clinical trial?,No.,The paper does not mention a clinical trial.,No.
40490983,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs, as indicated by the fact that they had experienced second-line failure.","The paper mentions that the individuals had experienced second-line failure, which implies that they had previously received ARV drugs.",Yes.
40490983,15,Which drug classes were received by individuals in the study before sample sequencing?,,,
40490983,16,Which drugs were received by individuals in the study before sample sequencing?,,,
40974886,1,Does the paper report HIV sequences from patient samples?,"The paper mentions that ""Genotyping of protease, reverse transcriptase, and integrase from 3 bictegravir/emtricitabine/ tenofovir alafenamide switch studies was included.""",The paper specifically mentions that genotyping was performed on patient samples.,Yes
40974886,2,Does the paper report in vitro drug susceptibility data?,Not mentioned.,The paper does not provide any information about in vitro drug susceptibility data.,No
40974886,3,Were sequences from the paper made publicly available?,,,
40974886,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported.,The paper does not provide any information about GenBank accession numbers for sequenced HIV isolates.,Not reported.
40974886,5,How many individuals had samples obtained for HIV sequencing?,"The paper mentions that ""Overall, 241 participants (35 from GS-US-380-4449, 93 from GS-US-380-4030, and 113 from GS-US-380-4580) were included, with genotype reports collected from March 1997 to March 2019.""",The paper provides the total number of participants included in the study.,241
40974886,6,From which countries were the sequenced samples obtained?,Not Found.,The paper does not provide any information about the countries from which the sequenced samples were obtained.,Not Found
40974886,7,From what years were the sequenced samples obtained?,"The paper mentions that ""Genotype reports were collected from March 1997 to March 2019.""",The paper provides a range of years during which the genotype reports were collected.,1997-2019
40974886,8,Were samples cloned prior to sequencing?,Not mentioned.,The paper does not provide any information about whether the samples were cloned prior to sequencing.,No
40974886,9,Which HIV genes were reported to have been sequenced?,"The paper mentions that ""Genotyping of protease, reverse transcriptase, and integrase from 3 bictegravir/emtricitabine/ tenofovir alafenamide switch studies was included.""","The paper specifically mentions that the protease, reverse transcriptase, and integrase genes were sequenced.","Protease, PR; Reverse transcriptase, RT; Integrase, IN"
40974886,10,What method was used for sequencing?,"The paper does not explicitly mention the sequencing method used, but it mentions that ""Bioinformatic filters removed APOBEC-mediated, hypermutated deep-sequence reads from GenoSure Archive results to prevent RAM overreporting"".","The mention of ""deep-sequence reads"" suggests that the sequencing method used was Next-generation sequencing (NGS), but the specific NGS method is not specified.",Unknown
40974886,11,What type of samples were sequenced?,"The paper mentions that ""From each whole blood sample, reproducibility (%) of proviral RAM reporting was the number of times the mutation was detected per number of assays run (2-4 replicates).""",The paper specifically mentions that whole blood samples were used for sequencing.,Whole Blood
40974886,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,"The paper mentions that ""The study included treatment-experienced PWH aged ≥ 18 years, randomized to B/F/TAF or comparator regimens in studies GS-US-380-4449 (NCT03405935 [5,6]; ≥ 65 years), GS-US-380-4030 (NCT03110380 [7]), and GS-US-380-4580 (NCT03631732 [8]), with virologic suppression (HIV-1 RNA < 50 copies/mL) for ≥ 3 - 6 months and no prior virologic failure on integrase strand transfer inhibitor (INSTI)-containing regimens (GS-US-380-4030, GS-US-380-4580) or no HIV-1 RNA ≥ 400 copies/mL (GS-US-380-4449).""",The paper specifically mentions that the study included individuals with virologic suppression and no prior virologic failure.,No
40974886,13,Were the patients in the study in a clinical trial?,"The paper mentions that ""The study included treatment-experienced PWH aged ≥ 18 years, randomized to B/F/TAF or comparator regimens in studies GS-US-380-4449 (NCT03405935 [5,6]; ≥ 65 years), GS-US-380-4030 (NCT03110380 [7]), and GS-US-380-4580 (NCT03631732 [8]), with virologic suppression (HIV-1 RNA < 50 copies/mL) for ≥ 3 - 6 months and no prior virologic failure on integrase strand transfer inhibitor (INSTI)-containing regimens (GS-US-380-4030, GS-US-380-4580) or no HIV-1 RNA ≥ 400 copies/mL (GS-US-380-4449).""",The paper specifically mentions that the study included individuals randomized to different regimens in clinical trials.,Yes
40974886,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"The paper mentions that ""The study included treatment-experienced PWH aged ≥ 18 years, randomized to B/F/TAF or comparator regimens in studies GS-US-380-4449 (NCT03405935 [5,6]; ≥ 65 years), GS-US-380-4030 (NCT03110380 [7]), and GS-US-380-4580 (NCT03631732 [8]), with virologic suppression (HIV-1 RNA < 50 copies/mL) for ≥ 3 - 6 months and no prior virologic failure on integrase strand transfer inhibitor (INSTI)-containing regimens (GS-US-380-4030, GS-US-380-4580) or no HIV-1 RNA ≥ 400 copies/mL (GS-US-380-4449).""",The paper specifically mentions that the study included treatment-experienced individuals.,Yes
40974886,15,Which drug classes were received by individuals in the study before sample sequencing?,,,
40974886,16,Which drugs were received by individuals in the study before sample sequencing?,,,
41091504,1,Does the paper report HIV sequences from patient samples?,"The paper mentions that the study used a series of 28 variants of HIV-1 protease, which were likely obtained from patient samples.","Based on the information provided, it can be inferred that the paper reports HIV sequences from patient samples.",Yes.
41091504,2,Does the paper report in vitro drug susceptibility data?,The paper mentions that the study used experimental enzyme inhibition potencies to train a machine learning model.,"Based on the information provided, it can be inferred that the paper reports in vitro drug susceptibility data.",Yes.
41091504,3,Were sequences from the paper made publicly available?,,,
41091504,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported.,The paper does not provide any information about GenBank accession numbers for sequenced HIV isolates.,Not reported.
41091504,5,How many individuals had samples obtained for HIV sequencing?,Not reported.,The paper does not provide any information about the number of individuals who had samples obtained for HIV sequencing.,Unknown.
41091504,6,From which countries were the sequenced samples obtained?,Not Found.,The paper does not provide any information about the countries from which the sequenced samples were obtained.,Not Found.
41091504,7,From what years were the sequenced samples obtained?,Not Found.,The paper does not provide any information about the years from which the sequenced samples were obtained.,Not Found.
41091504,8,Were samples cloned prior to sequencing?,Not reported.,The paper does not provide any information about whether samples were cloned prior to sequencing.,No.
41091504,9,Which HIV genes were reported to have been sequenced?,The paper mentions that the study used a series of 28 variants of HIV-1 protease.,"Based on the information provided, it can be inferred that the protease gene was sequenced.","Protease, PR."
41091504,10,What method was used for sequencing?,Not reported.,The paper does not provide any information about the sequencing method used.,Unknown.
41091504,11,What type of samples were sequenced?,Not reported.,The paper does not provide any information about the type of samples sequenced.,Unknown.
41091504,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Not reported.,The paper does not provide any information about whether sequences were obtained from individuals with virological failure on a treatment regimen.,No.
41091504,13,Were the patients in the study in a clinical trial?,Not reported.,The paper does not provide any information about whether the patients were in a clinical trial.,No.
41091504,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"The paper mentions that the study used a series of 28 variants of HIV-1 protease, but it does not provide information about the treatment history of the individuals.","Based on the information provided, it cannot be determined whether the individuals had previously received ARV drugs.",Unknown.
41091504,15,Which drug classes were received by individuals in the study before sample sequencing?,,,
41091504,16,Which drugs were received by individuals in the study before sample sequencing?,,,
40763144,1,Does the paper report HIV sequences from patient samples?,"Yes, the paper reports on HIV drug resistance among people living with HIV failing on ART.","The paper explicitly states that it reports on HIV drug resistance among people living with HIV failing on ART, which implies that it reports HIV sequences from patient samples.",Yes
40763144,2,Does the paper report in vitro drug susceptibility data?,No.,The paper does not mention in vitro drug susceptibility data.,No
40763144,3,Were sequences from the paper made publicly available?,,,
40763144,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported.,The paper does not mention GenBank accession numbers for sequenced HIV isolates.,Not reported.
40763144,5,How many individuals had samples obtained for HIV sequencing?,295.,The paper mentions that a total of 295 records were analyzed.,295
40763144,6,From which countries were the sequenced samples obtained?,Uganda.,The paper mentions that the study was conducted in the West-Nile region of Uganda.,Uganda
40763144,7,From what years were the sequenced samples obtained?,2021-2023.,The paper mentions that the study included PLHIV who underwent an HIVDR test between 1st January 2021– 30th December 2023.,2021-2023
40763144,8,Were samples cloned prior to sequencing?,Not reported.,The paper does not mention whether samples were cloned prior to sequencing.,Unknown
40763144,9,Which HIV genes were reported to have been sequenced?,Not explicitly reported.,"The paper does not explicitly mention which HIV genes were sequenced, but it does mention that RNA extraction is done using commercial kits followed by reverse transcription and Polymerase Chain Reaction (PCR) amplification, and that sequencing is then carried out.",Unknown
40763144,10,What method was used for sequencing?,"Sequencing, where individual mutations are identified using either Sanger sequencing or Next generation sequencing is then carried out.",The paper mentions that sequencing was performed using either Sanger sequencing or Next generation sequencing.,Sanger sequencing; Next-generation sequencing
40763144,11,What type of samples were sequenced?,Plasma or dried blood spot (DBS) samples.,The paper mentions that a Plasma or dried blood spot (DBS) sample is collected and referred to the HIVDR testing facility.,Plasma; DBS
40763144,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,"Yes, the paper reports on HIV drug resistance among people living with HIV failing on ART.","The paper explicitly states that it reports on HIV drug resistance among people living with HIV failing on ART, which implies that the individuals had virological failure on a treatment regimen.",Yes
40763144,13,Were the patients in the study in a clinical trial?,No.,The paper does not mention that the patients were in a clinical trial.,No
40763144,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"Yes, the paper reports on HIV drug resistance among people living with HIV failing on ART.","The paper explicitly states that it reports on HIV drug resistance among people living with HIV failing on ART, which implies that the individuals had previously received ARV drugs.",Yes
40763144,15,Which drug classes were received by individuals in the study before sample sequencing?,,,
40763144,16,Which drugs were received by individuals in the study before sample sequencing?,,,
41004608,1,Does the paper report HIV sequences from patient samples?,The UKHSA has sequenced HIV whole genomes from all individuals identified to have recently acquired HIV-1 in the UK since 2015 as part of routine HIV surveillance.,The paper mentions that the UKHSA has sequenced HIV whole genomes from all individuals identified to have recently acquired HIV-1 in the UK.,Yes
41004608,2,Does the paper report in vitro drug susceptibility data?,Not reported.,The paper does not mention in vitro drug susceptibility data.,No
41004608,3,Were sequences from the paper made publicly available?,,,
41004608,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported.,The paper does not mention the GenBank accession numbers for sequenced HIV isolates.,Not reported.
41004608,5,How many individuals had samples obtained for HIV sequencing?,A total of 1182 people had available WGS data between 2015 and 2021.,The paper mentions that a total of 1182 people had available WGS data between 2015 and 2021.,1182
41004608,6,From which countries were the sequenced samples obtained?,The UKHSA has sequenced HIV whole genomes from all individuals identified to have recently acquired HIV-1 in the UK since 2015 as part of routine HIV surveillance.,The paper mentions that the UKHSA has sequenced HIV whole genomes from all individuals identified to have recently acquired HIV-1 in the UK.,United Kingdom
41004608,7,From what years were the sequenced samples obtained?,The UKHSA has sequenced HIV whole genomes from all individuals identified to have recently acquired HIV-1 in the UK since 2015 as part of routine HIV surveillance.,The paper mentions that the UKHSA has sequenced HIV whole genomes from all individuals identified to have recently acquired HIV-1 in the UK since 2015.,2015-2021
41004608,8,Were samples cloned prior to sequencing?,Not reported.,The paper does not mention whether samples were cloned prior to sequencing.,No
41004608,9,Which HIV genes were reported to have been sequenced?,The presence of clinically relevant drug resistance mutations (surveillance drug resistance mutations [SDRMs]) was identified by submitting sequences to the Stanford Calibrated Population Resistance tool. We also identified accessory INSTI resistance mutations using the Stanford HIVdb program to assess the co-occurrence of known integrase mutations with the mutations of interest.,"The paper mentions that the presence of clinically relevant drug resistance mutations was identified by submitting sequences to the Stanford Calibrated Population Resistance tool, which suggests that the full genome was sequenced.",Full genome
41004608,10,What method was used for sequencing?,"The complete genomic sequencing of HIV was performed using a previously described sequence capture method and the short read data were assembled into consensus whole genomes using Genomancer, an in-house viral genome assembly pipeline.","The paper mentions that the complete genomic sequencing of HIV was performed using a previously described sequence capture method, which suggests that next-generation sequencing (NGS) was used.",Other
41004608,11,What type of samples were sequenced?,Not reported.,The paper does not mention the type of samples that were sequenced.,Unknown
41004608,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Not reported.,The paper does not mention whether any sequences were obtained from individuals with virological failure on a treatment regimen.,No
41004608,13,Were the patients in the study in a clinical trial?,Not reported.,The paper does not mention whether the patients were in a clinical trial.,No
41004608,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"RITA excludes those with evidence of treatment at time of sampling, and so the sequences to which WGS was applied were strictly pretreatment.","The paper mentions that the sequences were strictly pretreatment, which suggests that the individuals had not previously received ARV drugs.",No
41004608,15,Which drug classes were received by individuals in the study before sample sequencing?,,,
41004608,16,Which drugs were received by individuals in the study before sample sequencing?,,,
40965168,1,Does the paper report HIV sequences from patient samples?,"Patient plasma samples were obtained from studies GS-US-380-1490, GS-US-292-0104, GS-US-200-4334, and GS-US-200-4625.",The paper mentions that patient plasma samples were obtained from various studies.,Yes
40965168,2,Does the paper report in vitro drug susceptibility data?,Drug susceptibilities of the 24 clinical isolates were characterized in the MT-2 multicycle phenotypic assay.,The paper mentions that drug susceptibilities were characterized in a multicycle phenotypic assay.,Yes
40965168,3,Were sequences from the paper made publicly available?,,,
40965168,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported.,The paper does not mention GenBank accession numbers for sequenced HIV isolates.,Not reported.
40965168,5,How many individuals had samples obtained for HIV sequencing?,The gag-protease DNA fragment from a total of 24 patient samples was cloned into pXXLAI.,The paper mentions that the gag-protease DNA fragment was cloned from 24 patient samples.,24
40965168,6,From which countries were the sequenced samples obtained?,Not Found.,The paper does not mention the countries from which the sequenced samples were obtained.,Not Found
40965168,7,From what years were the sequenced samples obtained?,Not Found.,The paper does not mention the years from which the sequenced samples were obtained.,Not Found
40965168,8,Were samples cloned prior to sequencing?,"The HIV-1 gag-protease fragment from these plasma samples was amplified by two rounds of 30 cycles of PCR and subcloned into Zero Blunt TOPO pCR vector (Thermo Fisher, #450031).",The paper mentions that the HIV-1 gag-protease fragment was subcloned into a vector.,Yes
40965168,9,Which HIV genes were reported to have been sequenced?,"The HIV-1 gag-protease DNA fragment from various HIV-1 isolates was cloned (pXXLAI vector), and viruses were generated by transfection. The capsid and reverse transcriptase sequence from the selected viruses were analyzed to determine the presence of resistance mutations.",The paper mentions that the gag-protease DNA fragment was cloned and that the capsid and reverse transcriptase sequences were analyzed.,"Protease, PR; Reverse transcriptase, RT; Capsid, CA"
40965168,10,What method was used for sequencing?,"Sequence analysis was conducted using Geneious Prime software version 2024.0.5 (Aukland, New Zealand).","The paper does not explicitly mention the sequencing method used, but it mentions the software used for sequence analysis, which suggests that the sequencing method is not the focus of the paper.",Unknown
40965168,11,What type of samples were sequenced?,"Patient plasma samples were obtained from studies GS-US-380-1490, GS-US-292-0104, GS-US-200-4334, and GS-US-200-4625.",The paper mentions that patient plasma samples were obtained from various studies.,Plasma
40965168,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Not Found.,The paper does not mention virological failure on a treatment regimen.,No
40965168,13,Were the patients in the study in a clinical trial?,"Patient plasma samples were obtained from studies GS-US-380-1490, GS-US-292-0104, GS-US-200-4334, and GS-US-200-4625.","The paper mentions that the plasma samples were obtained from various studies, which suggests that the patients were in a clinical trial.",Yes
40965168,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Patient informed consent was obtained prior to the collection of the clinical samples used in this study. The plasma samples were from participants who were treatment naive to the capsid inhibitor class.,The paper mentions that the participants were treatment naive to the capsid inhibitor class.,No
40965168,15,Which drug classes were received by individuals in the study before sample sequencing?,,,
40965168,16,Which drugs were received by individuals in the study before sample sequencing?,,,
41130593,1,Does the paper report HIV sequences from patient samples?,"Yes, the paper reports HIV sequences from patient samples.","The paper mentions that HIV-1 single-copy assay (SCA) testing was performed retrospectively on the Hologic Panther platform using a multiple replicate strategy (Accelevir Diagnostics, Baltimore, Maryland) on samples from EAP participants in the LEN group who acquired HIV-1.",Yes
41130593,2,Does the paper report in vitro drug susceptibility data?,The N74D substitution has been shown to have reduced susceptibility to LEN compared with wild type (WT) in vitro (14-22 fold) [11].,The paper mentions that the N74D substitution has been shown to have reduced susceptibility to LEN in vitro.,Yes
41130593,3,Were sequences from the paper made publicly available?,,,
41130593,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported.,The paper does not provide any information about GenBank accession numbers for sequenced HIV isolates.,Not reported
41130593,5,How many individuals had samples obtained for HIV sequencing?,"Of the 5338 participants in the P1 EAP, 55 acquired HIV-1 after Day 1 (at primary analysis; Table 1) [8]. Of the 3265 participants in the P2 EAP, 11 acquired HIV-1 after Day 1: nine in the F/TDF group and two in the LEN group (Table 1; Figure 3) [9].","The paper mentions that 55 participants in P1 and 11 participants in P2 acquired HIV-1, but it does not provide a total number of individuals who had samples obtained for HIV sequencing.",66
