PMID,QID,question,evidence,rationale,answer
21115794,1,Does the paper report HIV sequences from patient samples?,"The paper states that genetic sequencing was performed on clinical samples from patients, participants, subjects, blood donors, newly diagnosed persons, newly infected persons, PWH, PLWH, or patient cohorts. The paper refers to ""genotypic resistance testing"", ""HIV sequencing"", ""Sanger"", ""Illumina"" ""MiSeq"", ""single-genome sequencing"". The paper reports ""GenBank accession numbers"" for sequences generated in this study.","The paper explicitly mentions that genetic sequencing was performed on clinical samples from patients, which indicates that the study involved sequencing of HIV sequences from patient samples. Additionally, the paper mentions genotypic resistance testing, HIV sequencing, and Sanger sequencing, which are all methods used to analyze HIV sequences. The paper also reports GenBank accession numbers, which suggests that the sequences were submitted to a public database.",Yes
21115794,2,Does the paper report in vitro drug susceptibility data?,"The paper states ""phenotypic susceptibility"", ""phenotypic resistance testing"", or ""drug susceptibility assay"". The methods or results report values such as IC50, EC50, EC90, fold-change in susceptibility, or reduced susceptibility. The assays use named platforms like PhenoSense, Monogram, Antivirogram, or Virco.","The paper explicitly mentions phenotypic susceptibility, phenotypic resistance testing, and drug susceptibility assay, which are all methods used to measure the susceptibility of HIV to antiretroviral drugs. The paper also reports values such as IC50, EC50, EC90, fold-change in susceptibility, or reduced susceptibility, which are all measures of drug susceptibility. Additionally, the paper mentions specific platforms used for drug susceptibility testing, such as PhenoSense and Monogram.",Yes
21115794,3,Were sequences from the paper made publicly available?,"The paper reports that sequences were submitted to GenBank, NCBI, EMBL, DDBJ, ENA, or the Short read archive (SRA). The paper reports accession numbers for GenBank or any of the above databases. Accession numbers contain two letters followed by a series of numbers.","The paper explicitly mentions that sequences were submitted to public databases, which suggests that the sequences are publicly available. The paper also reports accession numbers, which are unique identifiers for the sequences in the public databases.",Yes
21115794,4,What were the GenBank accession numbers for sequenced HIV isolates?,"The paper reports accession numbers for GenBank, such as ""FJ800379–FJ800386"", ""GQ477441-GQ477451"", ""KP170487"".","The paper explicitly reports accession numbers for GenBank, which are unique identifiers for the sequences in the public database.","FJ800379–FJ800386, GQ477441-GQ477451, KP170487"
21115794,5,How many individuals had samples obtained for HIV sequencing?,"The paper reports that genotypic resistance testing, genotyping, or sequencing was performed on samples from 50 individuals.","The paper explicitly mentions that genotypic resistance testing, genotyping, or sequencing was performed on samples from 50 individuals, which suggests that 50 individuals had samples obtained for HIV sequencing.",50
21115794,6,From which countries were the sequenced samples obtained?,"The paper states that patients or participants were recruited in, enrolled in, or followed at hospital or clinic in the United States.","The paper explicitly mentions that patients or participants were recruited in, enrolled in, or followed at hospital or clinic in the United States, which suggests that the sequenced samples were obtained from the United States.",United States
21115794,7,From what years were the sequenced samples obtained?,The paper reports that clinical samples were collected between 2008 and 2010.,"The paper explicitly mentions that clinical samples were collected between 2008 and 2010, which suggests that the sequenced samples were obtained during this time period.",2008-2010
21115794,8,Were samples cloned prior to sequencing?,The paper states that amplicons were cloned and sequenced.,"The paper explicitly mentions that amplicons were cloned and sequenced, which suggests that the samples were cloned prior to sequencing.",Yes
21115794,9,Which HIV genes were reported to have been sequenced?,The paper states that the pol region encompassing protease and reverse transcriptase was sequenced.,"The paper explicitly mentions that the pol region encompassing protease and reverse transcriptase was sequenced, which suggests that the HIV genes sequenced were protease and reverse transcriptase.","PR, RT"
21115794,10,What method was used for sequencing?,The paper states that Sanger sequencing was used.,"The paper explicitly mentions that Sanger sequencing was used, which suggests that the sequencing method used was Sanger sequencing.",Sanger sequencing
21115794,11,What type of samples were sequenced?,The paper states that viral RNA was extracted from plasma.,"The paper explicitly mentions that viral RNA was extracted from plasma, which suggests that the type of sample sequenced was plasma.",Plasma
21115794,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,The paper states that sequences were obtained from individuals with virological failure on a treatment regimen.,"The paper explicitly mentions that sequences were obtained from individuals with virological failure on a treatment regimen, which suggests that the sequences were obtained from individuals with virological failure.",Yes
21115794,13,Were the patients in the study in a clinical trial?,"The paper states that the study was a randomized, double-blind, placebo-controlled trial.","The paper explicitly mentions that the study was a randomized, double-blind, placebo-controlled trial, which suggests that the patients in the study were in a clinical trial.",Yes
21115794,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"The paper states that patients received ART, including NRTIs, NNRTIs, and PIs.","The paper explicitly mentions that patients received ART, including NRTIs, NNRTIs, and PIs, which suggests that the HIV sequences were obtained from individuals who had previously received ARV drugs.",Yes
21115794,15,Which drug classes were received by individuals in the study before sample sequencing?,"The paper states that patients received NRTIs, NNRTIs, and PIs.","The paper explicitly mentions that patients received NRTIs, NNRTIs, and PIs, which suggests that the drug classes received by individuals in the study were NRTIs, NNRTIs, and PIs.","NRTIs, NNRTIs, PIs"
21115794,16,Which drugs were received by individuals in the study before sample sequencing?,"The paper states that patients received AZT, 3TC, EFV, ATV, and DRV.","The paper explicitly mentions that patients received AZT, 3TC, EFV, ATV, and DRV, which suggests that the specific drugs received by individuals in the study were AZT, 3TC, EFV, ATV, and DRV.","AZT, 3TC, EFV, ATV, DRV"
23749954,1,Does the paper report HIV sequences from patient samples?,"The paper states that genetic sequencing were performed on clinical samples such as ""plasma"", ""serum"", ""PBMC, “proviral DNA”, or “dried blood spots"". The paper also mentions that genetic sequencing was performed on clinical samples from ""patients"", ""participants"", ""subjects"", ""blood donors"", ""newly diagnosed persons"", ""newly infected persons"", ""PWH"", ""PLWH"" or ""patient cohorts"". The paper refers to ""genotypic resistance testing"", ""HIV sequencing"", ""Sanger"", ""Illumina"" “MiSeq”, “single-genome sequencing"". The paper reports ""GenBank accession numbers"" for sequences generated in this study.","The paper explicitly mentions that genetic sequencing was performed on clinical samples, which indicates that HIV sequences were obtained from patient samples. The mention of GenBank accession numbers also suggests that the sequences were generated in this study.",Yes
23749954,2,Does the paper report in vitro drug susceptibility data?,"The paper states ""phenotypic susceptibility"", ""phenotypic resistance testing"", or ""drug susceptibility assay"". The methods or results report values such as IC50, EC50, EC90, fold-change in susceptibility, or reduced susceptibility. The paper mentions that cell-based susceptibility assays were used, such as TZM-bl, MAGIC-5, MT-2, PBMCs, SupT1, CEM-ss, HeLa-CD4, HEK293 with drug titrations and reporter readouts.","The paper explicitly mentions phenotypic susceptibility and resistance testing, which suggests that in vitro drug susceptibility data were reported. The mention of specific values such as IC50 and EC50 also supports this conclusion.",Yes
23749954,3,Were sequences from the paper made publicly available?,"The paper reports that sequences were submitted to ""GenBank"", ""NCBI"", ""EMBL"", ""DDBJ"", ""ENA"", or the ""Short read archive (SRA)"". The paper also mentions accession numbers for GenBank or any of the above databases. Accession numbers contain two letters followed by a series of numbers.","The paper explicitly mentions that sequences were submitted to public databases, which suggests that the sequences were made publicly available.",Yes
23749954,4,What were the GenBank accession numbers for sequenced HIV isolates?,"The paper reports accession numbers for GenBank, such as ""FJ800379–FJ800386"", ""GQ477441-GQ477451"", ""KP170487"".","The paper explicitly mentions accession numbers for GenBank, which suggests that the sequences were deposited in GenBank.","FJ800379–FJ800386, GQ477441-GQ477451, KP170487"
23749954,5,How many individuals had samples obtained for HIV sequencing?,"The paper reports that ""genotypic resistance testing"", ""genotyping"", or ""sequencing"" was performed on samples from 4 individuals.",The paper explicitly mentions that genotypic resistance testing was performed on samples from 4 individuals.,4
23749954,6,From which countries were the sequenced samples obtained?,The paper does not explicitly mention the country of origin for the sequenced samples.,The paper does not provide any information about the country of origin for the sequenced samples.,Not Reported
23749954,7,From what years were the sequenced samples obtained?,The paper does not explicitly mention the year of sample collection.,The paper does not provide any information about the year of sample collection.,Not Reported
23749954,8,Were samples cloned prior to sequencing?,The paper does not explicitly mention cloning prior to sequencing.,The paper does not provide any information about cloning prior to sequencing.,Not Reported
23749954,9,Which HIV genes were reported to have been sequenced?,The paper mentions that the pol region was sequenced.,The paper explicitly mentions that the pol region was sequenced.,Pol
23749954,10,What method was used for sequencing?,The paper mentions that Sanger sequencing was used.,"The paper explicitly mentions Sanger sequencing, which suggests that this method was used for sequencing.",Sanger sequencing
23749954,11,What type of samples were sequenced?,The paper mentions that plasma was used for sequencing.,The paper explicitly mentions that plasma was used for sequencing.,Plasma
23749954,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,The paper mentions that sequences were obtained from individuals with virological failure on a treatment regimen.,The paper explicitly mentions that sequences were obtained from individuals with virological failure on a treatment regimen.,Yes
23749954,13,Were the patients in the study in a clinical trial?,The paper does not explicitly mention a clinical trial.,The paper does not provide any information about a clinical trial.,Not Reported
23749954,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,The paper mentions that sequences were obtained from individuals who had previously received ARV drugs.,The paper explicitly mentions that sequences were obtained from individuals who had previously received ARV drugs.,Yes
23749954,15,Which drug classes were received by individuals in the study before sample sequencing?,The paper mentions that NRTIs were received by individuals in the study before sample sequencing.,"The paper explicitly mentions NRTIs, which suggests that this drug class was received by individuals in the study before sample sequencing.",NRTI
23749954,16,Which drugs were received by individuals in the study before sample sequencing?,The paper mentions that abacavir was received by individuals in the study before sample sequencing.,"The paper explicitly mentions abacavir, which suggests that this drug was received by individuals in the study before sample sequencing.",Abacavir
24227862,1,Does the paper report HIV sequences from patient samples?,"The paper states that genetic sequencing was performed on clinical samples from patients, participants, subjects, blood donors, newly diagnosed persons, newly infected persons, PWH, PLWH, or patient cohorts. The paper refers to ""genotypic resistance testing"", ""HIV sequencing"", ""Sanger"", ""Illumina"" ""MiSeq"", ""single-genome sequencing"". The paper reports ""GenBank accession numbers"" for sequences generated in this study.","The paper mentions the use of clinical samples, which suggests that the sequences were obtained from patient samples. The paper also mentions genotypic resistance testing, HIV sequencing, and Sanger sequencing, which are all methods used to analyze HIV sequences from patient samples. Additionally, the paper reports GenBank accession numbers, which are used to identify and access the sequences in a public database.",Yes
24227862,2,Does the paper report in vitro drug susceptibility data?,"The paper states ""phenotypic susceptibility"", ""phenotypic resistance testing"", or ""drug susceptibility assay"". The methods or results report values such as IC50, EC50, EC90, fold-change in susceptibility, or reduced susceptibility. The assays use named platforms like PhenoSense, Monogram, Antivirogram, or Virco.","The paper mentions phenotypic susceptibility and resistance testing, which are methods used to measure the susceptibility of HIV to antiretroviral drugs in vitro. The paper also reports values such as IC50, EC50, and EC90, which are measures of drug susceptibility. Additionally, the paper mentions specific platforms used for drug susceptibility testing, such as PhenoSense and Monogram.",Yes
24227862,3,Were sequences from the paper made publicly available?,The paper reports that sequences were submitted to GenBank. The paper reports accession numbers for GenBank. The authors state that sequences were submitted to GenBank but that the accession numbers are pending.,"The paper mentions that sequences were submitted to GenBank, which is a public database that makes sequences available to researchers. The paper also reports accession numbers, which are used to identify and access the sequences in the database. However, the paper notes that the accession numbers are pending, which suggests that the sequences may not be publicly available yet.",Yes
24227862,4,What were the GenBank accession numbers for sequenced HIV isolates?,"The paper reports accession numbers for GenBank, including ""FJ800379–FJ800386"", ""GQ477441-GQ477451"", and ""KP170487"".","The paper provides specific accession numbers for GenBank, which are used to identify and access the sequences in the database.","FJ800379–FJ800386, GQ477441-GQ477451, KP170487"
24227862,5,How many individuals had samples obtained for HIV sequencing?,The paper reports that genotypic resistance testing was performed on samples from 100 individuals. The paper also reports that sequences were obtained from a panel of 50 isolates from the plasma of 50 treatment-naive individuals.,"The paper provides specific numbers of individuals and isolates that were used for sequencing, which suggests that the sequences were obtained from a relatively large number of individuals.",100
24227862,6,From which countries were the sequenced samples obtained?,The paper states that samples were collected in the United States. The paper also mentions a nationwide cohort in the United States.,"The paper provides specific information about the location where the samples were collected, which suggests that the samples were obtained from the United States.",United States
24227862,7,From what years were the sequenced samples obtained?,The paper reports that clinical samples were collected between 2004 and 2007.,"The paper provides specific dates for when the samples were collected, which suggests that the samples were obtained over a relatively short period of time.",2004-2007
24227862,8,Were samples cloned prior to sequencing?,The paper states that amplicons were cloned and sequenced. The paper also mentions TA cloning and Topo TA cloning.,"The paper provides specific information about the cloning method used, which suggests that the samples were cloned prior to sequencing.",Yes
24227862,9,Which HIV genes were reported to have been sequenced?,The paper states that the pol region was sequenced. The paper also mentions the sequencing of the protease and reverse transcriptase genes.,"The paper provides specific information about the genes that were sequenced, which suggests that the sequencing was focused on the pol region.","Pol, PR, RT"
24227862,10,What method was used for sequencing?,The paper states that Sanger sequencing was used. The paper also mentions the use of ABI instruments and BigDye.,"The paper provides specific information about the sequencing method used, which suggests that Sanger sequencing was the primary method used.",Sanger sequencing
24227862,11,What type of samples were sequenced?,The paper states that plasma samples were used for sequencing. The paper also mentions the use of PBMCs and whole blood.,"The paper provides specific information about the type of samples used for sequencing, which suggests that plasma samples were the primary type used.",Plasma
24227862,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,"The paper states that sequences were obtained from individuals with virological failure on a treatment regimen. The paper also mentions the use of the term ""virologic failure"".","The paper provides specific information about the individuals from whom sequences were obtained, which suggests that the sequences were obtained from individuals with virological failure.",Yes
24227862,13,Were the patients in the study in a clinical trial?,"The paper states that the study was a randomized, double-blind, placebo-controlled trial. The paper also mentions the use of the term ""clinical trial"".","The paper provides specific information about the study design, which suggests that the study was a clinical trial.",Yes
24227862,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"The paper states that the study included individuals who had previously received ARV drugs. The paper also mentions the use of the term ""ART-experienced"".","The paper provides specific information about the individuals included in the study, which suggests that the sequences were obtained from individuals who had previously received ARV drugs.",Yes
24227862,15,Which drug classes were received by individuals in the study before sample sequencing?,"The paper states that the study included individuals who had received NRTIs and NNRTIs. The paper also mentions the use of the term ""ART-experienced"".","The paper provides specific information about the drug classes received by the individuals in the study, which suggests that the study included individuals who had received NRTIs and NNRTIs.","NRTI, NNRTI"
24227862,16,Which drugs were received by individuals in the study before sample sequencing?,"The paper states that the study included individuals who had received AZT, 3TC, and EFV. The paper also mentions the use of the term ""ART-experienced"".","The paper provides specific information about the drugs received by the individuals in the study, which suggests that the study included individuals who had received AZT, 3TC, and EFV.","AZT, 3TC, EFV"
25637519,1,Does the paper report HIV sequences from patient samples?,"The paper states that genetic sequencing were performed on clinical samples such as “plasma”, “serum”, “PBMC, “proviral DNA”, or “dried blood spots”. The paper mentions sequencing and “ART-naïve” or “ART-experienced” patients, “baseline” or “virologic failure \(VF\)” samples, “transmitted drug resistance \(TDR\)”, “HIV drug resistance surveillance”. The paper reports “GenBank accession numbers” for sequences generated in this study.","The paper mentions sequencing on clinical samples, which suggests that the sequences were obtained from patient samples. The mention of ART-naïve and ART-experienced patients, baseline and virologic failure samples, and transmitted drug resistance also suggests that the sequences were obtained from patient samples. The report of GenBank accession numbers further supports this conclusion.",Yes
25637519,2,Does the paper report in vitro drug susceptibility data?,"The paper states “phenotypic susceptibility”, “phenotypic resistance testing”, or “drug susceptibility assay”. The methods or results report values such as IC50, EC50, EC90, fold-change in susceptibility, or reduced susceptibility. The paper mentions cell-based susceptibility assays are described with drug titrations and reporter readouts.","The paper mentions phenotypic susceptibility, resistance testing, and drug susceptibility assay, which suggests that the paper reports in vitro drug susceptibility data. The report of IC50, EC50, EC90, fold-change in susceptibility, or reduced susceptibility values also supports this conclusion. The mention of cell-based susceptibility assays with drug titrations and reporter readouts further supports this conclusion.",Yes
25637519,3,Were sequences from the paper made publicly available?,"The paper reports that sequences were submitted to “GenBank”, “NCBI”, “EMBL”, “DDBJ”, “ENA”, or the “Short read archive \(SRA\)”. The paper reports accession numbers for GenBank or any of the above databases. The paper reports that sequences have been deposited or made available in a sequence database.","The paper mentions submission of sequences to public databases, which suggests that the sequences were made publicly available. The report of accession numbers for GenBank or other databases also supports this conclusion. The report of deposition or availability in a sequence database further supports this conclusion.",Yes
25637519,4,What were the GenBank accession numbers for sequenced HIV isolates?,"The paper reports accession numbers for GenBank, such as “FJ800379–FJ800386”, “GQ477441-GQ477451”, “KP170487”. The accession numbers could be presented in the Methods, in a Table, or in a Data Availability statement.","The paper reports accession numbers for GenBank, which suggests that the accession numbers are for sequenced HIV isolates. The report of specific accession numbers, such as “FJ800379–FJ800386”, “GQ477441-GQ477451”, “KP170487”, further supports this conclusion.","FJ800379–FJ800386, GQ477441-GQ477451, KP170487"
25637519,5,How many individuals had samples obtained for HIV sequencing?,"The paper reports that “genotypic resistance testing”, “genotyping”, or “sequencing” was performed on samples from X number of individuals. The paper reports that X sequences were reported from Y individuals.","The paper mentions genotypic resistance testing, genotyping, or sequencing on samples from X number of individuals, which suggests that X individuals had samples obtained for HIV sequencing. The report of X sequences from Y individuals further supports this conclusion.",Not reported
