PMID,QID,Question,Answer,Evidence,EvidenceLocation,Rationale,json_status
41112839,11,What type of samples were sequenced?,Plasma; DBS,"“From 200 μl of plasma or two spots of DBS, HIV-1 viral ribonucleic acid (RNA) was extracted on the Nuclisens easyMAG® platform (Biomerieux, France) according to the manufacturer’s recommendations.” “These samples were transported with an ice pack to the HIV National Reference Laboratory (NRL) of the Bacteriology-Virology laboratory at University Hospital Center (UHC) Aristide Le Dantec, where they were centrifuged at 2500 rpm to recover the plasma, which was stored at –80°C until testing.”",main_text,RNA was extracted from plasma and DBS (page 2). Venous whole blood was either separated into plasma or used to prepare DBS; direct extraction from liquid whole blood is not described.,strict
41112839,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No,"“The inclusion criteria for patients in the sites were to be HIV-1-positive men or women, aged at least 18, ART-naive (defined as never having received any antiretroviral therapy, including prevention of mother-to-child transmission [PMTCT] regimens), and newly diagnosed based on the patient and the healthcare provider declarations.” “This study aimed to determine the prevalence of PDR in HIV naive patients before starting ART in Senegal and to analyze the implications of DRM for future therapeutic options.”",main_text,"The sequenced population was newly diagnosed and ART-naïve, with sampling before ART initiation (pages 2 and 5). Discussion of virological failure concerns other studies, not this cohort.",strict
41112839,13,Were the patients in the study in a clinical trial?,No,"“In order to have a nationally representative sample, recruitment sites were randomly selected among those reporting more than 10 new PLHIV treated per year.” “The final selection was made using WHO randomization software, which resulted in the selection of 35 sites throughout the country for surveillance of PDR, with a target of 331 patients to be included.”",main_text,"This was an observational resistance-surveillance survey. Randomization selected recruitment sites, not patient treatment assignments; no clinical-trial intervention is described (page 2).",strict
41112839,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No,"“The inclusion criteria for patients in the sites were to be HIV-1-positive men or women, aged at least 18, ART-naive (defined as never having received any antiretroviral therapy, including prevention of mother-to-child transmission [PMTCT] regimens), and newly diagnosed based on the patient and the healthcare provider declarations.” “A total of 251 of 331 ART-naive patients were recruited, giving a participation rate of 75.8%.”",main_text,"Eligibility explicitly excluded prior ARV exposure, including PMTCT regimens, and the recruited population is described as ART-naïve (pages 2–3).",strict
41112839,15,Which drug classes were received by individuals in the study before sample sequencing?,None,"“The inclusion criteria for patients in the sites were to be HIV-1-positive men or women, aged at least 18, ART-naive (defined as never having received any antiretroviral therapy, including prevention of mother-to-child transmission [PMTCT] regimens), and newly diagnosed based on the patient and the healthcare provider declarations.” “This study aimed to determine the prevalence of PDR in HIV naive patients before starting ART in Senegal and to analyze the implications of DRM for future therapeutic options.”",main_text,All sequenced participants were ART-naïve (pages 2 and 5). NRTI and NNRTI resistance findings do not establish previous treatment exposure in these individuals.,strict
41112839,16,Which drugs were received by individuals in the study before sample sequencing?,None,"“The inclusion criteria for patients in the sites were to be HIV-1-positive men or women, aged at least 18, ART-naive (defined as never having received any antiretroviral therapy, including prevention of mother-to-child transmission [PMTCT] regimens), and newly diagnosed based on the patient and the healthcare provider declarations.” “This study aimed to determine the prevalence of PDR in HIV naive patients before starting ART in Senegal and to analyze the implications of DRM for future therapeutic options.”",main_text,"The participants had no reported previous ARV exposure (pages 2 and 5). Named drugs elsewhere concern resistance interpretation, national treatment practices, or future treatment options rather than drugs previously received by these participants.",strict
37340869,1,Does the paper report HIV sequences from patient samples?,Yes,"“Notably, RPV RAMs for ATLAS and ATLAS-2M participants were identified by a retrospective proviral DNA analysis.” “Full details of the methodology of genotypic and phenotypic analyses have been published (Supplementary page 1) [24].”",main_text,"The expanded clinical-trial analysis reports patient-derived genotypic resistance findings, including mutations identified in proviral DNA. It is not solely an analysis of sequences downloaded from public databases.",strict
37340869,2,Does the paper report in vitro drug susceptibility data?,Yes,"“Full details of the methodology of genotypic and phenotypic analyses have been published (Supplementary page 1) [24].” “Although detected on rare occasions in laboratory or clinical isolates exposed to integrase inhibitors, including CAB [20–22], L74I is not clearly associated with resistance and alone does not impact INSTI susceptibility [23].”",main_text,"The Methods explicitly identifies phenotypic analyses, satisfying the criterion that phenotypic testing is stated. However, the supplied PDF refers readers elsewhere for methodology and does not reproduce numerical susceptibility results; the L74I susceptibility statement cites previous work.",strict
37340869,3,Were sequences from the paper made publicly available?,No,“Data sharing requests will be considered by the management group on written request to the corresponding author.” “Deidentified participant data or other prespecified data will be available subject to a written proposal and a signed data sharing agreement.”,main_text,"The Data sharing section on page 8 describes controlled access by request, not public sequence deposition. No sequence accession numbers or public-repository submission statement appear in the supplied PDF.",strict
37340869,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported,“Data sharing requests will be considered by the management group on written request to the corresponding author.” “Deidentified participant data or other prespecified data will be available subject to a written proposal and a signed data sharing agreement.”,main_text,No GenBank or other sequence-repository accession numbers are provided in the supplied article. The separately referenced online supplementary materials are not included in this PDF.,strict
37340869,5,How many individuals had samples obtained for HIV sequencing?,1431,"“Across 3 studies, 1651 unique participants were included, 23/1651 (1.4%) of whom had CVF.” “CVF risk according to combinations of the baseline factors identified as significant predictors in both BFAs (RPV RAMs, HIV-1 subtype A6/A1, and BMI ≥30 kg/m2) were examined in 1431 participants with complete records for these factors.”",main_text,"The paper documents 1431 unique participants with complete baseline viral subtype and resistance information, also shown in Figure 1 on page 3. This is the documented genotypically characterized population; the larger total of 1651 includes participants with incomplete records and is not explicitly identified as a sequencing count.",strict
37340869,6,From which countries were the sequenced samples obtained?,Russia,"“Overall, 11 participants with CVF were from Russia, all of whom had HIV-1 subtype A6/A1 (Supplementary Table 7A).” “Results were further evaluated by geographical region (North America, Europe, and ‘other’ regions) and by country.”",main_text,Russia is explicitly linked to participants with viral genotype information. Other collection countries are not individually identified in the supplied main article; the country-level supplementary tables are referenced but not included.,strict
37340869,7,From what years were the sequenced samples obtained?,Not reported,"“Data cutoffs were through week 124 for FLAIR, week 96 for ATLAS, and week 152 for ATLAS-2M [4, 7, 10].” “This analysis includes participants initially randomized to CAB + RPV LA and participants who switched to CAB + RPV LA during extension phases of the studies.”",main_text,"The article reports study-relative follow-up weeks, but no calendar years for collection of the sequenced samples. Guideline dates and publication years do not establish collection dates.",strict
37340869,8,Were samples cloned prior to sequencing?,Not reported,"“Full details of the methodology of genotypic and phenotypic analyses have been published (Supplementary page 1) [24].” “Notably, RPV RAMs for ATLAS and ATLAS-2M participants were identified by a retrospective proviral DNA analysis.”",main_text,"Neither the referenced methodology statement nor the proviral DNA description specifies cloning, single-genome amplification, limiting dilution, or direct population sequencing. Detailed laboratory methods are not included in the supplied PDF.",strict
37340869,9,Which HIV genes were reported to have been sequenced?,"RT, IN","“Sex at birth, baseline BMI (continuous, linear term), HIV-1 subtype A6/A1, L74I polymorphism (including L74/L/I, but not any L74I mixtures containing M), CAB RAMs, other INSTI (non-CAB-specific) RAMs, RPV RAMs, other (non-RPV-specific) NNRTI RAMs, and Q4W or Q8W dosing regimen were explored as potential predictors of CVF in baseline factor analyses (BFAs).” “Notably, RPV RAMs for ATLAS and ATLAS-2M participants were identified by a retrospective proviral DNA analysis.”",main_text,Rilpivirine and other NNRTI resistance findings identify RT as a target. Cabotegravir/INSTI resistance and the integrase L74I polymorphism identify IN. No additional sequencing targets are explicitly established in the supplied article.,strict
37340869,10,What method was used for sequencing?,Not reported,"“Full details of the methodology of genotypic and phenotypic analyses have been published (Supplementary page 1) [24].” “Notably, RPV RAMs for ATLAS and ATLAS-2M participants were identified by a retrospective proviral DNA analysis.”",main_text,"The supplied PDF does not identify a sequencing platform, Sanger chemistry, capillary sequencing, or NGS. Proviral DNA describes the material analyzed, not the sequencing method.",strict
37340869,11,What type of samples were sequenced?,"Plasma, PBMC","“Historical genotypic evidence of any major INSTI or NNRTI RAMs, excluding K103N in plasma, was exclusionary per the 2015 (FLAIR and ATLAS) and 2019 (ATLAS-2M) International Antiviral Society-USA (IAS-USA) guidelines (Supplementary Table 1) [25, 26].” “Notably, RPV RAMs for ATLAS and ATLAS-2M participants were identified by a retrospective proviral DNA analysis.”",main_text,"The article identifies plasma-based historical genotyping and retrospective proviral DNA analysis. Under the specified normalization rules, proviral DNA is categorized as PBMC, although the precise cellular preparation is not described here.",strict
37340869,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes,"“Across 3 studies, 1651 unique participants were included, 23/1651 (1.4%) of whom had CVF.” “Overall, 11 participants with CVF were from Russia, all of whom had HIV-1 subtype A6/A1 (Supplementary Table 7A).”",main_text,"Genotypically characterized participants included ART-experienced individuals who developed confirmed virologic failure while receiving CAB + RPV. The article primarily analyzes baseline viral predictors, so this does not establish that every reported genotype was obtained at the failure visit.",strict
37340869,13,Were the patients in the study in a clinical trial?,Yes,"“FLAIR, ATLAS, and ATLAS-2M are randomized, multicenter, parallel-group, open-label, phase 3/3b studies.” “FLAIR and ATLAS evaluated CAB + RPV LA dosed Q4W versus continuing daily oral therapy and ATLAS-2M evaluated CAB + RPV LA dosed Q8W versus Q4W.”",main_text,"Although this publication is a post hoc pooled analysis, its participants were enrolled in randomized phase 3/3b clinical trials.",strict
37340869,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes,"“Participants were ≥18 years of age and virologically suppressed (plasma HIV-1 RNA <50 copies/mL) at randomization.” “Notably, RPV RAMs for ATLAS and ATLAS-2M participants were identified by a retrospective proviral DNA analysis.”",main_text,"The genotypic analyses include virologically suppressed, previously treated ATLAS and ATLAS-2M participants. Thus, the sequenced population was not exclusively ART-naïve.",strict
37340869,15,Which drug classes were received by individuals in the study before sample sequencing?,"INSTIs, NNRTIs","“Cabotegravir (CAB), an integrase strand transfer inhibitor (INSTI), plus rilpivirine (RPV), a nonnucleoside reverse transcriptase inhibitor (NNRTI), is the first complete long-acting (LA), injectable antiretroviral therapy (ART) regimen approved and recommended by treatment guidelines [1, 2].” “Thus, in ATLAS-2M, approximately half of participants rolled over from the daily oral therapy or CAB + RPV LA Q4W arms of the ATLAS study.”",main_text,"Some ATLAS-2M participants had prior CAB + RPV exposure in ATLAS, establishing INSTI and NNRTI treatment histories. Other preceding daily oral regimens are not specified by drug or class in the supplied article.",strict
37340869,16,Which drugs were received by individuals in the study before sample sequencing?,"Cabotegravir (CAB), rilpivirine (RPV)","“Thus, in ATLAS-2M, approximately half of participants rolled over from the daily oral therapy or CAB + RPV LA Q4W arms of the ATLAS study.” “Notably, RPV RAMs for ATLAS and ATLAS-2M participants were identified by a retrospective proviral DNA analysis.”",main_text,Cabotegravir and rilpivirine are explicitly identified as prior treatment for participants rolling over from the ATLAS injectable-treatment arm. The supplied article does not name the other preceding oral drugs; drugs mentioned only in references to unrelated studies are not included.,strict
37515146,1,Does the paper report HIV sequences from patient samples?,Yes,"“Genotypic resistance testing was carried out in the pol gene (reverse transcriptase and protease regions) as follows.” “A total of 391 participants were recruited, with sequencing successfully carried out in 379 individual participant samples, giving a genotyping success rate of 96.9%.”",main_text,Sections 2.5 and 3.1 report clinical-sample genotyping and successful generation of HIV sequences from 379 participants.,strict
37515146,2,Does the paper report in vitro drug susceptibility data?,No,"“The predictive efficacies of each antiretroviral molecule were calculated according to the genotypic drug susceptibility score provided according to HIVdb algorithm (http://www.hivdb.stanford.edu, accessed on 24 May 2023).” “Regarding DTG efficacy, during the same study period, we reported a prevalence of 0% resistance to DTG in ART naïve patients, inferring 100% predictive efficacy of DTG [17].”",main_text,"Section 2.6 describes computational predictions from genotypes, not experimental phenotypic susceptibility assays. No in vitro susceptibility measurements are reported.",strict
37515146,3,Were sequences from the paper made publicly available?,Yes,"“Sequence data are available on GenBank under the accession numbers GenBank MK702015-MK702057, MK867695-MK867757, and MK995397-MK995457.” “In total, 379 sequences were obtained from participants (62% female, mean age 36 ± 10 years).”",main_text,The Data Availability Statement on page 11 explicitly identifies publicly available study sequences in GenBank.,strict
37515146,4,What were the GenBank accession numbers for sequenced HIV isolates?,MK702015–MK702057; MK867695–MK867757; MK995397–MK995457,"“Sequence data are available on GenBank under the accession numbers GenBank MK702015-MK702057, MK867695-MK867757, and MK995397-MK995457.” “In total, 379 sequences were obtained from participants (62% female, mean age 36 ± 10 years).”",main_text,These are all three accession ranges provided in the Data Availability Statement on page 11.,strict
37515146,5,How many individuals had samples obtained for HIV sequencing?,391,"“For each participant, 10 mL of venous blood was collected in an EDTA tube.” “A total of 391 participants were recruited, with sequencing successfully carried out in 379 individual participant samples, giving a genotyping success rate of 96.9%.”",main_text,Sections 2.3 and 3.1 indicate that samples were collected from 391 participants for genotyping; 379 yielded successful sequences and 12 did not.,strict
37515146,6,From which countries were the sequenced samples obtained?,Cameroon,"“The enrollment of participants was carried out in health facilities of eight regions of Cameroon: Centre, Littoral, East, West, Northwest, Southwest, North, and Far North.” “In each region, patients were recruited in both urban and rural sites at the hospitals with the highest patient frequency.”",main_text,Section 2.1 identifies Cameroon as the country of participant recruitment and sample collection.,strict
37515146,7,From what years were the sequenced samples obtained?,2014–2019,"“We carried out a cross-sectional and analytical study for five years, from December 2014 to June 2019.” “For each participant, 10 mL of venous blood was collected in an EDTA tube.”",main_text,The cross-sectional recruitment and sampling period in Sections 2.1–2.3 spans December 2014 through June 2019.,strict
37515146,8,Were samples cloned prior to sequencing?,Not applicable,"“Genotypic resistance testing was carried out in the pol gene (reverse transcriptase and protease regions) as follows.” “The predictive efficacies of each antiretroviral molecule were calculated according to the genotypic drug susceptibility score provided according to HIVdb algorithm (http://www.hivdb.stanford.edu, accessed on 24 May 2023).”",main_text,The study reports clinical genotyping but no in vitro susceptibility data; the specified applicability rule therefore requires Not applicable.,strict
37515146,9,Which HIV genes were reported to have been sequenced?,"PR, RT","“Genotypic resistance testing was carried out in the pol gene (reverse transcriptase and protease regions) as follows.” “Sequencing of HIV-1 protease and reverse transcriptase was performed, and HIVDR was interpreted using Stanford HIVdb.v.9.4.”",main_text,"The abstract and Section 2.5 explicitly identify PR and RT. Integrase resistance information is attributed to a separate published study, not new integrase sequencing in this report.",strict
37515146,10,What method was used for sequencing?,Sanger sequencing,"“The products of the sequencing reaction obtained were purified by exclusion chromatography on SEPHADEX G50 resin and then sequenced using a genetic analyzer (ABI 3500®).” “Thus, the real prevalence of resistance would be better evaluated if we had a high-throughput sequencing technique (1% detection threshold), a platform unavailable in our context.”",main_text,The ABI 3500 analyzer described in Section 2.5 indicates Sanger capillary sequencing. The discussion also confirms that high-throughput sequencing was unavailable.,strict
37515146,11,What type of samples were sequenced?,Plasma,"“For each participant, 10 mL of venous blood was collected in an EDTA tube.” “Viral RNA was extracted from 1 mL of plasma using the QIAGEN kit, following the manufacturer’s instructions.”",main_text,"Although venous blood was initially collected, Section 2.5 specifies plasma as the material used for viral RNA extraction and sequencing.",strict
37515146,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No,"“Included in our study were HIV-1 infected patients aged above 19 years (adults per WHO definitions) with no prior history of ART treatment.” “Not included in our study were patients who were re-initiating ART, those whose samples were unsuccessful at sequencing, and those who were co-infected with either viral hepatitis B or C.”",main_text,Section 2.2 restricts the sequenced population to ART-naïve individuals and excludes ART re-initiators. No samples from patients experiencing treatment failure are reported.,strict
37515146,13,Were the patients in the study in a clinical trial?,No,"“We carried out a cross-sectional and analytical study for five years, from December 2014 to June 2019.” “The study participants consisted of adult patients initiating ART in the health facilities of regions previously cited.”",main_text,"Section 2.1 describes an observational cross-sectional surveillance study, with no trial enrollment or randomized treatment allocation.",strict
37515146,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No,“Included in our study were HIV-1 infected patients aged above 19 years (adults per WHO definitions) with no prior history of ART treatment.” “Data collection was carried out using a pre-established data abstraction form at each site after obtaining a thorough medical history and clinical examination to minimize recruitment of participants with previous drug exposure.”,main_text,Sections 2.2–2.3 describe ART-naïve participants screened to minimize previous ARV exposure. No sequenced participant is reported to have previously received ARVs.,strict
37515146,15,Which drug classes were received by individuals in the study before sample sequencing?,None,"“Included in our study were HIV-1 infected patients aged above 19 years (adults per WHO definitions) with no prior history of ART treatment.” “Not included in our study were patients who were re-initiating ART, those whose samples were unsuccessful at sequencing, and those who were co-infected with either viral hepatitis B or C.”",main_text,The sequenced participants were ART-naïve. Drug classes discussed for resistance interpretation and national treatment policies do not establish prior exposure among these participants.,strict
37515146,16,Which drugs were received by individuals in the study before sample sequencing?,None,“Included in our study were HIV-1 infected patients aged above 19 years (adults per WHO definitions) with no prior history of ART treatment.” “Data collection was carried out using a pre-established data abstraction form at each site after obtaining a thorough medical history and clinical examination to minimize recruitment of participants with previous drug exposure.”,main_text,"No prior ARV use is reported for the sequenced participants. Named drugs concern predicted regimen efficacy, resistance interpretation, or background treatment practices rather than their treatment histories.",strict
37872202,1,Does the paper report HIV sequences from patient samples?,No,“Mutations were introduced individually or in combination into the different Env expressors using the QuikChange II XL site-directed mutagenesis protocol (Stratagene).” “The presence of the desired mutations was determined by automated DNA sequencing.”,main_text,"The Methods, Plasmids section (page 11), describes sequencing engineered Env constructs, not newly obtained clinical specimens. The study uses previously described Env plasmids and reanalyzes published data; it does not generate new patient-derived sequences.",strict
37872202,2,Does the paper report in vitro drug susceptibility data?,Yes,“Cf2Th-CD4/CCR5 cells were infected with single-round luciferase-expressing HIV-1 pseudoparticles.” “The neutralization half-maximal inhibitory concentration (IC50) represents the amount of temsavir needed to inhibit 50% of the infection of Cf2Th-CD4/CCR5 cells by recombinant luciferase-expressing HIV-1 bearing the indicated Env.”,main_text,The viral neutralization assay (page 11) measures temsavir susceptibility of recombinant viruses carrying wild-type or mutant Env. Figures 1 and 2 (pages 3–4) report dose-response curves and IC50 values.,strict
37872202,3,Were sequences from the paper made publicly available?,No,"“Cryo-EM reconstructions and atomic models generated during this study are deposited in the Protein Data Bank (PDB) and the Electron Microscopy Data Bank (EMDB) under the following accession codes: PDB: 8DOK, 8G6U, 8CZZ, and 8TTW and EMDB: EMD-27596, EMD-29783, EMD-27103 and EMD-41613.” “Structural data collection, refinement statistics and codes for deposited structures are provided in the Supplementary Information (Table S1) and Source data for Figs. 1, 2 and S1 are provided with this paper.”",main_text,"The Data availability section (page 12) reports structural-model and electron-microscopy deposits, not newly generated HIV sequence or raw-read deposits. No GenBank, SRA, ENA, or DDBJ submission is reported.",strict
37872202,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported,"“Cryo-EM reconstructions and atomic models generated during this study are deposited in the Protein Data Bank (PDB) and the Electron Microscopy Data Bank (EMDB) under the following accession codes: PDB: 8DOK, 8G6U, 8CZZ, and 8TTW and EMDB: EMD-27596, EMD-29783, EMD-27103 and EMD-41613.” “Source data are provided with this paper.”",main_text,"The accession codes in the Data availability section (page 12) identify structures and microscopy reconstructions, not HIV nucleotide sequences. No qualifying sequence accession numbers are provided.",strict
37872202,5,How many individuals had samples obtained for HIV sequencing?,0,"“To identify Env features conferring resistance to temsavir, we reanalyzed the neutralization sensitivity data previously published by Pancera et al.” “The presence of the desired mutations was determined by automated DNA sequencing.”",main_text,The study reuses published data (page 2) and sequences laboratory-engineered constructs (page 11). No individuals contributed new clinical samples for sequencing in this study.,strict
37872202,6,From which countries were the sequenced samples obtained?,Not applicable,"“In order to understand the molecular basis of the observed cooperativity between the Phe43 cavity and the LM residues for temsavir binding, we introduced the LMHS modifications into the previously described CRF01_AE T/F100 SOSIP.664 trimer.” “This Env was derived from a transmitted/founder CRF01_AE strain isolated from participant 40100 of the RV217 Early Capture HIV Cohort Study conducted in Thailand.”",main_text,"Thailand describes the historical origin of a previously reported Env construct (page 2), not new clinical samples sequenced in this paper. Because no new patient-sample sequencing is reported, the country question is not applicable.",strict
37872202,7,From what years were the sequenced samples obtained?,Not applicable,“Mutations were introduced individually or in combination into the different Env expressors using the QuikChange II XL site-directed mutagenesis protocol (Stratagene).” “The presence of the desired mutations was determined by automated DNA sequencing.”,main_text,"Sequencing described on page 11 verifies engineered constructs rather than newly collected patient samples. Therefore, clinical sample-collection years are not applicable.",strict
37872202,8,Were samples cloned prior to sequencing?,Not applicable,“Mutations were introduced individually or in combination into the different Env expressors using the QuikChange II XL site-directed mutagenesis protocol (Stratagene).” “The presence of the desired mutations was determined by automated DNA sequencing.”,main_text,"Although laboratory constructs underwent mutagenesis and sequence verification (page 11), no new clinical HIV sequences were generated. Under the question's conditional rule, cloning is not applicable.",strict
37872202,9,Which HIV genes were reported to have been sequenced?,Env,“Mutations were introduced individually or in combination into the different Env expressors using the QuikChange II XL site-directed mutagenesis protocol (Stratagene).” “The presence of the desired mutations was determined by automated DNA sequencing.”,main_text,"The sequence verification described in the Plasmids section (page 11) targets HIV Env constructs. This is laboratory-construct sequencing, not patient-sample sequencing.",strict
37872202,10,What method was used for sequencing?,Not reported,“The presence of the desired mutations was determined by automated DNA sequencing.” “A list of primer sequences used for site-directed mutagenesis is provided in Supplementary Table S3.”,main_text,"The Methods (page 11) mentions automated DNA sequencing but does not specify Sanger chemistry, a sequencing instrument, capillary electrophoresis, or an NGS platform. The available description is insufficient to assign a method under the stated rules.",strict
37872202,11,What type of samples were sequenced?,Not applicable,“Mutations were introduced individually or in combination into the different Env expressors using the QuikChange II XL site-directed mutagenesis protocol (Stratagene).” “The presence of the desired mutations was determined by automated DNA sequencing.”,main_text,"The sequenced material consists of engineered Env expression constructs (page 11), not plasma, PBMCs, or other clinical specimens. No patient-sample sequencing is reported.",strict
37872202,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Not applicable,"“To identify Env features conferring resistance to temsavir, we reanalyzed the neutralization sensitivity data previously published by Pancera et al.” “The presence of the desired mutations was determined by automated DNA sequencing.”",main_text,"The analyses use previously published data and laboratory-engineered constructs (pages 2 and 11). No new sequences from individuals with virological failure, or from other patient groups, are reported.",strict
37872202,13,Were the patients in the study in a clinical trial?,No,“A detailed structure-function analysis using engineered viruses and soluble trimer variants reveals that the molecular basis of resistance is mediated by crosstalk between His375 and the inner domain layers.” “Cf2Th-CD4/CCR5 cells were infected with single-round luciferase-expressing HIV-1 pseudoparticles.”,main_text,"This is a laboratory structural and functional study (pages 1 and 11), not a clinical trial involving enrolled patients. References to clinical studies provide background or the historical provenance of constructs.",strict
37872202,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No,“Mutations were introduced individually or in combination into the different Env expressors using the QuikChange II XL site-directed mutagenesis protocol (Stratagene).” “The presence of the desired mutations was determined by automated DNA sequencing.”,main_text,"The reported sequencing verifies engineered constructs (page 11), not samples from ARV-exposed individuals. The required answer is No when no new patient-derived sequences are reported.",strict
37872202,15,Which drug classes were received by individuals in the study before sample sequencing?,None,“The HIV-1 attachment inhibitor temsavir (BMS-626529) was purchased from APExBIO.” “Cf2Th-CD4/CCR5 cells were infected with single-round luciferase-expressing HIV-1 pseudoparticles.”,main_text,"Temsavir is used as an in vitro experimental reagent (page 11), not as documented treatment of individuals whose samples were sequenced. Because no patient-sample sequences are reported, the required answer is None.",strict
37872202,16,Which drugs were received by individuals in the study before sample sequencing?,None,"“The HIV-1 attachment inhibitor temsavir (BMS-626529) was purchased from APExBIO.” “The compound was dissolved in dimethyl sulfoxide (DMSO) at a stock concentration of 10 mM, aliquoted, and stored at −80 °C until further use.”",main_text,"The drug description concerns laboratory preparation for assays (page 11), not patient treatment histories. No new HIV sequences from individuals are reported, so no prior patient drugs qualify for extraction.",strict
37957382,1,Does the paper report HIV sequences from patient samples?,Yes,"“Longitudinal single-genome sequencing of near-full-length proviruses and plasma HIV-1 pol-env RNA was performed.” “A total of 1,987 single-genome proviral sequences and 222 single-genome plasma sequences were generated for the eight participants with NSV.”",main_text,The Results explicitly report newly generated HIV sequences from plasma and proviral DNA from eight ART-treated participants.,strict
