PMID,QID,question,evidence,rationale,answer
19104010,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No evidence,The paper does not mention the treatment history of the individuals.,"Not reported"
19104010,13,Were the patients in the study in a clinical trial?,No evidence,The paper does not mention that the patients were part of a clinical trial.,"No"
19104010,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No evidence,The paper does not mention the treatment history of the individuals.,"Not reported"
19104010,15,Which drug classes were received by individuals in the study before sample sequencing?,No evidence,The paper does not mention the treatment history of the individuals.,"Not reported"
19104010,16,Which drugs were received by individuals in the study before sample sequencing?,No evidence,The paper does not mention the treatment history of the individuals.,"Not reported"
21115794,1,Does the paper report HIV sequences from patient samples?,No evidence,The paper does not mention the use of patient samples for obtaining HIV sequences. It focuses on in vitro studies and does not mention depositing sequences in GenBank.,"No"
21115794,2,Does the paper report in vitro drug susceptibility data?,"""Phenotypic analyses of viral isolates and drug-resistant molecular clones.
The drug sensitivities of the viruses isolated during the passage study and the drug-resistant molecular clones were assessed by a reporter assay with HeLa-CD4 cells, as described previously (24, 25). Briefly, viral isolates from the passage study were expanded in fresh M8166 cells. The test compounds were diluted to appropriate concentrations with culture medium, and HeLa-CD4 cell suspensions (2.5 × 104 cells/well) were dispensed into each plate. The effective drug concentration reducing HIV-1 replication to 50% (EC50) was calculated.""","The paper includes detailed phenotypic analyses of viral isolates and drug-resistant molecular clones, with the mention of calculating EC50.","Yes"
21115794,3,Were sequences from the paper made publicly available?,No evidence,The paper does not provide any GenBank accession numbers for sequenced HIV isolates. It focuses on in vitro studies and does not mention depositing sequences in GenBank.,"No"
21115794,4,What were the GenBank accession numbers for sequenced HIV isolates?,No evidence,The paper does not provide any GenBank accession numbers for sequenced HIV isolates. It focuses on in vitro studies and does not mention depositing sequences in GenBank.,"Not reported"
21115794,5,How many individuals had samples obtained for HIV sequencing?,No evidence,The paper does not mention the use of patient samples for obtaining HIV sequences. It focuses on in vitro studies and does not mention depositing sequences in GenBank.,"Not reported"
21115794,6,From which countries were the sequenced samples obtained?,No evidence,The paper does not mention any specific countries from which sequenced samples were obtained.,"Not reported"
21115794,7,From what years were the sequenced samples obtained?,No evidence,The paper does not provide any information about the years from which sequenced samples were obtained.,"Not reported"
21115794,8,Were samples cloned prior to sequencing?,No evidence,"The paper does not mention the sequencing method used, nor samples were cloned prior to sequencing.","Not reported"
21115794,9,Which HIV genes were reported to have been sequenced?,"""The sequencing of the products was entrusted to the Operon Biotechnologies sequencing service (Tokyo, Japan). The sequence of the IN region derived from isolated viruses was compared with that of the wild-type NL432 IN region, and amino acid substitutions were identified The recombinant HIV-1 molecular clones were constructed as follows. The XbaI-EcoR I fragment from pNL-IN301 (pNL432 with the XbaI site inserted into the 5′ end of the IN region) was cloned at the XbaI-EcoR I site of cloning vector pUC18""","The paper focuses on the integrase (IN) gene of HIV-1, as it discusses mutations and resistance related to integrase strand transfer inhibitors (INSTIs).","IN"
21115794,10,What method was used for sequencing?,No evidence,The paper does not mention the sequencing method used.,"Not reported"
21115794,11,What type of samples were sequenced?,No evidence,The paper does not mention the type of samples sequenced.,"Not reported"
21115794,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No evidence,The paper does not mention the use of patient samples for obtaining HIV sequences. It focuses on in vitro studies and does not mention depositing sequences in GenBank.,"Not reported"
21115794,13,Were the patients in the study in a clinical trial?,No evidence,The paper does not mention the use of patient samples for obtaining HIV sequences. It focuses on in vitro studies and does not mention depositing sequences in GenBank.,"Not reported"
21115794,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No evidence,The paper does not mention the use of patient samples for obtaining HIV sequences. It focuses on in vitro studies and does not mention depositing sequences in GenBank.,"Not reported"
21115794,15,Which drug classes were received by individuals in the study before sample sequencing?,No evidence,The paper does not mention the use of patient samples for obtaining HIV sequences. It focuses on in vitro studies and does not mention depositing sequences in GenBank.,"Not reported"
21115794,16,Which drugs were received by individuals in the study before sample sequencing?,No evidence,The paper does not mention the use of patient samples for obtaining HIV sequences. It focuses on in vitro studies and does not mention depositing sequences in GenBank.,"Not reported"
23749954,1,Does the paper report HIV sequences from patient samples?,"The paper does not mention the use of patient samples for obtaining HIV sequences. Instead, it focuses on laboratory-generated recombinant enzymes and mutations in integrase proteins from different HIV subtypes.","The paper does not mention the use of patient samples for obtaining HIV sequences. Instead, it focuses on laboratory-generated recombinant enzymes and mutations in integrase proteins from different HIV subtypes.","No"
23749954,2,Does the paper report in vitro drug susceptibility data?,The paper describes the resistance selection experiments conducted with tenofovir alafenamide (TAF) and tenofovir (TFV). The study used a dose escalation method and analyzed genotypic and phenotypic changes in the virus over time.,The paper describes the resistance selection experiments conducted with tenofovir alafenamide (TAF) and tenofovir (TFV). The study used a dose escalation method and analyzed genotypic and phenotypic changes in the virus over time.,"Yes"
23749954,3,Were sequences from the paper made publicly available?,The paper does not provide any GenBank accession numbers for the sequenced HIV isolates. It focuses on the resistance profiles and phenotypic analyses without mentioning specific accession numbers.,The paper does not provide any GenBank accession numbers for the sequenced HIV isolates. It focuses on the resistance profiles and phenotypic analyses without mentioning specific accession numbers.,"No"
23749954,4,What were the GenBank accession numbers for sequenced HIV isolates?,The paper does not provide any GenBank accession numbers for the sequenced HIV isolates. It focuses on the resistance profiles and phenotypic analyses without mentioning specific accession numbers.,The paper does not provide any GenBank accession numbers for the sequenced HIV isolates. It focuses on the resistance profiles and phenotypic analyses without mentioning specific accession numbers.,"Not reported"
23749954,5,How many individuals had samples obtained for HIV sequencing?,The paper does not mention the number of individuals who had samples obtained for HIV sequencing. It focuses on laboratory-generated recombinant enzymes and mutations in integrase proteins from different HIV subtypes.,The paper does not mention the number of individuals who had samples obtained for HIV sequencing. It focuses on laboratory-generated recombinant enzymes and mutations in integrase proteins from different HIV subtypes.,"Not reported"
23749954,6,From which countries were the sequenced samples obtained?,The paper does not mention the specific countries from which the sequenced samples were obtained. It focuses on laboratory-generated recombinant enzymes and mutations in integrase proteins from different HIV subtypes.,The paper does not mention the specific countries from which the sequenced samples were obtained. It focuses on laboratory-generated recombinant enzymes and mutations in integrase proteins from different HIV subtypes.,"Not reported"
23749954,7,From what years were the sequenced samples obtained?,The paper does not provide information on the years from which the sequenced samples were obtained. It focuses on laboratory-generated recombinant enzymes and mutations in integrase proteins from different HIV subtypes.,The paper does not provide information on the years from which the sequenced samples were obtained. It focuses on laboratory-generated recombinant enzymes and mutations in integrase proteins from different HIV subtypes.,"Not reported"
23749954,8,Were samples cloned prior to sequencing?,The paper does not mention whether the samples were cloned prior to sequencing. It focuses on laboratory-generated recombinant enzymes and mutations in integrase proteins from different HIV subtypes.,The paper does not mention whether the samples were cloned prior to sequencing. It focuses on laboratory-generated recombinant enzymes and mutations in integrase proteins from different HIV subtypes.,"Not reported"
23749954,9,Which HIV genes were reported to have been sequenced?,The paper focuses on the integrase (IN) gene of HIV-1.,The paper focuses on the integrase (IN) gene of HIV-1.,"IN"
23749954,10,What method was used for sequencing?,The paper does not specify the method used for sequencing.,The paper does not specify the method used for sequencing.,"Not reported"
23749954,11,What type of samples were sequenced?,The paper does not specify the type of samples sequenced.,The paper does not specify the type of samples sequenced.,"Not reported"
23749954,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,The paper does not mention whether the sequences were obtained from individuals with virological failure on a treatment regimen.,The paper does not mention whether the sequences were obtained from individuals with virological failure on a treatment regimen.,"Not reported"
23749954,13,Were the patients in the study in a clinical trial?,The paper does not mention whether the patients were part of a clinical trial.,The paper does not mention whether the patients were part of a clinical trial.,"No"
23749954,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,The paper does not mention whether the sequences were from individuals who had previously received ARV drugs.,The paper does not mention whether the sequences were from individuals who had previously received ARV drugs.,"Not reported"
23749954,15,Which drug classes were received by individuals in the study before sample sequencing?,The paper does not mention which drug classes were received by individuals in the study before sample sequencing.,The paper does not mention which drug classes were received by individuals in the study before sample sequencing.,"Not reported"
23749954,16,Which drugs were received by individuals in the study before sample sequencing?,The paper does not mention which drugs were received by individuals in the study before sample sequencing.,The paper does not mention which drugs were received by individuals in the study before sample sequencing.,"Not reported"
24227862,1,Does the paper report HIV sequences from patient samples?,The paper does not mention the use of patient samples for obtaining HIV sequences. It focus on the integrase strand transfer activity and susceptibility to DTG both biochemically and in tissue culture.,The paper does not mention the use of patient samples for obtaining HIV sequences. It focus on the integrase strand transfer activity and susceptibility to DTG both biochemically and in tissue culture.,"No"
24227862,2,Does the paper report in vitro drug susceptibility data?,"The paper includes in vitro drug susceptibility data, specifically examining the susceptibility of HIV-1 to dolutegravir (DTG) and raltegravir (RAL) using short-term resistance assays with TZM-bl cells.","The paper includes in vitro drug susceptibility data, specifically examining the susceptibility of HIV-1 to dolutegravir (DTG) and raltegravir (RAL) using short-term resistance assays with TZM-bl cells.","Yes"
24227862,3,Were sequences from the paper made publicly available?,The paper does not provide any GenBank accession numbers for sequenced HIV isolates. This is an in vitro paper  focusing on laboratory-based studies and does not mention the submission of sequences to GenBank.,The paper does not provide any GenBank accession numbers for sequenced HIV isolates. This is an in vitro paper  focusing on laboratory-based studies and does not mention the submission of sequences to GenBank.,"No"
24227862,4,What were the GenBank accession numbers for sequenced HIV isolates?,The paper does not provide any GenBank accession numbers for sequenced HIV isolates. This is an in vitro paper  focusing on laboratory-based studies and does not mention the submission of sequences to GenBank.,The paper does not provide any GenBank accession numbers for sequenced HIV isolates. This is an in vitro paper  focusing on laboratory-based studies and does not mention the submission of sequences to GenBank.,"Not reported"
24227862,5,How many individuals had samples obtained for HIV sequencing?,"The paper mentioned the study was about integrase transfer activity and susceptiblity, no sequences samples were from individuals.","The paper mentioned the study was about integrase transfer activity and susceptiblity, no sequences samples were from individuals.","Not reported"
24227862,6,From which countries were the sequenced samples obtained?,The paper does not provide information on the countries from which the sequenced samples were obtained.,The paper does not provide information on the countries from which the sequenced samples were obtained.,"Not reported"
24227862,7,From what years were the sequenced samples obtained?,The paper does not provide any information on the years from which sequenced samples were obtained. It focuses on laboratory-based studies and does not mention the timeline of sample collection.,The paper does not provide any information on the years from which sequenced samples were obtained. It focuses on laboratory-based studies and does not mention the timeline of sample collection.,"Not reported"
24227862,8,Were samples cloned prior to sequencing?,"The paper does not mention the sequencing method used, nor samples were cloned prior to sequencing.","The paper does not mention the sequencing method used, nor samples were cloned prior to sequencing.","Not reported"
24227862,9,Which HIV genes were reported to have been sequenced?,"The paper focuses on the integrase (IN) gene of HIV-1, particularly examining mutations and their effects on drug resistance and enzyme activity.","The paper focuses on the integrase (IN) gene of HIV-1, particularly examining mutations and their effects on drug resistance and enzyme activity.","IN"
24227862,10,What method was used for sequencing?,The paper does not mention the sequencing method used.,The paper does not mention the sequencing method used.,"Not reported"
24227862,11,What type of samples were sequenced?,"The paper mentioned the study was about integrase transfer activity and susceptiblity, no sequences samples were from individuals.","The paper mentioned the study was about integrase transfer activity and susceptiblity, no sequences samples were from individuals.","Not reported"
24227862,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,"The paper mentioned the study was about integrase transfer activity and susceptiblity, no sequences samples were from individuals.","The paper mentioned the study was about integrase transfer activity and susceptiblity, no sequences samples were from individuals.","Not reported"
24227862,13,Were the patients in the study in a clinical trial?,The paper does not mention that the patients were part of a clinical trial.,The paper does not mention that the patients were part of a clinical trial.,"No"
24227862,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"The paper mentioned the study was about integrase transfer activity and susceptiblity, no sequences samples were from individuals.","The paper mentioned the study was about integrase transfer activity and susceptiblity, no sequences samples were from individuals.","Not reported"
24227862,15,Which drug classes were received by individuals in the study before sample sequencing?,"The paper mentioned the study was about integrase transfer activity and susceptiblity, no sequences samples were from individuals.","The paper mentioned the study was about integrase transfer activity and susceptiblity, no sequences samples were from individuals.","Not reported"
24227862,16,Which drugs were received by individuals in the study before sample sequencing?,"The paper mentioned the study was about integrase transfer activity and susceptiblity, no sequences samples were from individuals.","The paper mentioned the study was about integrase transfer activity and susceptiblity, no sequences samples were from individuals.","Not reported"
25637519,1,Does the paper report HIV sequences from patient samples?,No evidence.,The paper does not mention the use of patient samples for obtaining HIV sequences. It focuses on laboratory-based studies and does not mention the submission of sequences to GenBank.,"No"
25637519,2,Does the paper report in vitro drug susceptibility data?,"""Phenotypic analysis of the susceptibility of virus variants to RT inhibitors: (a) nevirapine (NVP), (b) efavirenz (EFV), (c) etravirine (ETR), (d) rilpivirine (RPV) and (e) NRTIs (ZDV, zidovudine; ABC, abacavir sulphate; 3TC, lamivudine; FTC, emtricitabine; TDF, tenofovir disoproxil fumarate).""","The paper includes in vitro drug susceptibility data, specifically examining the susceptibility of HIV-1 to various RT inhibitors.","Yes"
25637519,3,Were sequences from the paper made publicly available?,No evidence.,The paper does not provide any GenBank accession numbers for sequenced HIV isolates. It focuses on laboratory-based studies and does not mention the submission of sequences to GenBank.,"No"
25637519,4,What were the GenBank accession numbers for sequenced HIV isolates?,No evidence.,The paper does not provide any GenBank accession numbers for sequenced HIV isolates. It focuses on laboratory-based studies and does not mention the submission of sequences to GenBank.,"Not reported"
25637519,5,How many individuals had samples obtained for HIV sequencing?,No evidence.,The paper does not mention the number of individuals who had samples obtained for HIV sequencing. It focuses on laboratory-based studies and does not mention the submission of sequences to GenBank.,"Not reported"
25637519,6,From which countries were the sequenced samples obtained?,No evidence.,The paper does not mention the countries from which the sequenced samples were obtained. It focuses on laboratory-based studies and does not mention the submission of sequences to GenBank.,"Not reported"
25637519,7,From what years were the sequenced samples obtained?,No evidence.,The paper does not provide specific years for when the sequenced samples were obtained. It mentions the study's timeline and publication dates but does not specify the years of sample collection.,"Not reported"
25637519,8,Were samples cloned prior to sequencing?,No evidence.,"The paper does not mention the sequencing method used, nor samples were cloned prior to sequencing.","Not reported"
25637519,9,Which HIV genes were reported to have been sequenced?,"""The models of HIV-1 CRF08_BC RT (1--560 amino acids) (WT containing D404 and mutant containing N404) were built by homology modelling with HIV-1 RT, nevirapine and RNA/DNA hybrid crystal structure 4PUO using the server SWISS-MODEL with default parameters.""","The paper focuses on the reverse transcriptase (RT) gene of HIV-1, particularly examining mutations and their effects on drug resistance and enzyme activity.","RT"
25637519,10,What method was used for sequencing?,No evidence.,The paper does not mention the sequencing method used.,"Not reported"
25637519,11,What type of samples were sequenced?,No evidence.,The paper does not mention the type of samples that were sequenced. It focuses on laboratory-based studies and does not mention the submission of sequences to GenBank.,"Not reported"
25637519,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No evidence.,The paper does not mention the virological outcomes of the individuals from whom the sequences were obtained. It focuses on laboratory-based studies and does not mention the submission of sequences to GenBank.,"Not reported"
25637519,13,Were the patients in the study in a clinical trial?,No evidence.,The paper does not mention that the patients were part of a clinical trial.,"No"
25637519,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No evidence.,The paper does not mention the treatment history of the individuals from whom the sequences were obtained. It focuses on laboratory-based studies and does not mention the submission of sequences to GenBank.,"Not reported"
25637519,15,Which drug classes were received by individuals in the study before sample sequencing?,No evidence.,The paper does not mention the treatment history of the individuals from whom the sequences were obtained. It focuses on laboratory-based studies and does not mention the submission of sequences to GenBank.,"Not reported"
25637519,16,Which drugs were received by individuals in the study before sample sequencing?,No evidence.,The paper does not mention the treatment history of the individuals from whom the sequences were obtained. It focuses on laboratory-based studies and does not mention the submission of sequences to GenBank.,"Not reported"
26246578,1,Does the paper report HIV sequences from patient samples?,"The paper mentions that HIV-1 subtype B IN polymorphism frequencies (%) were evaluated using specimens from HIV-1-infected patients at the National Hospital Organization Nagoya Medical Center, Japan ( Fig. 1 ). A total of 600 IN sequences were analyzed; 458 samples were obtained from antiretroviral therapy (ART)-naïve individuals, and 142 samples were obtained from ART-experienced individuals, including patients carrying the Y143C ( *n* = 1), Q148H/R ( *n* = 8) or N155H ( *n* = 12) mutation.","The paper mentions the use of patient samples for obtaining HIV sequences, specifically for evaluating HIV-1 subtype B IN polymorphism frequencies.","Yes"
26246578,2,Does the paper report in vitro drug susceptibility data?,"The paper includes data on HIV-1 susceptibility to DTG, RAL, and EVG in tissue culture, as well as the determination of the 50% inhibitory concentration (IC50) for these drugs.","The paper includes in vitro drug susceptibility data, specifically examining the susceptibility of HIV-1 to dolutegravir (DTG), raltegravir (RAL), and elvitegravir (EVG) using tissue culture assays.","Yes"
26246578,3,Were sequences from the paper made publicly available?,The paper does not provide any GenBank accession numbers for sequenced HIV isolates.,"The paper does not provide any GenBank accession numbers for sequenced HIV isolates, indicating that the sequences were not made publicly available.","No"
26246578,4,What were the GenBank accession numbers for sequenced HIV isolates?,The paper does not provide any GenBank accession numbers for sequenced HIV isolates.,The paper does not provide any GenBank accession numbers for sequenced HIV isolates.,"Not reported"
26246578,5,How many individuals had samples obtained for HIV sequencing?,"A total of 600 IN sequences were analyzed; 458 samples were obtained from antiretroviral therapy (ART)-naïve individuals, and 142 samples were obtained from ART-experienced individuals, including patients carrying the Y143C ( *n* = 1), Q148H/R ( *n* = 8) or N155H ( *n* = 12) mutation.","The paper states that a total of 600 IN sequences were analyzed, with 458 samples obtained from ART-naïve individuals and 142 samples from ART-experienced individuals.","600"
26246578,6,From which countries were the sequenced samples obtained?,"HIV-1 subtype B IN polymorphism frequencies (%) were evaluated using specimens from HIV-1-infected patients at the National Hospital Organization Nagoya Medical Center, Japan ( Fig. 1 ).","The paper mentions that the HIV-1 subtype B IN polymorphism frequencies were evaluated using specimens from HIV-1-infected patients at the National Hospital Organization Nagoya Medical Center, Japan.","Japan"
26246578,7,From what years were the sequenced samples obtained?,The paper does not provide any information on the years from which sequenced samples were obtained.,The paper does not provide any information on the years from which sequenced samples were obtained.,"Not reported"
26246578,8,Were samples cloned prior to sequencing?,The paper does not mention that samples were cloned prior to sequencing.,The paper does not mention that samples were cloned prior to sequencing.,"No"
26246578,9,Which HIV genes were reported to have been sequenced?,"The paper focuses on the integrase (IN) gene of HIV-1, discussing various polymorphisms and resistance-associated mutations within this gene.","The paper focuses on the integrase (IN) gene of HIV-1, specifically examining mutations and their effects on drug resistance and enzyme activity.","IN"
26246578,10,What method was used for sequencing?,"The paper mentions that near full-length HIV-1 genome fragments were amplified and sequenced using the MiSeq platform, which is an Illumina sequencing technology.","The paper mentions that near full-length HIV-1 genome fragments were amplified and sequenced using the MiSeq platform, which is an Illumina sequencing technology.","Illumina sequencing"
26246578,11,What type of samples were sequenced?,The paper mentions that INSTI resistance-associated mutations were analyzed using viral RNA from plasma.,The paper mentions that INSTI resistance-associated mutations were analyzed using viral RNA from plasma.,"Plasma"
26246578,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,"The paper describes two cases of virological failure during raltegravir-based therapy, indicating that sequences were obtained from individuals experiencing virological failure.","The paper describes two cases of virological failure during raltegravir-based therapy, indicating that sequences were obtained from individuals experiencing virological failure.","Yes"
26246578,13,Were the patients in the study in a clinical trial?,The paper does not mention that the patients were part of a clinical trial.,The paper does not mention that the patients were part of a clinical trial.,"No"
26246578,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"The paper mentions that 142 samples were obtained from ART-experienced individuals, indicating that sequences were obtained from individuals who had previously received antiretroviral drugs.","The paper mentions that 142 samples were obtained from ART-experienced individuals, indicating that sequences were obtained from individuals who had previously received antiretroviral drugs.","Yes"
26246578,15,Which drug classes were received by individuals in the study before sample sequencing?,"The paper mentions various antiretroviral drugs that belong to NRTI Tenofovir disoproxil fumarate (TDF), Lamivudine (3TC), Emtricitabine (FTC), NNRTI: Efavirenz (EFV), CCR5 antagonist Maraviroc (MVC), INST: Raltegravir (RAL).","The paper mentions various antiretroviral drugs that belong to different classes, including NRTI, NNRTI, INSTI, and CCR5 antagonist.","NRTI, NNRTI, INSTI, CCR5 antagonist"
26246578,16,Which drugs were received by individuals in the study before sample sequencing?,"The paper specifically mentions drugs as part of the treatment regimens received by two cases, Tenofovir disoproxil fumarate (TDF), Lamivudine (3TC), Efavirenz (EFV), Maraviroc (MVC), Raltegravir (RAL), Emtricitabine (FTC).",The paper specifically mentions drugs as part of the treatment regimens received by two cases.,"Tenofovir disoproxil fumarate (TDF), Lamivudine (3TC), Efavirenz (EFV), Maraviroc (MVC), Raltegravir (RAL), Emtricitabine (FTC)"
26311878,1,Does the paper report HIV sequences from patient samples?,No evidence.,The paper does not mention the use of patient samples for obtaining HIV sequences. It focuses on laboratory-based studies and does not mention the submission of sequences to GenBank.,"No"
