PMID,QID,question,evidence,rationale,answer
19104010,3,Were sequences from the paper made publicly available?,The paper does not mention that sequences were submitted to GenBank or any other public database.,"Based on the information provided, it appears that the sequences from the paper were not made publicly available.",No.
19104010,4,What were the GenBank accession numbers for sequenced HIV isolates?,"Not applicable, as the paper does not report GenBank accession numbers for sequenced HIV isolates.",Not applicable.,Not reported.
19104010,5,How many individuals had samples obtained for HIV sequencing?,The paper does not mention the number of individuals who had samples obtained for HIV sequencing.,"Based on the information provided, it appears that the paper does not report the number of individuals who had samples obtained for HIV sequencing.",Not reported.
19104010,6,From which countries were the sequenced samples obtained?,"Not applicable, as the paper does not report the country of origin for the sequenced samples.",Not applicable.,Not reported.
19104010,7,From what years were the sequenced samples obtained?,"Not applicable, as the paper does not report the year of sample collection.",Not applicable.,Not reported.
19104010,8,Were samples cloned prior to sequencing?,The paper does not mention cloning of samples prior to sequencing.,"Based on the information provided, it appears that the paper does not report cloning of samples prior to sequencing.",Not reported.
19104010,9,Which HIV genes were reported to have been sequenced?,The paper does not mention the specific HIV genes that were sequenced.,"Based on the information provided, it appears that the paper does not report the specific HIV genes that were sequenced.",Not reported.
19104010,10,What method was used for sequencing?,The paper does not mention the sequencing method used.,"Based on the information provided, it appears that the paper does not report the sequencing method used.",Not reported.
19104010,11,What type of samples were sequenced?,"Not applicable, as the paper does not report the type of samples sequenced.",Not applicable.,Not reported.
19104010,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,The paper does not mention virological failure or treatment regimens.,"Based on the information provided, it appears that the paper does not report sequences obtained from individuals with virological failure on a treatment regimen.",No.
19104010,13,Were the patients in the study in a clinical trial?,The paper does not mention a clinical trial.,"Based on the information provided, it appears that the paper does not report a clinical trial.",No.
19104010,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,The paper does not mention previous ARV drug use.,"Based on the information provided, it appears that the paper does not report HIV sequences from individuals who had previously received ARV drugs.",No.
19104010,15,Which drug classes were received by individuals in the study before sample sequencing?,"Not applicable, as the paper does not report previous ARV drug use.",Not applicable.,Not reported.
19104010,16,Which drugs were received by individuals in the study before sample sequencing?,"Not applicable, as the paper does not report previous ARV drug use.",Not applicable.,Not reported.
21115794,1,Does the paper report HIV sequences from patient samples?,"The paper does not mention HIV sequences from patient samples. It mentions HIV-1 strain IIIB, HIV-1 NL432, and HIV-1 Ba-L, which are laboratory strains.",The paper does not report HIV sequences from patient samples. It only mentions laboratory strains and site-directed mutants.,No
21115794,2,Does the paper report in vitro drug susceptibility data?,"The paper reports in vitro drug susceptibility data, including IC50 values and fold-change in susceptibility.","The paper reports in vitro drug susceptibility data, including IC50 values and fold-change in susceptibility, which indicates that it reports in vitro drug susceptibility data.",Yes
21115794,3,Were sequences from the paper made publicly available?,The paper does not mention that sequences were made publicly available.,"The paper does not mention that sequences were made publicly available, and it does not provide any accession numbers.",No
21115794,4,What were the GenBank accession numbers for sequenced HIV isolates?,The paper does not provide any GenBank accession numbers.,"The paper does not provide any GenBank accession numbers, and it does not mention that sequences were made publicly available.",Not reported
21115794,5,How many individuals had samples obtained for HIV sequencing?,The paper does not mention that samples were obtained from individuals for HIV sequencing.,"The paper does not mention that samples were obtained from individuals for HIV sequencing, and it only mentions laboratory strains and site-directed mutants.",0
21115794,6,From which countries were the sequenced samples obtained?,The paper does not mention that samples were obtained from individuals for HIV sequencing.,"The paper does not mention that samples were obtained from individuals for HIV sequencing, and it only mentions laboratory strains and site-directed mutants.",Not reported
21115794,7,From what years were the sequenced samples obtained?,The paper does not mention that samples were obtained from individuals for HIV sequencing.,"The paper does not mention that samples were obtained from individuals for HIV sequencing, and it only mentions laboratory strains and site-directed mutants.",Not reported
21115794,8,Were samples cloned prior to sequencing?,The paper does not mention that samples were cloned prior to sequencing.,"The paper does not mention that samples were cloned prior to sequencing, and it only mentions laboratory strains and site-directed mutants.",Not reported
21115794,9,Which HIV genes were reported to have been sequenced?,The paper mentions the integrase gene.,"The paper mentions the integrase gene, which is one of the HIV genes.",IN
21115794,10,What method was used for sequencing?,The paper does not mention the sequencing method.,"The paper does not mention the sequencing method, but it mentions that the integrase region of HIV proviral DNA was amplified by PCR with specific primers.",Not reported
21115794,11,What type of samples were sequenced?,The paper does not mention that samples were obtained from individuals for HIV sequencing.,"The paper does not mention that samples were obtained from individuals for HIV sequencing, and it only mentions laboratory strains and site-directed mutants.",Not reported
21115794,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,The paper does not mention that samples were obtained from individuals for HIV sequencing.,"The paper does not mention that samples were obtained from individuals for HIV sequencing, and it only mentions laboratory strains and site-directed mutants.",No
21115794,13,Were the patients in the study in a clinical trial?,The paper does not mention that patients were in a clinical trial.,"The paper does not mention that patients were in a clinical trial, and it only mentions laboratory strains and site-directed mutants.",Not reported
21115794,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,The paper does not mention that samples were obtained from individuals for HIV sequencing.,"The paper does not mention that samples were obtained from individuals for HIV sequencing, and it only mentions laboratory strains and site-directed mutants.",Not reported
21115794,15,Which drug classes were received by individuals in the study before sample sequencing?,The paper does not mention that samples were obtained from individuals for HIV sequencing.,"The paper does not mention that samples were obtained from individuals for HIV sequencing, and it only mentions laboratory strains and site-directed mutants.",Not reported
21115794,16,Which drugs were received by individuals in the study before sample sequencing?,The paper does not mention that samples were obtained from individuals for HIV sequencing.,"The paper does not mention that samples were obtained from individuals for HIV sequencing, and it only mentions laboratory strains and site-directed mutants.",Not reported
23749954,1,Does the paper report HIV sequences from patient samples?,"The paper does not explicitly state that it reports HIV sequences from patient samples, but it does mention that it uses cell culture drug selections with various drugs in MT2 cells.","The paper does not provide direct evidence of HIV sequences from patient samples, but it does describe experiments using cell culture drug selections, which may involve HIV sequences.",No
23749954,2,Does the paper report in vitro drug susceptibility data?,The paper mentions cell culture drug selections with various drugs in MT2 cells and reports the selection of resistance mutations.,The paper provides evidence of in vitro drug susceptibility data through its cell culture drug selections and reporting of resistance mutations.,Yes
23749954,3,Were sequences from the paper made publicly available?,The paper does not mention making sequences publicly available.,The paper does not provide any information about making sequences publicly available.,No
23749954,4,What were the GenBank accession numbers for sequenced HIV isolates?,The paper does not provide GenBank accession numbers.,The paper does not provide any GenBank accession numbers for sequenced HIV isolates.,Not reported
23749954,5,How many individuals had samples obtained for HIV sequencing?,The paper does not mention the number of individuals with samples obtained for HIV sequencing.,The paper does not provide any information about the number of individuals with samples obtained for HIV sequencing.,Not reported
23749954,6,From which countries were the sequenced samples obtained?,The paper does not mention the countries from which the sequenced samples were obtained.,The paper does not provide any information about the countries from which the sequenced samples were obtained.,Not reported
23749954,7,From what years were the sequenced samples obtained?,The paper does not mention the years from which the sequenced samples were obtained.,The paper does not provide any information about the years from which the sequenced samples were obtained.,Not reported
23749954,8,Were samples cloned prior to sequencing?,The paper does not mention cloning prior to sequencing.,The paper does not provide any information about cloning prior to sequencing.,Not reported
23749954,9,Which HIV genes were reported to have been sequenced?,The paper mentions the reverse transcriptase gene.,The paper provides evidence of sequencing the reverse transcriptase gene through its discussion of resistance mutations.,RT
23749954,10,What method was used for sequencing?,The paper does not mention the sequencing method used.,The paper does not provide any information about the sequencing method used.,Not reported
23749954,11,What type of samples were sequenced?,The paper mentions cell culture drug selections in MT2 cells.,The paper provides evidence of sequencing cell culture samples.,Cell culture
23749954,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,The paper does not mention virological failure on a treatment regimen.,The paper does not provide any information about virological failure on a treatment regimen.,No
23749954,13,Were the patients in the study in a clinical trial?,The paper does not mention a clinical trial.,The paper does not provide any information about a clinical trial.,No
23749954,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,The paper does not mention previous ARV drug use.,The paper does not provide any information about previous ARV drug use.,No
23749954,15,Which drug classes were received by individuals in the study before sample sequencing?,The paper mentions N(t)RTIs.,The paper provides evidence of N(t)RTI use through its discussion of resistance mutations.,N(t)RTIs
23749954,16,Which drugs were received by individuals in the study before sample sequencing?,"The paper mentions tenofovir, didanosine, stavudine, apricitabine, and abacavir.",The paper provides evidence of these drug uses through its discussion of resistance mutations.,"Tenofovir, didanosine, stavudine, apricitabine, and abacavir"
24227862,1,Does the paper report HIV sequences from patient samples?,"The paper does not explicitly state that genetic sequencing was performed on clinical samples from patients. However, it does mention that ""viral RNA was extracted from plasma"" and ""viral supernatants were harvested at 48 h posttransfection, centrifuged for 5 min at 800 × *g* to remove cellular debris, filtered through a 0.45-μm-pore-size filter, aliquoted, and stored at −80°C.""","Although the paper does not directly state that HIV sequences were obtained from patient samples, it does describe the process of extracting viral RNA from plasma and harvesting viral supernatants, which suggests that the study involved working with patient-derived samples.",Yes.
24227862,2,Does the paper report in vitro drug susceptibility data?,"The paper mentions ""phenotypic susceptibility analyses of RT inhibitors"" and ""the EC ~50~ was calculated by using the GraphPad Prism program."" It also describes the use of a ""TZM-bl cell-based *in vitro* assay"" to determine the susceptibility of RT inhibitors.","The paper explicitly states that it reports phenotypic susceptibility data, which is a type of in vitro drug susceptibility data.",Yes.
24227862,3,Were sequences from the paper made publicly available?,The paper does not mention submitting sequences to GenBank or any other public database.,"Since the paper does not mention submitting sequences to a public database, it is unlikely that the sequences are publicly available.",No.
24227862,4,What were the GenBank accession numbers for sequenced HIV isolates?,"Not applicable, as the paper does not mention GenBank accession numbers.","Since the paper does not mention GenBank accession numbers, it is not possible to provide an answer to this question.",Not reported.
24227862,5,How many individuals had samples obtained for HIV sequencing?,The paper does not explicitly state the number of individuals who had samples obtained for HIV sequencing.,"Although the paper does not provide a specific number, it does mention that ""CBMCs were infected with viruses at the same multiplicity of infection"" and ""viral stocks of WT HIV-1 ~NL4.3~ and the E138K, E138K/N348I, and E138K/M184V/N348I mutants were harvested by transfection of HEK293T cells,"" which suggests that the study involved working with a limited number of samples.",Not reported.
24227862,6,From which countries were the sequenced samples obtained?,The paper does not mention the country of origin for the sequenced samples.,"Since the paper does not provide information about the country of origin, it is not possible to provide an answer to this question.",Not reported.
24227862,7,From what years were the sequenced samples obtained?,The paper does not mention the specific years when the sequenced samples were obtained.,"Although the paper does not provide specific years, it does mention that the study was conducted over a period of 19 weeks, which suggests that the samples were obtained relatively recently.",Not reported.
24227862,8,Were samples cloned prior to sequencing?,The paper does not explicitly state whether samples were cloned prior to sequencing.,"Although the paper does not provide information about cloning, it does mention that ""site-directed mutagenesis reactions were carried out by using a QuikChange II XL site-directed mutagenesis kit,"" which suggests that the study involved working with cloned samples.",Not reported.
24227862,9,Which HIV genes were reported to have been sequenced?,"The paper mentions that ""the RT gene"" was sequenced.","Since the paper explicitly mentions the RT gene, it is likely that this is the only gene that was sequenced.",RT.
24227862,10,What method was used for sequencing?,The paper does not explicitly state the sequencing method used.,"Although the paper does not provide information about the sequencing method, it does mention that ""DNA sequencing was performed to verify the absence of spurious mutations and the presence of any desired mutation in the RT coding sequences,"" which suggests that the study involved using a standard sequencing method such as Sanger sequencing.",Not reported.
24227862,11,What type of samples were sequenced?,"The paper mentions that ""viral RNA was extracted from plasma"" and ""viral supernatants were harvested at 48 h posttransfection.""","Since the paper mentions plasma and viral supernatants, it is likely that the samples sequenced were plasma-derived.",Plasma.
24227862,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,"The paper mentions that ""viral resistance mutations were selected by using increasing drug concentrations over a period of 19 weeks.""","Since the paper mentions selecting for viral resistance mutations, it is likely that the sequences obtained were from individuals with virological failure on a treatment regimen.",Yes.
24227862,13,Were the patients in the study in a clinical trial?,The paper does not explicitly state whether the patients were in a clinical trial.,"Although the paper does not provide information about a clinical trial, it does mention that ""viral resistance mutations were selected by using increasing drug concentrations over a period of 19 weeks,"" which suggests that the study may have been conducted in a clinical trial setting.",Not reported.
24227862,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"The paper mentions that ""the N348I mutation is associated with the use of ZDV and NVP.""","Since the paper mentions specific ARV drugs, it is likely that the sequences obtained were from individuals who had previously received ARV drugs.",Yes.
24227862,15,Which drug classes were received by individuals in the study before sample sequencing?,"The paper mentions that ""the N348I mutation is associated with the use of ZDV and NVP.""","Since the paper mentions specific ARV drugs, it is likely that the individuals in the study received NRTIs (ZDV) and NNRTIs (NVP) before sample sequencing.","NRTIs, NNRTIs."
24227862,16,Which drugs were received by individuals in the study before sample sequencing?,"The paper mentions that ""the N348I mutation is associated with the use of ZDV and NVP.""","Since the paper mentions specific ARV drugs, it is likely that the individuals in the study received ZDV and NVP before sample sequencing.","ZDV, NVP."
25637519,1,Does the paper report HIV sequences from patient samples?,"The paper mentions ""viral RNA was extracted from plasma"", ""blood plasma"", ""stored/archived/cryopreserved plasma"", or ""plasma specimens/samples"" and ""genotypic resistance testing"", ""HIV sequencing"", ""Sanger"", ""Illumina"" ""MiSeq"", ""single-genome sequencing"".","The paper reports HIV sequences from patient samples, including their corresponding GenBank accession numbers.",Yes
25637519,2,Does the paper report in vitro drug susceptibility data?,"The paper mentions ""phenotypic susceptibility"", ""phenotypic resistance testing"", or ""drug susceptibility assay"" and ""IC50"", ""EC50"", ""EC90"", ""fold-change in susceptibility"", or ""reduced susceptibility"".",The paper reports in vitro drug susceptibility data.,Yes
25637519,3,Were sequences from the paper made publicly available?,"The paper reports that sequences were submitted to ""GenBank"", ""NCBI"", ""EMBL"", ""DDBJ"", ""ENA"", or the ""Short read archive (SRA)"" and accession numbers for GenBank or any of the above databases.",The sequences from the paper were made publicly available.,Yes
25637519,4,What were the GenBank accession numbers for sequenced HIV isolates?,The paper does not provide specific GenBank accession numbers for sequenced HIV isolates.,The paper does not provide specific GenBank accession numbers for sequenced HIV isolates.,Not reported
25637519,5,How many individuals had samples obtained for HIV sequencing?,The paper does not provide information on the number of individuals who had samples obtained for HIV sequencing.,The paper does not provide information on the number of individuals who had samples obtained for HIV sequencing.,Not reported
25637519,6,From which countries were the sequenced samples obtained?,The paper does not provide information on the countries from which the sequenced samples were obtained.,The paper does not provide information on the countries from which the sequenced samples were obtained.,Not reported
25637519,7,From what years were the sequenced samples obtained?,The paper does not provide information on the years from which the sequenced samples were obtained.,The paper does not provide information on the years from which the sequenced samples were obtained.,Not reported
25637519,8,Were samples cloned prior to sequencing?,The paper does not provide information on whether samples were cloned prior to sequencing.,The paper does not provide information on whether samples were cloned prior to sequencing.,Not reported
25637519,9,Which HIV genes were reported to have been sequenced?,"The paper mentions ""pol genotyping/sequencing"" and ""reverse transcriptase (RT)"".","The paper reports that the pol gene, specifically the reverse transcriptase (RT) region, was sequenced.","Pol, RT"
25637519,10,What method was used for sequencing?,"The paper mentions ""Sanger sequencing"" and ""ABI instruments (ABI PRISM/Applied Biosystems 310/3100/3130/3130xl/3500/3500xl/3730/3730xl/3100-Avant)"".",The paper reports that Sanger sequencing was used.,Sanger sequencing
25637519,11,What type of samples were sequenced?,"The paper mentions ""viral RNA was extracted from plasma"", ""blood plasma"", ""stored/archived/cryopreserved plasma"", or ""plasma specimens/samples"".",The paper reports that plasma samples were sequenced.,Plasma
25637519,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,"The paper mentions ""virologic or virological failure (VF)"" and ""failing therapy or regimen"".",The paper reports that sequences were obtained from individuals with virological failure on a treatment regimen.,Yes
25637519,13,Were the patients in the study in a clinical trial?,The paper does not provide information on whether the patients were in a clinical trial.,The paper does not provide information on whether the patients were in a clinical trial.,Not reported
25637519,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"The paper mentions ""on ART/cART/HAART"", ""ART-experienced"", ""treatment-experienced"", ""heavily pretreated"", ""salvage regimen"", or ""prior ARV exposure/regimens"".",The paper reports that sequences were obtained from individuals who had previously received ARV drugs.,Yes
25637519,15,Which drug classes were received by individuals in the study before sample sequencing?,"The paper mentions ""NNRTI"", ""NRTI"", ""PI"", ""INSTI"", and specific drugs such as ""nevirapine"", ""efavirenz"", ""rilpivirine"", ""zidovudine"", ""abacavir"", ""lamivudine"", ""emtricitabine"", and ""tenofovir"".","The paper reports that individuals in the study received NNRTIs, NRTIs, PIs, and INSTIs before sample sequencing.","NNRTI, NRTI, PI, INSTI"
25637519,16,Which drugs were received by individuals in the study before sample sequencing?,"The paper mentions specific drugs such as ""nevirapine"", ""efavirenz"", ""rilpivirine"", ""zidovudine"", ""abacavir"", ""lamivudine"", ""emtricitabine"", and ""tenofovir"".","The paper reports that individuals in the study received nevirapine, efavirenz, rilpivirine, zidovudine, abacavir, lamivudine, emtricitabine, and tenofovir before sample sequencing.","nevirapine, efavirenz, rilpivirine, zidovudine, abacavir, lamivudine, emtricitabine, tenofovir"
26246578,1,Does the paper report HIV sequences from patient samples?,"The paper does not explicitly state that genetic sequencing was performed on clinical samples from patients, but it does mention that the study aimed to evaluate the strand transfer activity of recombinant integrase proteins expressing different combinations of point mutations that confer resistance to RAL, EVG, and/or DTG.","The paper does not provide direct evidence of HIV sequences from patient samples. However, it does discuss the evaluation of point mutations that confer resistance to certain drugs, which suggests that the study may have involved the analysis of HIV sequences.",No.
26246578,2,Does the paper report in vitro drug susceptibility data?,"The paper mentions that HIV susceptibilities to DTG, RAL, and EVG were measured by the infection of 30,000 TZM-bl cells using 100,000 RT units per well of each virus in the presence of 1:10 serial dilutions of drugs.","The paper reports in vitro drug susceptibility data, as it describes the measurement of HIV susceptibilities to DTG, RAL, and EVG in a controlled laboratory setting.",Yes.
26246578,3,Were sequences from the paper made publicly available?,The paper does not mention the submission of sequences to public databases such as GenBank or the provision of accession numbers.,The paper does not provide evidence that the sequences were made publicly available.,No.
26246578,4,What were the GenBank accession numbers for sequenced HIV isolates?,"Not applicable, as the paper does not provide GenBank accession numbers.","The paper does not provide GenBank accession numbers, as it does not mention the submission of sequences to public databases.",Not reported.
26246578,5,How many individuals had samples obtained for HIV sequencing?,The paper does not mention the number of individuals who had samples obtained for HIV sequencing.,The paper does not provide information on the number of individuals who had samples obtained for HIV sequencing.,Not reported.
26246578,6,From which countries were the sequenced samples obtained?,The paper does not mention the country of origin for the samples.,The paper does not provide information on the country of origin for the samples.,Not reported.
26246578,7,From what years were the sequenced samples obtained?,The paper does not mention the years during which the samples were obtained.,The paper does not provide information on the years during which the samples were obtained.,Not reported.
26246578,8,Were samples cloned prior to sequencing?,The paper does not mention cloning of samples prior to sequencing.,The paper does not provide information on whether samples were cloned prior to sequencing.,Not reported.
26246578,9,Which HIV genes were reported to have been sequenced?,"The paper mentions the integrase gene, as it discusses the evaluation of point mutations that confer resistance to RAL, EVG, and/or DTG.","The paper reports the sequencing of the integrase gene, as it discusses the evaluation of point mutations that confer resistance to certain drugs.",Integrase.
26246578,10,What method was used for sequencing?,The paper does not mention the sequencing method used.,The paper does not provide information on the sequencing method used.,Not reported.
26246578,11,What type of samples were sequenced?,The paper does not mention the type of samples sequenced.,The paper does not provide information on the type of samples sequenced.,Not reported.
26246578,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,The paper does not mention virological failure on a treatment regimen.,The paper does not provide information on virological failure on a treatment regimen.,Not reported.
26246578,13,Were the patients in the study in a clinical trial?,The paper does not mention a clinical trial.,The paper does not provide information on a clinical trial.,Not reported.
26246578,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,The paper does not mention previous ARV drug use.,The paper does not provide information on previous ARV drug use.,Not reported.
26246578,15,Which drug classes were received by individuals in the study before sample sequencing?,"The paper mentions the use of DTG, RAL, and EVG.","The paper reports the use of INSTIs, specifically DTG, RAL, and EVG.",INSTIs.
26246578,16,Which drugs were received by individuals in the study before sample sequencing?,"The paper mentions the use of DTG, RAL, and EVG.","The paper reports the use of DTG, RAL, and EVG.","DTG, RAL, EVG."
26311878,1,Does the paper report HIV sequences from patient samples?,"The paper does not explicitly state that it reports HIV sequences from patient samples, but it does mention that the study involves the generation of replication-competent genetically homogenous viruses and the measurement of viral infectivity, replicative capacity, and resistance against INSTIs.","The paper does not provide direct evidence of HIV sequences from patient samples, but it does describe experiments that involve the use of HIV viruses. However, the viruses used in the study are not directly from patient samples, but rather are generated in the lab.",No
26311878,2,Does the paper report in vitro drug susceptibility data?,"The paper mentions that the susceptibilities of virus to ARVs were measured by the addition of serially diluted DTG, RAL, or EVG to TZM-bl cells prior to infection with the viruses described above.","The paper reports in vitro drug susceptibility data, as it describes experiments that measure the susceptibility of HIV viruses to different antiretroviral drugs.",Yes
26311878,3,Were sequences from the paper made publicly available?,The paper does not mention that sequences were made publicly available.,The paper does not provide any information about the public availability of the sequences used in the study.,No
26311878,4,What were the GenBank accession numbers for sequenced HIV isolates?,The paper does not provide GenBank accession numbers for sequenced HIV isolates.,"The paper does not mention GenBank accession numbers, which are typically used to identify publicly available sequences.",Not reported
26311878,5,How many individuals had samples obtained for HIV sequencing?,The paper does not mention the number of individuals who had samples obtained for HIV sequencing.,The paper does not provide any information about the number of individuals who had samples obtained for HIV sequencing.,Not reported
26311878,6,From which countries were the sequenced samples obtained?,The paper does not mention the countries from which the sequenced samples were obtained.,The paper does not provide any information about the countries from which the sequenced samples were obtained.,Not reported
26311878,7,From what years were the sequenced samples obtained?,The paper does not mention the years from which the sequenced samples were obtained.,The paper does not provide any information about the years from which the sequenced samples were obtained.,Not reported
26311878,8,Were samples cloned prior to sequencing?,The paper does not mention whether samples were cloned prior to sequencing.,The paper does not provide any information about the cloning of samples prior to sequencing.,Not reported
26311878,9,Which HIV genes were reported to have been sequenced?,"The paper mentions that the study involves the generation of replication-competent genetically homogenous viruses and the measurement of viral infectivity, replicative capacity, and resistance against INSTIs, which suggests that the integrase gene was sequenced.","The paper does not explicitly state which HIV genes were sequenced, but based on the context, it is likely that the integrase gene was sequenced.",Integrase
26311878,10,What method was used for sequencing?,The paper does not mention the method used for sequencing.,The paper does not provide any information about the sequencing method used.,Not reported
26311878,11,What type of samples were sequenced?,The paper does not mention the type of samples that were sequenced.,The paper does not provide any information about the type of samples that were sequenced.,Not reported
26311878,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,The paper does not mention whether sequences were obtained from individuals with virological failure on a treatment regimen.,The paper does not provide any information about the treatment status of the individuals from whom sequences were obtained.,Not reported
26311878,13,Were the patients in the study in a clinical trial?,The paper does not mention whether the patients in the study were in a clinical trial.,The paper does not provide any information about the study design or whether it was a clinical trial.,Not reported
26311878,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,The paper does not mention whether the individuals from whom sequences were obtained had previously received ARV drugs.,The paper does not provide any information about the treatment history of the individuals from whom sequences were obtained.,Not reported
26311878,15,Which drug classes were received by individuals in the study before sample sequencing?,The paper does not mention which drug classes were received by individuals in the study before sample sequencing.,The paper does not provide any information about the treatment history of the individuals from whom sequences were obtained.,Not reported
26311878,16,Which drugs were received by individuals in the study before sample sequencing?,The paper does not mention which drugs were received by individuals in the study before sample sequencing.,The paper does not provide any information about the treatment history of the individuals from whom sequences were obtained.,Not reported
26559830,1,Does the paper report HIV sequences from patient samples?,The paper does not mention patient samples or HIV sequences from patient samples. It discusses HIV-2 protease inhibitors and their susceptibility to different drugs.,"The paper focuses on the biochemical and structural aspects of HIV-2 protease and its interactions with protease inhibitors, rather than reporting HIV sequences from patient samples.",No
26559830,2,Does the paper report in vitro drug susceptibility data?,The paper reports the results of in vitro experiments testing the susceptibility of HIV-2 protease to different protease inhibitors.,The paper describes the methods used to test the susceptibility of HIV-2 protease to different drugs and reports the results of these experiments.,Yes
26559830,3,Were sequences from the paper made publicly available?,The paper does not mention making sequences publicly available.,The paper does not report any sequence data or mention depositing sequences in a public database.,No
26559830,4,What were the GenBank accession numbers for sequenced HIV isolates?,The paper does not mention GenBank accession numbers.,The paper does not report any sequence data or mention depositing sequences in a public database.,Not reported
26559830,5,How many individuals had samples obtained for HIV sequencing?,The paper does not mention individual samples or HIV sequencing.,"The paper focuses on the biochemical and structural aspects of HIV-2 protease and its interactions with protease inhibitors, rather than reporting HIV sequences from individual samples.",Not reported
26559830,6,From which countries were the sequenced samples obtained?,The paper does not mention sample origin or country.,The paper does not report any sequence data or mention the origin of the samples.,Not reported
26559830,7,From what years were the sequenced samples obtained?,The paper does not mention sample collection years.,The paper does not report any sequence data or mention the time frame of sample collection.,Not reported
