PMID,QID,Question,Answer
40431742,16,Which drugs were received by individuals in the study before sample sequencing?,"Not reported

```

Note: The paper does not provide specific information about the GenBank accession numbers for sequenced HIV isolates, the method used for sequencing, or the specific drugs received by individuals in the study before sample sequencing."
40490983,1,Does the paper report HIV sequences from patient samples?,Yes
40490983,2,Does the paper report in vitro drug susceptibility data?,No
40490983,3,Were sequences from the paper made publicly available?,No
40490983,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
40490983,5,How many individuals had samples obtained for HIV sequencing?,187
40490983,6,From which countries were the sequenced samples obtained?,Kenya
40490983,7,From what years were the sequenced samples obtained?,2011-2021
40490983,8,Were samples cloned prior to sequencing?,No
40490983,9,Which HIV genes were reported to have been sequenced?,"PR, RT"
40490983,10,What method was used for sequencing?,Not reported
40490983,11,What type of samples were sequenced?,Plasma
40490983,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
40490983,13,Were the patients in the study in a clinical trial?,No
40490983,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
40490983,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI"
40490983,16,Which drugs were received by individuals in the study before sample sequencing?,"ATV/r, LPV/r, TDF, 3TC, ABC, AZT, EFV, NVP, DTG, RAL, DRV/r, ETR, RPV
```"
40573423,1,Does the paper report HIV sequences from patient samples?,Yes
40573423,2,Does the paper report in vitro drug susceptibility data?,Yes
40573423,3,Were sequences from the paper made publicly available?,Yes
40573423,4,What were the GenBank accession numbers for sequenced HIV isolates?,
40573423,5,How many individuals had samples obtained for HIV sequencing?,487
40573423,6,From which countries were the sequenced samples obtained?,South Korea
40573423,7,From what years were the sequenced samples obtained?,2021-2024
40573423,8,Were samples cloned prior to sequencing?,No
40573423,9,Which HIV genes were reported to have been sequenced?,"env, gag, pol, PR, RT, IN"
40573423,10,What method was used for sequencing?,Sanger sequencing
40573423,11,What type of samples were sequenced?,"Plasma, serum"
40573423,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
40573423,13,Were the patients in the study in a clinical trial?,
40573423,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,
40573423,15,Which drug classes were received by individuals in the study before sample sequencing?,
40573423,16,Which drugs were received by individuals in the study before sample sequencing?,
40596906,1,Does the paper report HIV sequences from patient samples?,
40596906,2,Does the paper report in vitro drug susceptibility data?,
40596906,3,Were sequences from the paper made publicly available?,
40596906,4,What were the GenBank accession numbers for sequenced HIV isolates?,
40596906,5,How many individuals had samples obtained for HIV sequencing?,
40596906,6,From which countries were the sequenced samples obtained?,
40596906,7,From what years were the sequenced samples obtained?,
40596906,8,Were samples cloned prior to sequencing?,
40596906,9,Which HIV genes were reported to have been sequenced?,
40596906,10,What method was used for sequencing?,
40596906,11,What type of samples were sequenced?,
40596906,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,
40596906,13,Were the patients in the study in a clinical trial?,
40596906,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,
40596906,15,Which drug classes were received by individuals in the study before sample sequencing?,
40596906,16,Which drugs were received by individuals in the study before sample sequencing?,
40713598,1,Does the paper report HIV sequences from patient samples?,"Yes

```

```"
40713598,2,Does the paper report in vitro drug susceptibility data?,"No

```

```"
40713598,3,Were sequences from the paper made publicly available?,"No

```

```"
40713598,4,What were the GenBank accession numbers for sequenced HIV isolates?,
40713598,5,How many individuals had samples obtained for HIV sequencing?,"20

```

```"
40713598,6,From which countries were the sequenced samples obtained?,"Ghana

```

```"
40713598,7,From what years were the sequenced samples obtained?,"Not reported

```

```"
40713598,8,Were samples cloned prior to sequencing?,"No

```

```"
40713598,9,Which HIV genes were reported to have been sequenced?,"PR, RT, Pol

```

```"
40713598,10,What method was used for sequencing?,"NGS

```

```"
40713598,11,What type of samples were sequenced?,"Plasma

```

```"
40713598,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,"Yes

```

```"
40713598,13,Were the patients in the study in a clinical trial?,"No

```

```"
40713598,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"Yes

```

```"
40713598,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI

```

```"
40713598,16,Which drugs were received by individuals in the study before sample sequencing?,"3TC, ABC, EFV, NVP, ZDV

```

```"
40763144,1,Does the paper report HIV sequences from patient samples?,Yes
40763144,2,Does the paper report in vitro drug susceptibility data?,No
40763144,3,Were sequences from the paper made publicly available?,No
40763144,4,What were the GenBank accession numbers for sequenced HIV isolates?,
40763144,5,How many individuals had samples obtained for HIV sequencing?,295
40763144,6,From which countries were the sequenced samples obtained?,Uganda
40763144,7,From what years were the sequenced samples obtained?,2021-2023
40763144,8,Were samples cloned prior to sequencing?,No
40763144,9,Which HIV genes were reported to have been sequenced?,Not reported
40763144,10,What method was used for sequencing?,Not reported
40763144,11,What type of samples were sequenced?,Not reported
40763144,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
40763144,13,Were the patients in the study in a clinical trial?,No
40763144,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
40763144,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI, INSTI"
40763144,16,Which drugs were received by individuals in the study before sample sequencing?,"ABC, 3TC, AZT, TDF, DTG, ATVr, LPVr, EFV, NVP, RAL, EVG, BIC, CAB, MVC, FTV, IBV, LPV, ATV, RTV, NFV, IDV, TPV, SQV, DRV, DOR, RAL, EVG, BIC, CAB, MVC, FTV, IBV, LPV, ATV, RTV, NFV, IDV, TPV, SQV, DRV, DOR
```"
40779404,1,Does the paper report HIV sequences from patient samples?,Yes
40779404,2,Does the paper report in vitro drug susceptibility data?,No
40779404,3,Were sequences from the paper made publicly available?,No
40779404,4,What were the GenBank accession numbers for sequenced HIV isolates?,
40779404,5,How many individuals had samples obtained for HIV sequencing?,2028
40779404,6,From which countries were the sequenced samples obtained?,Not reported
40779404,7,From what years were the sequenced samples obtained?,Not reported
40779404,8,Were samples cloned prior to sequencing?,No
40779404,9,Which HIV genes were reported to have been sequenced?,RT
40779404,10,What method was used for sequencing?,Not reported
40779404,11,What type of samples were sequenced?,Not reported
40779404,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
40779404,13,Were the patients in the study in a clinical trial?,Yes
40779404,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
40779404,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, INSTI"
40779404,16,Which drugs were received by individuals in the study before sample sequencing?,"TAF, FTC, BIC

```

Note: The paper does not provide specific details on the sequencing methods, sample types, or countries where the samples were obtained."
40839365,1,Does the paper report HIV sequences from patient samples?,Yes
40839365,2,Does the paper report in vitro drug susceptibility data?,No
40839365,3,Were sequences from the paper made publicly available?,No
40839365,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
40839365,5,How many individuals had samples obtained for HIV sequencing?,213
40839365,6,From which countries were the sequenced samples obtained?,Malawi
40839365,7,From what years were the sequenced samples obtained?,Not reported
40839365,8,Were samples cloned prior to sequencing?,
40839365,9,Which HIV genes were reported to have been sequenced?,"PR, RT, IN"
40839365,10,What method was used for sequencing?,Sanger sequencing
40839365,11,What type of samples were sequenced?,Plasma
40839365,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
40839365,13,Were the patients in the study in a clinical trial?,No
40839365,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
40839365,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, INSTI"
40839365,16,Which drugs were received by individuals in the study before sample sequencing?,"DTG, 3TC, FTC, TDF, ABC, D4T, DDI, EFV, NVP, RAL, EVG, BIC, CAB, ATV, LPV/r, SQV, IDV, NFV, TPV, FPV

```

```"
40857111,1,Does the paper report HIV sequences from patient samples?,Yes
40857111,2,Does the paper report in vitro drug susceptibility data?,No
40857111,3,Were sequences from the paper made publicly available?,No
40857111,4,What were the GenBank accession numbers for sequenced HIV isolates?,
40857111,5,How many individuals had samples obtained for HIV sequencing?,Not reported
40857111,6,From which countries were the sequenced samples obtained?,Not reported
40857111,7,From what years were the sequenced samples obtained?,Not reported
40857111,8,Were samples cloned prior to sequencing?,Not reported
40857111,9,Which HIV genes were reported to have been sequenced?,"PR, RT, IN"
40857111,10,What method was used for sequencing?,Not reported
40857111,11,What type of samples were sequenced?,"Plasma, serum, PBMCs, proviral DNA, dried blood spots"
40857111,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
40857111,13,Were the patients in the study in a clinical trial?,Yes
40857111,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
40857111,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI, INSTI"
40857111,16,Which drugs were received by individuals in the study before sample sequencing?,"BIC, DTG, FTC, TAF, TDF

```

Note: The paper does not provide specific information for some of the questions, so the answers are ""Not reported"" or ""Not applicable"" as per the guidelines."
40872801,1,Does the paper report HIV sequences from patient samples?,Yes
40872801,2,Does the paper report in vitro drug susceptibility data?,No
40872801,3,Were sequences from the paper made publicly available?,Yes
40872801,4,What were the GenBank accession numbers for sequenced HIV isolates?,FJ800379–FJ800386; GQ477441–GQ477451; KP170487
40872801,5,How many individuals had samples obtained for HIV sequencing?,9685
40872801,6,From which countries were the sequenced samples obtained?,Tanzania
40872801,7,From what years were the sequenced samples obtained?,2004–2024
40872801,8,Were samples cloned prior to sequencing?,No
40872801,9,Which HIV genes were reported to have been sequenced?,Pol
40872801,10,What method was used for sequencing?,Sanger sequencing
40872801,11,What type of samples were sequenced?,"Plasma, serum, PBMCs, proviral DNA, dried blood spots"
40872801,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
40872801,13,Were the patients in the study in a clinical trial?,No
40872801,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
40872801,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTIs, NNRTIs, PIs, INSTIs"
40872801,16,Which drugs were received by individuals in the study before sample sequencing?,"AZT, 3TC, FTC, TDF, EFV, NVP, RPV, DTG, CAB, LEN
```"
40938120,1,Does the paper report HIV sequences from patient samples?,
40938120,2,Does the paper report in vitro drug susceptibility data?,
40938120,3,Were sequences from the paper made publicly available?,
40938120,4,What were the GenBank accession numbers for sequenced HIV isolates?,
40938120,5,How many individuals had samples obtained for HIV sequencing?,
40938120,6,From which countries were the sequenced samples obtained?,
40938120,7,From what years were the sequenced samples obtained?,
40938120,8,Were samples cloned prior to sequencing?,
40938120,9,Which HIV genes were reported to have been sequenced?,
40938120,10,What method was used for sequencing?,
40938120,11,What type of samples were sequenced?,
40938120,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,
40938120,13,Were the patients in the study in a clinical trial?,
40938120,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,
40938120,15,Which drug classes were received by individuals in the study before sample sequencing?,
40938120,16,Which drugs were received by individuals in the study before sample sequencing?,
40938996,1,Does the paper report HIV sequences from patient samples?,Yes
40938996,2,Does the paper report in vitro drug susceptibility data?,Yes
40938996,3,Were sequences from the paper made publicly available?,No
40938996,4,What were the GenBank accession numbers for sequenced HIV isolates?,
40938996,5,How many individuals had samples obtained for HIV sequencing?,Not reported
40938996,6,From which countries were the sequenced samples obtained?,Not reported
40938996,7,From what years were the sequenced samples obtained?,Not reported
40938996,8,Were samples cloned prior to sequencing?,Not reported
40938996,9,Which HIV genes were reported to have been sequenced?,"Env, NC, IN"
40938996,10,What method was used for sequencing?,Not reported
40938996,11,What type of samples were sequenced?,PBMC
40938996,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
40938996,13,Were the patients in the study in a clinical trial?,Not reported
40938996,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
40938996,15,Which drug classes were received by individuals in the study before sample sequencing?,INSTI
40938996,16,Which drugs were received by individuals in the study before sample sequencing?,DTG
40965168,1,Does the paper report HIV sequences from patient samples?,"Yes

```

```"
40965168,2,Does the paper report in vitro drug susceptibility data?,"Yes

```

```"
40965168,3,Were sequences from the paper made publicly available?,"Not reported

```

```"
40965168,4,What were the GenBank accession numbers for sequenced HIV isolates?,
40965168,5,How many individuals had samples obtained for HIV sequencing?,"24

```

```"
40965168,6,From which countries were the sequenced samples obtained?,"Not reported

```

```"
40965168,7,From what years were the sequenced samples obtained?,"Not reported

```

```"
40965168,8,Were samples cloned prior to sequencing?,"Yes

```

```"
40965168,9,Which HIV genes were reported to have been sequenced?,"PR, RT

```

```"
40965168,10,What method was used for sequencing?,"Sanger sequencing

```

```"
40965168,11,What type of samples were sequenced?,"Plasma

```

```"
40965168,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,"No

```

```"
40965168,13,Were the patients in the study in a clinical trial?,"No

```

```"
40965168,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"No

```

```"
40965168,15,Which drug classes were received by individuals in the study before sample sequencing?,"None

```

```"
40965168,16,Which drugs were received by individuals in the study before sample sequencing?,"None

```

```"
40974886,1,Does the paper report HIV sequences from patient samples?,Yes
40974886,2,Does the paper report in vitro drug susceptibility data?,No
40974886,3,Were sequences from the paper made publicly available?,No
40974886,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
40974886,5,How many individuals had samples obtained for HIV sequencing?,223
40974886,6,From which countries were the sequenced samples obtained?,Not reported
40974886,7,From what years were the sequenced samples obtained?,Not reported
40974886,8,Were samples cloned prior to sequencing?,No
40974886,9,Which HIV genes were reported to have been sequenced?,"PR, RT, IN"
40974886,10,What method was used for sequencing?,Not reported
40974886,11,What type of samples were sequenced?,Whole blood
40974886,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
40974886,13,Were the patients in the study in a clinical trial?,Yes
40974886,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
40974886,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI, INSTI"
40974886,16,Which drugs were received by individuals in the study before sample sequencing?,
41004608,1,Does the paper report HIV sequences from patient samples?,Yes
41004608,2,Does the paper report in vitro drug susceptibility data?,No
41004608,3,Were sequences from the paper made publicly available?,No
41004608,4,What were the GenBank accession numbers for sequenced HIV isolates?,
41004608,5,How many individuals had samples obtained for HIV sequencing?,1106
41004608,6,From which countries were the sequenced samples obtained?,United Kingdom
41004608,7,From what years were the sequenced samples obtained?,2015-2021
41004608,8,Were samples cloned prior to sequencing?,No
41004608,9,Which HIV genes were reported to have been sequenced?,All
41004608,10,What method was used for sequencing?,NGS
41004608,11,What type of samples were sequenced?,Not reported
41004608,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
41004608,13,Were the patients in the study in a clinical trial?,No
41004608,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
41004608,15,Which drug classes were received by individuals in the study before sample sequencing?,INSTI
41004608,16,Which drugs were received by individuals in the study before sample sequencing?,"Raltegravir, Dolutegravir, Elvitegravir, Bictegravir
```"
41012586,1,Does the paper report HIV sequences from patient samples?,Yes
41012586,2,Does the paper report in vitro drug susceptibility data?,No
41012586,3,Were sequences from the paper made publicly available?,No
41012586,4,What were the GenBank accession numbers for sequenced HIV isolates?,
41012586,5,How many individuals had samples obtained for HIV sequencing?,249
41012586,6,From which countries were the sequenced samples obtained?,Not reported
41012586,7,From what years were the sequenced samples obtained?,2017-2024
41012586,8,Were samples cloned prior to sequencing?,Not reported
41012586,9,Which HIV genes were reported to have been sequenced?,Not reported
41012586,10,What method was used for sequencing?,Not reported
41012586,11,What type of samples were sequenced?,Not reported
41012586,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
41012586,13,Were the patients in the study in a clinical trial?,No
41012586,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
41012586,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI, INSTI"
41012586,16,Which drugs were received by individuals in the study before sample sequencing?,
41023944,1,Does the paper report HIV sequences from patient samples?,Yes
41023944,2,Does the paper report in vitro drug susceptibility data?,No
41023944,3,Were sequences from the paper made publicly available?,No
41023944,4,What were the GenBank accession numbers for sequenced HIV isolates?,
41023944,5,How many individuals had samples obtained for HIV sequencing?,28
41023944,6,From which countries were the sequenced samples obtained?,Mozambique
41023944,7,From what years were the sequenced samples obtained?,2022-2024
41023944,8,Were samples cloned prior to sequencing?,No
41023944,9,Which HIV genes were reported to have been sequenced?,Integrase
41023944,10,What method was used for sequencing?,Sanger sequencing
41023944,11,What type of samples were sequenced?,Plasma
41023944,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
41023944,13,Were the patients in the study in a clinical trial?,No
41023944,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
41023944,15,Which drug classes were received by individuals in the study before sample sequencing?,DTG-based ART
41023944,16,Which drugs were received by individuals in the study before sample sequencing?,DTG
41029850,1,Does the paper report HIV sequences from patient samples?,Yes
41029850,2,Does the paper report in vitro drug susceptibility data?,No
41029850,3,Were sequences from the paper made publicly available?,Yes
41029850,4,What were the GenBank accession numbers for sequenced HIV isolates?,
41029850,5,How many individuals had samples obtained for HIV sequencing?,203
41029850,6,From which countries were the sequenced samples obtained?,Cameroon
41029850,7,From what years were the sequenced samples obtained?,2022-2023
41029850,8,Were samples cloned prior to sequencing?,No
41029850,9,Which HIV genes were reported to have been sequenced?,"PR, RT"
41029850,10,What method was used for sequencing?,Sanger sequencing
41029850,11,What type of samples were sequenced?,Not reported
41029850,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
41029850,13,Were the patients in the study in a clinical trial?,
41029850,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
41029850,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI/r"
41029850,16,Which drugs were received by individuals in the study before sample sequencing?,"ABC, AZT, TDF, 3TC, EFV, NVP, DTG, ATV, LPV, DRV, RPV, DOR, ETR"
41056006,1,Does the paper report HIV sequences from patient samples?,
41056006,2,Does the paper report in vitro drug susceptibility data?,
41056006,3,Were sequences from the paper made publicly available?,
41056006,4,What were the GenBank accession numbers for sequenced HIV isolates?,
41056006,5,How many individuals had samples obtained for HIV sequencing?,
41056006,6,From which countries were the sequenced samples obtained?,
41056006,7,From what years were the sequenced samples obtained?,
41056006,8,Were samples cloned prior to sequencing?,
41056006,9,Which HIV genes were reported to have been sequenced?,
41056006,10,What method was used for sequencing?,
41056006,11,What type of samples were sequenced?,
41056006,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,
41056006,13,Were the patients in the study in a clinical trial?,
41056006,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,
41056006,15,Which drug classes were received by individuals in the study before sample sequencing?,
41056006,16,Which drugs were received by individuals in the study before sample sequencing?,
41057785,1,Does the paper report HIV sequences from patient samples?,Yes
41057785,2,Does the paper report in vitro drug susceptibility data?,No
41057785,3,Were sequences from the paper made publicly available?,No
41057785,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
41057785,5,How many individuals had samples obtained for HIV sequencing?,235
41057785,6,From which countries were the sequenced samples obtained?,Uganda
41057785,7,From what years were the sequenced samples obtained?,2018-2023
41057785,8,Were samples cloned prior to sequencing?,Not reported
41057785,9,Which HIV genes were reported to have been sequenced?,Not reported
41057785,10,What method was used for sequencing?,Not reported
41057785,11,What type of samples were sequenced?,Not reported
41057785,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
41057785,13,Were the patients in the study in a clinical trial?,No
41057785,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
41057785,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI
```"
41057785,16,Which drugs were received by individuals in the study before sample sequencing?,
41088231,1,Does the paper report HIV sequences from patient samples?,Yes
41088231,2,Does the paper report in vitro drug susceptibility data?,No
41088231,3,Were sequences from the paper made publicly available?,
41088231,4,What were the GenBank accession numbers for sequenced HIV isolates?,
41088231,5,How many individuals had samples obtained for HIV sequencing?,
41088231,6,From which countries were the sequenced samples obtained?,
41088231,7,From what years were the sequenced samples obtained?,
41088231,8,Were samples cloned prior to sequencing?,
41088231,9,Which HIV genes were reported to have been sequenced?,
41088231,10,What method was used for sequencing?,
41088231,11,What type of samples were sequenced?,
41088231,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,
41088231,13,Were the patients in the study in a clinical trial?,
41088231,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,
41088231,15,Which drug classes were received by individuals in the study before sample sequencing?,
41088231,16,Which drugs were received by individuals in the study before sample sequencing?,
41091504,1,Does the paper report HIV sequences from patient samples?,Yes
41091504,2,Does the paper report in vitro drug susceptibility data?,Yes
41091504,3,Were sequences from the paper made publicly available?,No
41091504,4,What were the GenBank accession numbers for sequenced HIV isolates?,
41091504,5,How many individuals had samples obtained for HIV sequencing?,28
41091504,6,From which countries were the sequenced samples obtained?,Not reported
41091504,7,From what years were the sequenced samples obtained?,Not reported
41091504,8,Were samples cloned prior to sequencing?,No
41091504,9,Which HIV genes were reported to have been sequenced?,PR
41091504,10,What method was used for sequencing?,Not reported
41091504,11,What type of samples were sequenced?,Plasma
41091504,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
41091504,13,Were the patients in the study in a clinical trial?,Not reported
41091504,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
41091504,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
41091504,16,Which drugs were received by individuals in the study before sample sequencing?,"Not reported
```"
41093949,1,Does the paper report HIV sequences from patient samples?,Yes
41093949,2,Does the paper report in vitro drug susceptibility data?,Yes
41093949,3,Were sequences from the paper made publicly available?,Yes
41093949,4,What were the GenBank accession numbers for sequenced HIV isolates?,
41093949,5,How many individuals had samples obtained for HIV sequencing?,Not reported
41093949,6,From which countries were the sequenced samples obtained?,Not reported
41093949,7,From what years were the sequenced samples obtained?,Not reported
41093949,8,Were samples cloned prior to sequencing?,Yes
41093949,9,Which HIV genes were reported to have been sequenced?,Pol
41093949,10,What method was used for sequencing?,Not reported
41093949,11,What type of samples were sequenced?,Not reported
41093949,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
41093949,13,Were the patients in the study in a clinical trial?,No
41093949,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
41093949,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
41093949,16,Which drugs were received by individuals in the study before sample sequencing?,"Not reported
```"
41112839,1,Does the paper report HIV sequences from patient samples?,Yes
41112839,2,Does the paper report in vitro drug susceptibility data?,No
41112839,3,Were sequences from the paper made publicly available?,Yes
41112839,4,What were the GenBank accession numbers for sequenced HIV isolates?,
41112839,5,How many individuals had samples obtained for HIV sequencing?,237
41112839,6,From which countries were the sequenced samples obtained?,Senegal
