PMID,QID,Question,Answer
40938120,9,Which HIV genes were reported to have been sequenced?,"The HIV genes reported to have been sequenced are the protease (PR), reverse transcriptase (RT), and integrase (IN) genes."
40938120,10,What method was used for sequencing?,The method used for sequencing is Sanger sequencing and Next-generation sequencing (NGS).
40938120,11,What type of samples were sequenced?,The type of samples that were sequenced are plasma.
40938120,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No.
40938120,13,Were the patients in the study in a clinical trial?,No.
40938120,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No.
40938120,15,Which drug classes were received by individuals in the study before sample sequencing?,"The individuals in the study received NRTI, NNRTI, PI, INSTI, and CAI drug classes before sample sequencing."
40938120,16,Which drugs were received by individuals in the study before sample sequencing?,"The individuals in the study received the following drugs before sample sequencing: Abacavir (ABC), Zidovudine (AZT), Zalcitabine (DDC), Didanosine (DDI), Lamivudine (3TC), Stavudine (D4T), Emtricitabine (FTC), Tenofovir (TFV), Nevirapine (NVP), Delavirdine (DLV), Efavirenz (EFV), Etravirine (ETR), Rilpivirine (RPV), Doravirine (DOR), Amprenavir (APV), Lopinavir (LPV), Atazanavir (ATV), Derunavir (DRV), Raltegravir (RAL), Elvitegravir (EVG), Dolutegravir (DTG), Bictegravir (BIC), Cabotegravir (CAB), Lenacapavir (LEN), GS-CA1."
40938996,1,Does the paper report HIV sequences from patient samples?,
40938996,2,Does the paper report in vitro drug susceptibility data?,
40938996,3,Were sequences from the paper made publicly available?,
40938996,4,What were the GenBank accession numbers for sequenced HIV isolates?,
40938996,5,How many individuals had samples obtained for HIV sequencing?,
40938996,6,From which countries were the sequenced samples obtained?,
40938996,7,From what years were the sequenced samples obtained?,
40938996,8,Were samples cloned prior to sequencing?,
40938996,9,Which HIV genes were reported to have been sequenced?,
40938996,10,What method was used for sequencing?,
40938996,11,What type of samples were sequenced?,
40938996,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,
40938996,13,Were the patients in the study in a clinical trial?,
40938996,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,
40938996,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI, INSTI, CAI"
40938996,16,Which drugs were received by individuals in the study before sample sequencing?,
41129268,1,Does the paper report HIV sequences from patient samples?,
41129268,2,Does the paper report in vitro drug susceptibility data?,
41129268,3,Were sequences from the paper made publicly available?,
41129268,4,What were the GenBank accession numbers for sequenced HIV isolates?,
41129268,5,How many individuals had samples obtained for HIV sequencing?,
41129268,6,From which countries were the sequenced samples obtained?,
41129268,7,From what years were the sequenced samples obtained?,
41129268,8,Were samples cloned prior to sequencing?,
41129268,9,Which HIV genes were reported to have been sequenced?,
41129268,10,What method was used for sequencing?,
41129268,11,What type of samples were sequenced?,
41129268,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,
41129268,13,Were the patients in the study in a clinical trial?,
41129268,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,
41129268,15,Which drug classes were received by individuals in the study before sample sequencing?,
41129268,16,Which drugs were received by individuals in the study before sample sequencing?,
40490983,1,Does the paper report HIV sequences from patient samples?,No.
40490983,2,Does the paper report in vitro drug susceptibility data?,No.
40490983,3,Were sequences from the paper made publicly available?,No.
40490983,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported.
40490983,5,How many individuals had samples obtained for HIV sequencing?,Not reported.
40490983,6,From which countries were the sequenced samples obtained?,Not Found.
40490983,7,From what years were the sequenced samples obtained?,Not Found.
40490983,8,Were samples cloned prior to sequencing?,No.
40490983,9,Which HIV genes were reported to have been sequenced?,Unknown.
40490983,10,What method was used for sequencing?,Unknown.
40490983,11,What type of samples were sequenced?,Unknown.
40490983,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No.
40490983,13,Were the patients in the study in a clinical trial?,No.
40490983,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Unknown.
40490983,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI (Nucleoside Reverse Transcriptase Inhibitor) includes drugs: Abacavir (ABC), Zidovudine'(AZT), Zalcitabine (DDC), Didanosine (DDI), Lamivudine (3TC), Stavudine (D4T), Emtricitabine(FTC), Tenofovir (TFV). NNRTI (Non-Nucleosid Reverse Transcriptase Inhibitor) includes drugs: Nevirapine (NVP), Delavirdine (DLV), Efavirenz (EFV), Etravirine (ETR), Rilpivirine (RPV), Doravirine (DOR). PI (Protease Inhibitor) includes drugs:  Amprenavir (APV), Lopinavir'(LPV), Atazanavir (ATV), Derunavir (DRV), Nelfinavir (NFV). INSTI (Integrase Inhibitor), includes drugs: Raltegravir (RAL), Elvitegravir(EVG), Dolutagravir (DTG), Bictegravir (BIC), cabotagravir (CAB), Lenacapavir (LEN)."
40490983,16,Which drugs were received by individuals in the study before sample sequencing?,"The drugs received by individuals in the study before sample sequencing include Abacavir (ABC), Zidovudine'(AZT), Zalcitabine (DDC), Didanosine (DDI), Lamivudine (3TC), Stavudine (D4T), Emtricitabine(FTC), Tenofovir (TFV), Nevirapine (NVP), Delavirdine (DLV), Efavirenz (EFV), Etravirine (ETR), Rilpivirine (RPV), Doravirine (DOR), Amprenavir (APV), Lopinavir'(LPV), Atazanavir (ATV), Derunavir (DRV), Raltegravir (RAL), Elvitegravir(EVG), Dolutagravir (DTG), Bictegravir (BIC), cabotagravir (CAB), Lenacapavir (LEN), GS-CA1, and Lenacapavir (GS-6207)."
40974886,1,Does the paper report HIV sequences from patient samples?,Yes.
40974886,2,Does the paper report in vitro drug susceptibility data?,No.
40974886,3,Were sequences from the paper made publicly available?,Yes.
40974886,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported.
40974886,5,How many individuals had samples obtained for HIV sequencing?,241
40974886,6,From which countries were the sequenced samples obtained?,Not Found.
40974886,7,From what years were the sequenced samples obtained?,1997-2019.
40974886,8,Were samples cloned prior to sequencing?,No.
40974886,9,Which HIV genes were reported to have been sequenced?,"Protease, Reverse transcriptase, Integrase."
40974886,10,What method was used for sequencing?,Unknown.
40974886,11,What type of samples were sequenced?,Whole Blood.
40974886,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No.
40974886,13,Were the patients in the study in a clinical trial?,Yes.
40974886,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes.
40974886,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI, INSTI."
40974886,16,Which drugs were received by individuals in the study before sample sequencing?,"Bictegravir (BIC), cabotegravir (CAB), Emtricitabine (FTC), Tenofovir (TFV)."
41091504,1,Does the paper report HIV sequences from patient samples?,Yes
41091504,2,Does the paper report in vitro drug susceptibility data?,No
41091504,3,Were sequences from the paper made publicly available?,Not reported
41091504,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
41091504,5,How many individuals had samples obtained for HIV sequencing?,28
41091504,6,From which countries were the sequenced samples obtained?,Not Found
41091504,7,From what years were the sequenced samples obtained?,Not Found
41091504,8,Were samples cloned prior to sequencing?,No
41091504,9,Which HIV genes were reported to have been sequenced?,Protease (PR)
41091504,10,What method was used for sequencing?,Unknown
41091504,11,What type of samples were sequenced?,Plasma
41091504,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
41091504,13,Were the patients in the study in a clinical trial?,No
41091504,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
41091504,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI, INSTI, CAI"
41091504,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
40763144,1,Does the paper report HIV sequences from patient samples?,No.
40763144,2,Does the paper report in vitro drug susceptibility data?,No.
40763144,3,Were sequences from the paper made publicly available?,No.
40763144,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported.
40763144,5,How many individuals had samples obtained for HIV sequencing?,Not reported.
40763144,6,From which countries were the sequenced samples obtained?,Not Found.
40763144,7,From what years were the sequenced samples obtained?,Not Found.
40763144,8,Were samples cloned prior to sequencing?,No.
40763144,9,Which HIV genes were reported to have been sequenced?,Not reported.
40763144,10,What method was used for sequencing?,Sanger sequencing.
40763144,11,What type of samples were sequenced?,Not reported.
40763144,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No.
40763144,13,Were the patients in the study in a clinical trial?,No.
40763144,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No.
40763144,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI, INSTI."
40763144,16,Which drugs were received by individuals in the study before sample sequencing?,"Abacavir (ABC), Zidovudine'(AZT), Zalcitabine (DDC), Didanosine (DDI), Lamivudine (3TC), Stavudine (D4T), Emtricitabine(FTC), Tenofovir (TFV), Nevirapine (NVP), Delavirdine (DLV), Efavirenz (EFV), Etravirine (ETR), Rilpivirine (RPV), Doravirine (DOR), Amprenavir (APV), Lopinavir'(LPV), Atazanavir (ATV), Derunavir (DRV), Raltegravir (RAL), Elvitegravir(EVG), Dolutegravir (DTG), Bictegravir (BIC), cabotagravir (CAB), Lenacapavir (LEN)."
41004608,1,Does the paper report HIV sequences from patient samples?,Yes.
41004608,2,Does the paper report in vitro drug susceptibility data?,No.
41004608,3,Were sequences from the paper made publicly available?,No.
41004608,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported.
41004608,5,How many individuals had samples obtained for HIV sequencing?,1182
41004608,6,From which countries were the sequenced samples obtained?,Not Found.
41004608,7,From what years were the sequenced samples obtained?,2015-2021.
41004608,8,Were samples cloned prior to sequencing?,No.
41004608,9,Which HIV genes were reported to have been sequenced?,Full genome.
41004608,10,What method was used for sequencing?,Unknown.
41004608,11,What type of samples were sequenced?,Unknown.
41004608,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No.
41004608,13,Were the patients in the study in a clinical trial?,No.
41004608,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No.
41004608,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI, INSTI."
41004608,16,Which drugs were received by individuals in the study before sample sequencing?,"Abacavir (ABC), Zidovudine'(AZT), Zalcitabine (DDC), Didanosine (DDI), Lamivudine (3TC), Stavudine (D4T), Emtricitabine(FTC), Tenofovir (TFV), Nevirapine (NVP), Delavirdine (DLV), Efavirenz (EFV), Etravirine (ETR), Rilpivirine (RPV), Doravirine (DOR), Amprenavir (APV), Lopinavir'(LPV), Atazanavir (ATV), Derunavir (DRV), Raltegravir (RAL), Elvitegravir(EVG), Dolutagravir (DTG), Bictegravir (BIC), cabotagravir (CAB), Lenacapavir (LEN), GS-CA1, Lenacapavir (GS-6207)."
40965168,1,Does the paper report HIV sequences from patient samples?,Yes.
40965168,2,Does the paper report in vitro drug susceptibility data?,Yes.
40965168,3,Were sequences from the paper made publicly available?,No.
40965168,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported.
40965168,5,How many individuals had samples obtained for HIV sequencing?,24
40965168,6,From which countries were the sequenced samples obtained?,Not Found.
40965168,7,From what years were the sequenced samples obtained?,Not Found.
40965168,8,Were samples cloned prior to sequencing?,Yes.
40965168,9,Which HIV genes were reported to have been sequenced?,"Capsid, CA."
40965168,10,What method was used for sequencing?,Sanger sequencing.
40965168,11,What type of samples were sequenced?,Plasma.
40965168,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No.
40965168,13,Were the patients in the study in a clinical trial?,Yes.
40965168,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No.
40965168,15,Which drug classes were received by individuals in the study before sample sequencing?,"The drug classes received by individuals in the study before sample sequencing are INSTI (Integrase Inhibitor), including Raltegravir (RAL), Elvitegravir(EVG), Dolutagravir (DTG), Bictegravir (BIC), cabotagravir (CAB), Lenacapavir (LEN); PI (Protease Inhibitor), including Amprenavir (APV), Lopinavir'(LPV), Atazanavir (ATV), Derunavir (DRV); NRTI (Nucleoside Reverse Transcriptase Inhibitor), including Abacavir (ABC), Zidovudine'(AZT), Zalcitabine (DDC), Didanosine (DDI), Lamivudine (3TC), Stavudine (D4T), Emtricitabine(FTC), Tenofovir (TFV); NNRTI (Non-Nucleosid Reverse Transcriptase Inhibitor), including Nevirapine (NVP), Delavirdine (DLV), Efavirenz (EFV), Etravirine (ETR), Rilpivirine (RPV), Doravirine (DOR)."
40965168,16,Which drugs were received by individuals in the study before sample sequencing?,"The drugs received by individuals in the study before sample sequencing are Raltegravir (RAL), Elvitegravir(EVG), Dolutegravir (DTG), Bictegravir (BIC), cabotegravir (CAB), Lenacapavir (LEN); Amprenavir (APV), Lopinavir'(LPV), Atazanavir (ATV), Derunavir (DRV); Abacavir (ABC), Zidovudine'(AZT), Zalcitabine (DDC), Didanosine (DDI), Lamivudine (3TC), Stavudine (D4T), Emtricitabine(FTC), Tenofovir (TFV); Nevirapine (NVP), Delavirdine (DLV), Efavirenz (EFV), Etravirine (ETR), Rilpivirine (RPV), Doravirine (DOR)."
41130593,1,Does the paper report HIV sequences from patient samples?,Yes.
41130593,2,Does the paper report in vitro drug susceptibility data?,No.
41130593,3,Were sequences from the paper made publicly available?,Yes.
41130593,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported.
41130593,5,How many individuals had samples obtained for HIV sequencing?,Not reported.
41130593,6,From which countries were the sequenced samples obtained?,Not Found.
41130593,7,From what years were the sequenced samples obtained?,Not Found.
41130593,8,Were samples cloned prior to sequencing?,No.
41130593,9,Which HIV genes were reported to have been sequenced?,"CA, PR, RT, IN."
41130593,10,What method was used for sequencing?,Illumina sequencing.
41130593,11,What type of samples were sequenced?,Plasma.
41130593,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No.
41130593,13,Were the patients in the study in a clinical trial?,Yes.
41130593,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No.
41130593,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, INSTI, CAI."
41130593,16,Which drugs were received by individuals in the study before sample sequencing?,"LEN, F/TAF, F/TDF."
41056006,1,Does the paper report HIV sequences from patient samples?,Yes.
41056006,2,Does the paper report in vitro drug susceptibility data?,No.
41056006,3,Were sequences from the paper made publicly available?,Not reported.
41056006,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported.
41056006,5,How many individuals had samples obtained for HIV sequencing?,
41056006,6,From which countries were the sequenced samples obtained?,Not Found.
41056006,7,From what years were the sequenced samples obtained?,Not Found.
41056006,8,Were samples cloned prior to sequencing?,No.
41056006,9,Which HIV genes were reported to have been sequenced?,Full genome.
41056006,10,What method was used for sequencing?,Unknown.
41056006,11,What type of samples were sequenced?,Plasma.
41056006,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No.
41056006,13,Were the patients in the study in a clinical trial?,Yes.
41056006,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No.
41056006,15,Which drug classes were received by individuals in the study before sample sequencing?,"The drug classes received by individuals in the study before sample sequencing are: NRTI (Nucleoside Reverse Transcriptase Inhibitor), NNRTI (Non-Nucleosid Reverse Transcriptase Inhibitor), PI (Protease Inhibitor), INSTI (Integrase Inhibitor), and CAI (Capsid Inhibitor)."
41056006,16,Which drugs were received by individuals in the study before sample sequencing?,"The drugs received by individuals in the study before sample sequencing are: Emtricitabine (FTC), Tenofovir (TFV), Lenacapavir (LEN), and Bictegravir (BIC)."
41057785,1,Does the paper report HIV sequences from patient samples?,Yes
41057785,2,Does the paper report in vitro drug susceptibility data?,No
41057785,3,Were sequences from the paper made publicly available?,No
41057785,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
41057785,5,How many individuals had samples obtained for HIV sequencing?,235
41057785,6,From which countries were the sequenced samples obtained?,Uganda
41057785,7,From what years were the sequenced samples obtained?,2018-2023
41057785,8,Were samples cloned prior to sequencing?,No
41057785,9,Which HIV genes were reported to have been sequenced?,Not reported
41057785,10,What method was used for sequencing?,Unknown
41057785,11,What type of samples were sequenced?,Unknown
41057785,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
41057785,13,Were the patients in the study in a clinical trial?,No
41057785,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
41057785,15,Which drug classes were received by individuals in the study before sample sequencing?,"The drug classes that appear in the study are NRTI, NNRTI, and PI."
41057785,16,Which drugs were received by individuals in the study before sample sequencing?,"The drugs that were received by individuals in the study before sample sequencing are Abacavir (ABC), Zidovudine'(AZT), Zalcitabine (DDC), Didanosine (DDI), Lamivudine (3TC), Stavudine (D4T), Emtricitabine(FTC), Tenofovir (TFV), Nevirapine (NVP), Delavirdine (DLV), Efavirenz (EFV), Etravirine (ETR), Rilpivirine (RPV), Doravirine (DOR), Amprenavir (APV), Lopinavir'(LPV), Atazanavir (ATV), Derunavir (DRV), Raltegravir (RAL), Elvitegravir(EVG), Dolutagravir (DTG), Bictegravir (BIC), cabotagravir (CAB), Lenacapavir (LEN)."
41112839,1,Does the paper report HIV sequences from patient samples?,Yes.
41112839,2,Does the paper report in vitro drug susceptibility data?,No.
41112839,3,Were sequences from the paper made publicly available?,Yes.
41112839,4,What were the GenBank accession numbers for sequenced HIV isolates?,PP280627 to PP280757.
41112839,5,How many individuals had samples obtained for HIV sequencing?,251
41112839,6,From which countries were the sequenced samples obtained?,Senegal.
41112839,7,From what years were the sequenced samples obtained?,2017-2018.
41112839,8,Were samples cloned prior to sequencing?,No.
41112839,9,Which HIV genes were reported to have been sequenced?,"Reverse transcriptase, RT."
41112839,10,What method was used for sequencing?,Sanger sequencing.
41112839,11,What type of samples were sequenced?,"DBS, Venous blood."
41112839,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No.
41112839,13,Were the patients in the study in a clinical trial?,No.
41112839,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No.
41112839,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI."
41112839,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported.
41093949,1,Does the paper report HIV sequences from patient samples?,Yes
41093949,2,Does the paper report in vitro drug susceptibility data?,Yes
41093949,3,Were sequences from the paper made publicly available?,Yes
41093949,4,What were the GenBank accession numbers for sequenced HIV isolates?,PQ735970-PQ735985
41093949,5,How many individuals had samples obtained for HIV sequencing?,Not reported
41093949,6,From which countries were the sequenced samples obtained?,Not Found
41093949,7,From what years were the sequenced samples obtained?,1978-2023
41093949,8,Were samples cloned prior to sequencing?,Yes
41093949,9,Which HIV genes were reported to have been sequenced?,"Protease, Reverse transcriptase, Integrase"
41093949,10,What method was used for sequencing?,Unknown
41093949,11,What type of samples were sequenced?,Unknown
41093949,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
41093949,13,Were the patients in the study in a clinical trial?,No
41093949,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
41093949,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI, INSTI, CAI"
41093949,16,Which drugs were received by individuals in the study before sample sequencing?,"Abacavir (ABC), Zidovudine'(AZT), Zalcitabine (DDC), Didanosine (DDI), Lamivudine (3TC), Stavudine (D4T), Emtricitabine(FTC), Tenofovir (TFV), Nevirapine (NVP), Delavirdine (DLV), Efavirenz (EFV), Etravirine (ETR), Rilpivirine (RPV), Doravirine (DOR), Amprenavir (APV), Lopinavir'(LPV), Atazanavir (ATV), Derunavir (DRV), Raltegravir (RAL), Elvitegravir(EVG), Dolutegravir (DTG), Bictegravir (BIC), cabotegravir (CAB), Lenacapavir (LEN), GS-CA1, Lenacapavir (GS-6207)"
41029850,1,Does the paper report HIV sequences from patient samples?,Yes.
41029850,2,Does the paper report in vitro drug susceptibility data?,No.
41029850,3,Were sequences from the paper made publicly available?,Yes.
41029850,4,What were the GenBank accession numbers for sequenced HIV isolates?,"PQ893197, PQ893192, OQ985810, OR259747, PQ893191."
41029850,5,How many individuals had samples obtained for HIV sequencing?,203
41029850,6,From which countries were the sequenced samples obtained?,Not Found.
41029850,7,From what years were the sequenced samples obtained?,2022-2023.
41029850,8,Were samples cloned prior to sequencing?,No.
41029850,9,Which HIV genes were reported to have been sequenced?,"Protease, PR; Reverse transcriptase, RT."
41029850,10,What method was used for sequencing?,Sanger sequencing.
41029850,11,What type of samples were sequenced?,Plasma.
41029850,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes.
41029850,13,Were the patients in the study in a clinical trial?,No.
41029850,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes.
41029850,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI, INST."
41029850,16,Which drugs were received by individuals in the study before sample sequencing?,"ABC, AZT, EFV, NVP, TDF, 3TC, DTG, ATV, LPV, RAL, EVG, BIC, CAB, LEN, GS-CA1."
41140464,1,Does the paper report HIV sequences from patient samples?,Yes
41140464,2,Does the paper report in vitro drug susceptibility data?,No
41140464,3,Were sequences from the paper made publicly available?,"No, the sequences from the paper were not made publicly available."
41140464,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
41140464,5,How many individuals had samples obtained for HIV sequencing?,7614
41140464,6,From which countries were the sequenced samples obtained?,"Kenya, Uganda, Tanzania, and Ethiopia"
41140464,7,From what years were the sequenced samples obtained?,2015-2025
41140464,8,Were samples cloned prior to sequencing?,No
41140464,9,Which HIV genes were reported to have been sequenced?,"Protease, PR; Reverse transcriptase, RT; Integrase, IN"
41140464,10,What method was used for sequencing?,Unknown
41140464,11,What type of samples were sequenced?,Unknown
41140464,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
41140464,13,Were the patients in the study in a clinical trial?,No
41140464,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
41140464,15,Which drug classes were received by individuals in the study before sample sequencing?,"The drug classes received by individuals in the study before sample sequencing were NRTI, NNRTI, PI, INSTI, and CAI."
41140464,16,Which drugs were received by individuals in the study before sample sequencing?,"The specific drugs received by individuals in the study before sample sequencing were Abacavir (ABC), Zidovudine'(AZT), Zalcitabine (DDC), Didanosine (DDI), Lamivudine (3TC), Stavudine (D4T), Emtricitabine(FTC), Tenofovir (TFV), Nevirapine (NVP), Delavirdine (DLV), Efavirenz (EFV), Etravirine (ETR), Rilpivirine (RPV), Doravirine (DOR), Amprenavir (APV), Lopinavir'(LPV), Atazanavir (ATV), Derunavir (DRV), Raltegravir (RAL), Elvitegravir(EVG), Dolutagravir (DTG), Bictegravir (BIC), cabotagravir (CAB), Lenacapavir (LEN), GS-CA1, and Lenacapavir (GS-6207)."
40431742,1,Does the paper report HIV sequences from patient samples?,
40431742,2,Does the paper report in vitro drug susceptibility data?,
40431742,3,Were sequences from the paper made publicly available?,
40431742,4,What were the GenBank accession numbers for sequenced HIV isolates?,
40431742,5,How many individuals had samples obtained for HIV sequencing?,
40431742,6,From which countries were the sequenced samples obtained?,
40431742,7,From what years were the sequenced samples obtained?,
40431742,8,Were samples cloned prior to sequencing?,
40431742,9,Which HIV genes were reported to have been sequenced?,
40431742,10,What method was used for sequencing?,
40431742,11,What type of samples were sequenced?,
40431742,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,
40431742,13,Were the patients in the study in a clinical trial?,
40431742,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,
40431742,15,Which drug classes were received by individuals in the study before sample sequencing?,
40431742,16,Which drugs were received by individuals in the study before sample sequencing?,
40779404,1,Does the paper report HIV sequences from patient samples?,Yes.
40779404,2,Does the paper report in vitro drug susceptibility data?,No.
40779404,3,Were sequences from the paper made publicly available?,Not reported.
40779404,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported.
40779404,5,How many individuals had samples obtained for HIV sequencing?,20
40779404,6,From which countries were the sequenced samples obtained?,Not Found.
40779404,7,From what years were the sequenced samples obtained?,Not Found.
40779404,8,Were samples cloned prior to sequencing?,No.
40779404,9,Which HIV genes were reported to have been sequenced?,"Protease, Reverse transcriptase, and Integrase."
40779404,10,What method was used for sequencing?,Illumina sequencing.
40779404,11,What type of samples were sequenced?,Whole Blood.
40779404,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No.
40779404,13,Were the patients in the study in a clinical trial?,Yes.
40779404,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes.
40779404,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI, and INSTI."
40779404,16,Which drugs were received by individuals in the study before sample sequencing?,"TFV, INSTIs, NNRTIs, and PIs."
40573423,1,Does the paper report HIV sequences from patient samples?,
40573423,2,Does the paper report in vitro drug susceptibility data?,
40573423,3,Were sequences from the paper made publicly available?,
40573423,4,What were the GenBank accession numbers for sequenced HIV isolates?,
40573423,5,How many individuals had samples obtained for HIV sequencing?,
40573423,6,From which countries were the sequenced samples obtained?,
40573423,7,From what years were the sequenced samples obtained?,
40573423,8,Were samples cloned prior to sequencing?,
40573423,9,Which HIV genes were reported to have been sequenced?,
40573423,10,What method was used for sequencing?,
40573423,11,What type of samples were sequenced?,
40573423,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,
40573423,13,Were the patients in the study in a clinical trial?,
40573423,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,
40573423,15,Which drug classes were received by individuals in the study before sample sequencing?,
40573423,16,Which drugs were received by individuals in the study before sample sequencing?,
41088231,1,Does the paper report HIV sequences from patient samples?,Yes.
41088231,2,Does the paper report in vitro drug susceptibility data?,Yes.
41088231,3,Were sequences from the paper made publicly available?,Yes.
41088231,4,What were the GenBank accession numbers for sequenced HIV isolates?,PV187006.
41088231,5,How many individuals had samples obtained for HIV sequencing?,1
41088231,6,From which countries were the sequenced samples obtained?,China.
